	('meanTotalCellCountBeforeTreatment 0',)	('meanTotalCellCountAfterTreatment 1',)	('meanTotalControlCellCount 2',)	('meanRelativeCellCountAfterTreatment 3',)	('meanRelativeGrowthRateAfterTreatment 4',)
('328722 2006', 'smSalt: 101', 'smName: GSK1059615', 'clName: MCF 10A', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	1694.0	1500.0	11155.0	0.13452	-0.020461
('328723 2007', 'smSalt: 101', 'smName: GSK1904529A', 'clName: MCF 10A', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	1694.0	6329.0	11155.0	0.56736	0.48989
('328724 2008', 'smSalt: 101', 'smName: GSK2126458', 'clName: MCF 10A', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	1694.0	925.0	11155.0	0.082947	-0.081269
('328725 2009', 'smSalt: 101', 'smName: GSK 690693', 'clName: MCF 10A', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5')	1694.0	10102.0	11155.0	0.90555	0.88864
('328726 2010', 'smSalt: 101', 'smName: GW843682', 'clName: MCF 10A', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	1694.0	715.0	11155.0	0.064123	-0.10346
('328727 2011', 'smSalt: 101', 'smName: HG-5-113-01', 'clName: MCF 10A', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5')	1694.0	1256.0	11155.0	0.11265	-0.04625
('328728 2012', 'smSalt: 101', 'smName: HG-5-88-01', 'clName: MCF 10A', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	1694.0	5518.0	11155.0	0.49467	0.40418
('328729 2013', 'smSalt: 103', 'smName: Imatinib', 'clName: MCF 10A', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	1694.0	11340.0	11155.0	1.0166	1.0196
('328730 2014', 'smSalt: 101', 'smName: JNK-9L', 'clName: MCF 10A', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	1694.0	1045.0	11155.0	0.093734	-0.068551
('328731 2015', 'smSalt: 101', 'smName: JW-7-24-1', 'clName: MCF 10A', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	1694.0	3936.0	11155.0	0.35288	0.23701
('328732 2016', 'smSalt: 104', 'smName: Lapatinib', 'clName: MCF 10A', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	1694.0	4508.0	11155.0	0.4041	0.29739
('328733 2017', 'smSalt: 102', 'smName: LDN-193189', 'clName: MCF 10A', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5')	1694.0	294.0	11155.0	0.026384	-0.14796
('328734 2018', 'smSalt: 101', 'smName: Linifanib', 'clName: MCF 10A', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	1694.0	9388.0	11155.0	0.84155	0.81317
('328735 2019', 'smSalt: 101', 'smName: Linsitinib', 'clName: MCF 10A', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5')	1694.0	6268.0	11155.0	0.56193	0.48348
('328736 2020', 'smSalt: 102', 'smName: Mitoxantrone', 'clName: MCF 10A', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5')	1694.0	992.0	11155.0	0.088923	-0.074223
('328737 2021', 'smSalt: 102', 'smName: Mitoxantrone', 'clName: MCF 10A', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	1694.0	697.0	11155.0	0.062479	-0.1054
('328738 2022', 'smSalt: 102', 'smName: MK2206', 'clName: MCF 10A', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	1694.0	5446.0	11155.0	0.48821	0.39657
('328739 2023', 'smSalt: 101', 'smName: Neratinib', 'clName: MCF 10A', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5')	1694.0	2463.0	11155.0	0.22078	0.081251
('328740 2024', 'smSalt: 101', 'smName: Nilotinib', 'clName: MCF 10A', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5')	1694.0	5985.0	11155.0	0.53653	0.45353
('328741 2025', 'smSalt: 101', 'smName: BIBF-1120', 'clName: MCF 10A', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	1694.0	10976.0	11155.0	0.98392	0.98105
('328742 2026', 'smSalt: 101', 'smName: NU7441', 'clName: MCF 10A', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5')	1694.0	7207.0	11155.0	0.64604	0.58266
('328743 2027', 'smSalt: 101', 'smName: BEZ235', 'clName: MCF 10A', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5')	1694.0	2976.0	11155.0	0.2668	0.13551
('328744 2028', 'smSalt: 101', 'smName: NVP-TAE684', 'clName: MCF 10A', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	1694.0	2966.0	11155.0	0.26593	0.13448
('328745 2029', 'smSalt: 101', 'smName: PD0332991', 'clName: MCF 10A', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	1694.0	4663.0	11155.0	0.41802	0.31381
('328746 2030', 'smSalt: 101', 'smName: PD0325901', 'clName: MCF 10A', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5')	1694.0	2253.0	11155.0	0.20202	0.059126
('328747 2031', 'smSalt: 101', 'smName: PD0325901', 'clName: MCF 10A', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	1694.0	1942.0	11155.0	0.17411	0.02622
('328748 2032', 'smSalt: 101', 'smName: PD173074', 'clName: MCF 10A', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	1694.0	6577.0	11155.0	0.58963	0.51614
('328749 2033', 'smSalt: 101', 'smName: PD184352', 'clName: MCF 10A', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5')	1694.0	3034.0	11155.0	0.27203	0.14167
('328750 2034', 'smSalt: 101', 'smName: Pelitinib', 'clName: MCF 10A', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5')	1694.0	1782.0	11155.0	0.1598	0.0093444
('328751 2035', 'smSalt: 101', 'smName: PF431396', 'clName: MCF 10A', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5')	1694.0	714.0	11155.0	0.064003	-0.10361
('328752 2036', 'smSalt: 101', 'smName: PF477736', 'clName: MCF 10A', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5')	1694.0	1333.0	11155.0	0.11955	-0.038111
('328753 2037', 'smSalt: 101', 'smName: PF562271', 'clName: MCF 10A', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	1694.0	494.0	11155.0	0.044282	-0.12686
('328754 2038', 'smSalt: 101', 'smName: PHA-665752', 'clName: MCF 10A', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5')	1694.0	9302.0	11155.0	0.83387	0.80412
('328755 2039', 'smSalt: 101', 'smName: PHA-793887', 'clName: MCF 10A', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	1694.0	558.0	11155.0	0.050049	-0.12006
('328756 2040', 'smSalt: 101', 'smName: PI103', 'clName: MCF 10A', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	1694.0	2227.0	11155.0	0.19963	0.056307
('328757 2041', 'smSalt: 101', 'smName: PLX-4720', 'clName: MCF 10A', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5')	1694.0	10314.0	11155.0	0.92461	0.91111
('328758 2042', 'smSalt: 101', 'smName: QL-X-138', 'clName: MCF 10A', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	1694.0	1170.0	11155.0	0.10494	-0.055339
('328759 2043', 'smSalt: 101', 'smName: QL-XII-47', 'clName: MCF 10A', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	1694.0	806.0	11155.0	0.07228	-0.093847
('328760 2044', 'smSalt: 101', 'smName: Radicicol', 'clName: MCF 10A', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5')	1694.0	602.0	11155.0	0.054023	-0.11537
('328761 2045', 'smSalt: 101', 'smName: Radicicol', 'clName: MCF 10A', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	1694.0	839.0	11155.0	0.075268	-0.090324
('328762 2046', 'smSalt: 101', 'smName: (R)- Roscovitine', 'clName: MCF 10A', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5')	1694.0	4986.0	11155.0	0.44695	0.34791
('328763 2047', 'smSalt: 105', 'smName: Ruxolitinib', 'clName: MCF 10A', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5')	1694.0	9296.0	11155.0	0.8333	0.80345
('328764 2048', 'smSalt: 101', 'smName: XL147', 'clName: MCF 10A', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5')	1694.0	5776.0	11155.0	0.51779	0.43144
('328765 2049', 'smSalt: 101', 'smName: Saracatinib', 'clName: MCF 10A', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	1694.0	2446.0	11155.0	0.21932	0.079524
('328766 2050', 'smSalt: 101', 'smName: Selumetinib', 'clName: MCF 10A', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	1694.0	2916.0	11155.0	0.26139	0.12913
('328767 2051', 'smSalt: 101', 'smName: Rapamycin', 'clName: MCF 10A', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	1694.0	12441.0	11155.0	1.1152	1.1359
('328768 2052', 'smSalt: 101', 'smName: Sorafenib', 'clName: MCF 10A', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	1694.0	6560.0	11155.0	0.58804	0.51427
('328769 2053', 'smSalt: 101', 'smName: SU11274', 'clName: MCF 10A', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5')	1694.0	5191.0	11155.0	0.46535	0.36961
('328770 2054', 'smSalt: 101', 'smName: TG 101348', 'clName: MCF 10A', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5')	1694.0	2149.0	11155.0	0.1927	0.048134
('328771 2055', 'smSalt: 101', 'smName: TGX221', 'clName: MCF 10A', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5')	1694.0	11120.0	11155.0	0.9968	0.99623
('328772 2056', 'smSalt: 101', 'smName: Torin1', 'clName: MCF 10A', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	1694.0	2056.0	11155.0	0.18436	0.038304
('328773 2057', 'smSalt: 101', 'smName: Torin2', 'clName: MCF 10A', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5')	1694.0	1706.0	11155.0	0.15299	0.0013118
('328774 2058', 'smSalt: 101', 'smName: Tozasertib', 'clName: MCF 10A', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5')	1694.0	1746.0	11155.0	0.15657	0.0055395
('328775 2059', 'smSalt: 101', 'smName: Trametinib', 'clName: MCF 10A', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5')	1694.0	3367.0	11155.0	0.30185	0.17683
('328776 2060', 'smSalt: 101', 'smName: TWS119', 'clName: MCF 10A', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5')	1694.0	2114.0	11155.0	0.18956	0.044434
('328777 2061', 'smSalt: 101', 'smName: PLX4032', 'clName: MCF 10A', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5')	1694.0	5157.0	11155.0	0.46234	0.36606
('328778 2062', 'smSalt: 101', 'smName: Withaferin A', 'clName: MCF 10A', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5')	1694.0	297.0	11155.0	0.026683	-0.14761
('328779 2063', 'smSalt: 101', 'smName: Withaferin A', 'clName: MCF 10A', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	1694.0	241.0	11155.0	0.021603	-0.1536
('328780 2064', 'smSalt: 101', 'smName: WYE-125132', 'clName: MCF 10A', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	1694.0	2598.0	11155.0	0.23295	0.095589
('328781 2065', 'smSalt: 101', 'smName: WZ3105', 'clName: MCF 10A', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5')	1694.0	371.0	11155.0	0.033287	-0.13982
('328782 2066', 'smSalt: 101', 'smName: XMD11-50', 'clName: MCF 10A', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	1694.0	2551.0	11155.0	0.22867	0.090551
('328783 2067', 'smSalt: 102', 'smName: Y39983', 'clName: MCF 10A', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	1694.0	3290.0	11155.0	0.29492	0.16866
('328784 2068', 'smSalt: 101', 'smName: YM 201636', 'clName: MCF 10A', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5')	1694.0	3469.0	11155.0	0.31099	0.18761
('328785 2069', 'smSalt: 101', 'smName: ZSTK474', 'clName: MCF 10A', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	1694.0	2788.0	11155.0	0.24995	0.11564
('328786 2070', 'smSalt: 101', 'smName: Afatinib', 'clName: MCF7', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6')	1389.0	4541.0	5667.0	0.80129	0.73679
('328787 2071', 'smSalt: 101', 'smName: Sigma A6730', 'clName: MCF7', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	1389.0	4389.0	5667.0	0.77445	0.70123
('328788 2072', 'smSalt: 101', 'smName: Flavopiridol', 'clName: MCF7', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6')	1389.0	1631.0	5667.0	0.28776	0.056543
('328789 2073', 'smSalt: 101', 'smName: AT-7519', 'clName: MCF7', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6')	1389.0	5420.0	5667.0	0.95626	0.94206
('328790 2074', 'smSalt: 101', 'smName: AZD 5438', 'clName: MCF7', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6')	1389.0	4843.0	5667.0	0.85446	0.80721
('328791 2075', 'smSalt: 101', 'smName: AZD-6482', 'clName: MCF7', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	1389.0	6084.0	5667.0	1.0734	1.0972
('328792 2076', 'smSalt: 101', 'smName: AZD7762', 'clName: MCF7', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6')	1389.0	1987.0	5667.0	0.35057	0.13974
('328793 2077', 'smSalt: 101', 'smName: AZD8055', 'clName: MCF7', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6')	1389.0	1577.0	5667.0	0.27835	0.044078
('328794 2078', 'smSalt: 101', 'smName: AZD8330', 'clName: MCF7', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	1389.0	2293.0	5667.0	0.40465	0.21137
('328795 2079', 'smSalt: 101', 'smName: AZD1152-HQPA', 'clName: MCF7', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	1389.0	2234.0	5667.0	0.39415	0.19747
('328796 2080', 'smSalt: 101', 'smName: BI-2536', 'clName: MCF7', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6')	1389.0	1537.0	5667.0	0.27123	0.034652
('328797 2081', 'smSalt: 102', 'smName: BMS345541', 'clName: MCF7', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6')	1389.0	5438.0	5667.0	0.9595	0.94635
('328798 2082', 'smSalt: 101', 'smName: BMS-387032', 'clName: MCF7', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6')	1389.0	1491.0	5667.0	0.26318	0.023979
('328799 2083', 'smSalt: 101', 'smName: GDC-0980', 'clName: MCF7', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	1389.0	2176.0	5667.0	0.384	0.18403
('328800 2084', 'smSalt: 101', 'smName: NVP-AEW541', 'clName: MCF7', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	1389.0	5919.0	5667.0	1.0443	1.0587
('328801 2085', 'smSalt: 101', 'smName: SB590885', 'clName: MCF7', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	1389.0	5303.0	5667.0	0.93562	0.91472
('328802 2086', 'smSalt: 101', 'smName: PIK-93', 'clName: MCF7', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	1389.0	6398.0	5667.0	1.1288	1.1706
('328803 2087', 'smSalt: 101', 'smName: KIN001-043', 'clName: MCF7', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6')	1389.0	5537.0	5667.0	0.97702	0.96956
('328804 2088', 'smSalt: 101', 'smName: BYL719', 'clName: MCF7', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	1389.0	5602.0	5667.0	0.98837	0.9846
('328805 2089', 'smSalt: 101', 'smName: NVP-AUY922', 'clName: MCF7', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	1389.0	1470.0	5667.0	0.25944	0.019033
('328806 2090', 'smSalt: 101', 'smName: A443654', 'clName: MCF7', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6')	1389.0	1385.0	5667.0	0.24448	-0.00079363
('328807 2091', 'smSalt: 102', 'smName: OSI-027', 'clName: MCF7', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6')	1389.0	5485.0	5667.0	0.96773	0.95725
('328808 2092', 'smSalt: 101', 'smName: XMD11-85h', 'clName: MCF7', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6')	1389.0	3914.0	5667.0	0.69061	0.59018
('328809 2093', 'smSalt: 101', 'smName: HG-6-64-01', 'clName: MCF7', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6')	1389.0	6450.0	5667.0	1.138	1.1828
('328810 2094', 'smSalt: 101', 'smName: WH-4-025', 'clName: MCF7', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	1389.0	5576.0	5667.0	0.98378	0.97852
('328811 2095', 'smSalt: 101', 'smName: WZ-4-145', 'clName: MCF7', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6')	1389.0	3933.0	5667.0	0.69402	0.59469
('328812 2096', 'smSalt: 101', 'smName: XMD16-144', 'clName: MCF7', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	1389.0	2076.0	5667.0	0.36627	0.16054
('328813 2097', 'smSalt: 101', 'smName: Brivanib', 'clName: MCF7', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	1389.0	5347.0	5667.0	0.94338	0.925
('328814 2098', 'smSalt: 101', 'smName: NVP-BKM120', 'clName: MCF7', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	1389.0	5379.0	5667.0	0.94903	0.93248
('328815 2099', 'smSalt: 101', 'smName: BX-912', 'clName: MCF7', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	1389.0	4745.0	5667.0	0.83717	0.78431
('328816 2100', 'smSalt: 102', 'smName: Canertinib', 'clName: MCF7', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6')	1389.0	5411.0	5667.0	0.95479	0.94011
('328817 2101', 'smSalt: 101', 'smName: Celastrol', 'clName: MCF7', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6')	1389.0	6120.0	5667.0	1.0798	1.1057
('328818 2102', 'smSalt: 101', 'smName: CGP60474', 'clName: MCF7', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	1389.0	5969.0	5667.0	1.0531	1.0704
('328819 2103', 'smSalt: 101', 'smName: CGP60474', 'clName: MCF7', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6')	1389.0	727.0	5667.0	0.12832	-0.15465
('328820 2104', 'smSalt: 101', 'smName: CHIR-99021', 'clName: MCF7', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6')	1389.0	4320.0	5667.0	0.76224	0.68506
('328821 2105', 'smSalt: 101', 'smName: CP724714', 'clName: MCF7', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	1389.0	5239.0	5667.0	0.92441	0.89988
('328822 2106', 'smSalt: 101', 'smName: CP466722', 'clName: MCF7', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	1389.0	6297.0	5667.0	1.1111	1.1471
('328823 2107', 'smSalt: 101', 'smName: Crizotinib', 'clName: MCF7', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	1389.0	4267.0	5667.0	0.75292	0.67271
('328824 2108', 'smSalt: 101', 'smName: CYT387', 'clName: MCF7', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	1389.0	5533.0	5667.0	0.9762	0.96847
('328825 2109', 'smSalt: 101', 'smName: Dasatinib', 'clName: MCF7', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	1389.0	3839.0	5667.0	0.67741	0.57269
('328826 2110', 'smSalt: 101', 'smName: Dasatinib', 'clName: MCF7', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6')	1389.0	1513.0	5667.0	0.267	0.029043
('328827 2111', 'smSalt: 101', 'smName: Dovitinib', 'clName: MCF7', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	1389.0	5070.0	5667.0	0.8946	0.86038
('328828 2112', 'smSalt: 101', 'smName: Enzastaurin', 'clName: MCF7', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	1389.0	6139.0	5667.0	1.0832	1.1102
('328829 2113', 'smSalt: 101', 'smName: Erlotinib', 'clName: MCF7', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	1389.0	5185.0	5667.0	0.9148	0.88714
('328830 2114', 'smSalt: 101', 'smName: Foretinib', 'clName: MCF7', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	1389.0	6042.0	5667.0	1.0661	1.0875
('328831 2115', 'smSalt: 101', 'smName: R406', 'clName: MCF7', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6')	1389.0	4780.0	5667.0	0.8434	0.79257
('328832 2116', 'smSalt: 101', 'smName: GDC-0941', 'clName: MCF7', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6')	1389.0	2668.0	5667.0	0.47084	0.29905
('328833 2117', 'smSalt: 101', 'smName: Gefitinib', 'clName: MCF7', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6')	1389.0	5921.0	5667.0	1.0448	1.0593
('328834 2118', 'smSalt: 101', 'smName: Geldanamycin', 'clName: MCF7', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	1389.0	3677.0	5667.0	0.64874	0.53471
('328835 2119', 'smSalt: 101', 'smName: Geldanamycin', 'clName: MCF7', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6')	1389.0	3461.0	5667.0	0.61063	0.48423
('328836 2120', 'smSalt: 101', 'smName: GSK1059615', 'clName: MCF7', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	1389.0	6304.0	5667.0	1.1123	1.1488
('328837 2121', 'smSalt: 101', 'smName: GSK1059615', 'clName: MCF7', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6')	1389.0	5101.0	5667.0	0.9001	0.86766
('328838 2122', 'smSalt: 101', 'smName: GSK1904529A', 'clName: MCF7', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6')	1389.0	3648.0	5667.0	0.64368	0.52801
('328839 2123', 'smSalt: 101', 'smName: GSK2126458', 'clName: MCF7', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6')	1389.0	1402.0	5667.0	0.24748	0.0031794
('328840 2124', 'smSalt: 101', 'smName: GSK 690693', 'clName: MCF7', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	1389.0	4087.0	5667.0	0.72108	0.63053
('328841 2125', 'smSalt: 101', 'smName: GW843682', 'clName: MCF7', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6')	1389.0	4561.0	5667.0	0.80482	0.74146
('328842 2126', 'smSalt: 101', 'smName: HG-5-113-01', 'clName: MCF7', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	1389.0	5118.0	5667.0	0.90298	0.87148
('328843 2127', 'smSalt: 101', 'smName: HG-5-88-01', 'clName: MCF7', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6')	1389.0	3675.0	5667.0	0.64845	0.53432
('328844 2128', 'smSalt: 103', 'smName: Imatinib', 'clName: MCF7', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6')	1389.0	5983.0	5667.0	1.0557	1.0737
('328845 2129', 'smSalt: 101', 'smName: JNK-9L', 'clName: MCF7', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6')	1389.0	4161.0	5667.0	0.73419	0.6479
('328846 2130', 'smSalt: 101', 'smName: JW-7-24-1', 'clName: MCF7', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6')	1389.0	3786.0	5667.0	0.66797	0.56018
('328847 2131', 'smSalt: 104', 'smName: Lapatinib', 'clName: MCF7', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6')	1389.0	4859.0	5667.0	0.8574	0.81111
('328848 2132', 'smSalt: 102', 'smName: LDN-193189', 'clName: MCF7', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	1389.0	6186.0	5667.0	1.0915	1.1212
('328849 2133', 'smSalt: 101', 'smName: Linifanib', 'clName: MCF7', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6')	1389.0	5459.0	5667.0	0.96326	0.95133
('328850 2134', 'smSalt: 101', 'smName: Linsitinib', 'clName: MCF7', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	1389.0	4291.0	5667.0	0.75707	0.67821
('328851 2135', 'smSalt: 102', 'smName: Mitoxantrone', 'clName: MCF7', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	1389.0	1654.0	5667.0	0.29182	0.061918
('328852 2136', 'smSalt: 102', 'smName: Mitoxantrone', 'clName: MCF7', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6')	1389.0	1526.0	5667.0	0.26924	0.032003
('328853 2137', 'smSalt: 102', 'smName: MK2206', 'clName: MCF7', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6')	1389.0	4071.0	5667.0	0.71825	0.62679
('328854 2138', 'smSalt: 101', 'smName: Neratinib', 'clName: MCF7', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	1389.0	3737.0	5667.0	0.65933	0.54873
('328855 2139', 'smSalt: 101', 'smName: Nilotinib', 'clName: MCF7', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	1389.0	6100.0	5667.0	1.0762	1.101
('328856 2140', 'smSalt: 101', 'smName: BIBF-1120', 'clName: MCF7', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6')	1389.0	5303.0	5667.0	0.93568	0.9148
('328857 2141', 'smSalt: 101', 'smName: NU7441', 'clName: MCF7', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	1389.0	6255.0	5667.0	1.1037	1.1373
('328858 2142', 'smSalt: 101', 'smName: BEZ235', 'clName: MCF7', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	1389.0	2132.0	5667.0	0.37615	0.17363
('328859 2143', 'smSalt: 101', 'smName: NVP-TAE684', 'clName: MCF7', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6')	1389.0	4311.0	5667.0	0.7606	0.68288
