	('totalCellCountBeforeTreatment 0',)	('totalCellCountAfterTreatment 1',)	('totalControlCellCount 2',)	('relativeCellCountAfterTreatment 3',)	('relativeGrowthRateAfterTreatment 4',)
('Erlotinib 7374', 'smCenterCompoundID: 10097', 'smSalt: 101', 'smLincsID: LSM-1097', 'smName: Erlotinib', 'clName: MCF7', 'clCenterSpecificID: 50029', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: M21')	1235.0	4097.0	4156.0	0.98576	0.97974
('Erlotinib 7375', 'smCenterCompoundID: 10097', 'smSalt: 101', 'smLincsID: LSM-1097', 'smName: Erlotinib', 'clName: MCF7', 'clCenterSpecificID: 50029', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: M21')	1235.0	4469.0	4156.0	1.0753	1.1071
('Erlotinib 7376', 'smCenterCompoundID: 10097', 'smSalt: 101', 'smLincsID: LSM-1097', 'smName: Erlotinib', 'clName: MCF7', 'clCenterSpecificID: 50029', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: M21')	1235.0	4622.0	4156.0	1.1121	1.1595
('Foretinib 7377', 'smCenterCompoundID: 10157', 'smSalt: 101', 'smLincsID: LSM-1158', 'smName: Foretinib', 'clName: MCF7', 'clCenterSpecificID: 50029', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: H09')	1235.0	1313.0	4156.0	0.31592	0.026573
('Foretinib 7378', 'smCenterCompoundID: 10157', 'smSalt: 101', 'smLincsID: LSM-1158', 'smName: Foretinib', 'clName: MCF7', 'clCenterSpecificID: 50029', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: H09')	1235.0	1433.0	4156.0	0.34479	0.067658
('Foretinib 7379', 'smCenterCompoundID: 10157', 'smSalt: 101', 'smLincsID: LSM-1158', 'smName: Foretinib', 'clName: MCF7', 'clCenterSpecificID: 50029', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: H09')	1235.0	1491.0	4156.0	0.35874	0.087516
('R406 7380', 'smCenterCompoundID: 10040', 'smSalt: 101', 'smLincsID: LSM-1040', 'smName: R406', 'clName: MCF7', 'clCenterSpecificID: 50029', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: C15')	1235.0	3627.0	4156.0	0.87268	0.81883
('R406 7381', 'smCenterCompoundID: 10040', 'smSalt: 101', 'smLincsID: LSM-1040', 'smName: R406', 'clName: MCF7', 'clCenterSpecificID: 50029', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: C15')	1235.0	3880.0	4156.0	0.93355	0.90545
('R406 7382', 'smCenterCompoundID: 10040', 'smSalt: 101', 'smLincsID: LSM-1040', 'smName: R406', 'clName: MCF7', 'clCenterSpecificID: 50029', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: C15')	1235.0	3693.0	4156.0	0.88856	0.84142
('GDC-0941 7383', 'smCenterCompoundID: 10047', 'smSalt: 101', 'smLincsID: LSM-1047', 'smName: GDC-0941', 'clName: MCF7', 'clCenterSpecificID: 50029', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: D21')	1235.0	1253.0	4156.0	0.30148	0.0060308
('GDC-0941 7384', 'smCenterCompoundID: 10047', 'smSalt: 101', 'smLincsID: LSM-1047', 'smName: GDC-0941', 'clName: MCF7', 'clCenterSpecificID: 50029', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: D21')	1235.0	1248.0	4156.0	0.30028	0.0043189
('GDC-0941 7385', 'smCenterCompoundID: 10047', 'smSalt: 101', 'smLincsID: LSM-1047', 'smName: GDC-0941', 'clName: MCF7', 'clCenterSpecificID: 50029', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: D21')	1235.0	1134.0	4156.0	0.27285	-0.034712
('Gefitinib 7386', 'smCenterCompoundID: 10098', 'smSalt: 101', 'smLincsID: LSM-1098', 'smName: Gefitinib', 'clName: MCF7', 'clCenterSpecificID: 50029', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: N09')	1235.0	4820.0	4156.0	1.1597	1.2273
('Gefitinib 7387', 'smCenterCompoundID: 10098', 'smSalt: 101', 'smLincsID: LSM-1098', 'smName: Gefitinib', 'clName: MCF7', 'clCenterSpecificID: 50029', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: N09')	1235.0	4237.0	4156.0	1.0194	1.0277
('Gefitinib 7388', 'smCenterCompoundID: 10098', 'smSalt: 101', 'smLincsID: LSM-1098', 'smName: Gefitinib', 'clName: MCF7', 'clCenterSpecificID: 50029', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: N09')	1235.0	4667.0	4156.0	1.1229	1.1749
('Geldanamycin 7389', 'smCenterCompoundID: 10108', 'smSalt: 101', 'smLincsID: LSM-1108', 'smName: Geldanamycin', 'clName: MCF7', 'clCenterSpecificID: 50029', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: O03')	1235.0	1393.0	4156.0	0.33516	0.053963
('Geldanamycin 7390', 'smCenterCompoundID: 10108', 'smSalt: 101', 'smLincsID: LSM-1108', 'smName: Geldanamycin', 'clName: MCF7', 'clCenterSpecificID: 50029', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: O03')	1235.0	1397.0	4156.0	0.33613	0.055333
('Geldanamycin 7391', 'smCenterCompoundID: 10108', 'smSalt: 101', 'smLincsID: LSM-1108', 'smName: Geldanamycin', 'clName: MCF7', 'clCenterSpecificID: 50029', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: O03')	1235.0	1323.0	4156.0	0.31832	0.029997
('Geldanamycin 7392', 'smCenterCompoundID: 10108', 'smSalt: 101', 'smLincsID: LSM-1108', 'smName: Geldanamycin', 'clName: MCF7', 'clCenterSpecificID: 50029', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: O03')	1235.0	1293.0	4156.0	0.3111	0.019726
('Geldanamycin 7393', 'smCenterCompoundID: 10108', 'smSalt: 101', 'smLincsID: LSM-1108', 'smName: Geldanamycin', 'clName: MCF7', 'clCenterSpecificID: 50029', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: O03')	1235.0	1517.0	4156.0	0.365	0.096418
('Geldanamycin 7394', 'smCenterCompoundID: 10108', 'smSalt: 101', 'smLincsID: LSM-1108', 'smName: Geldanamycin', 'clName: MCF7', 'clCenterSpecificID: 50029', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: O03')	1235.0	1546.0	4156.0	0.37198	0.10635
('GSK1059615 7395', 'smCenterCompoundID: 10172', 'smSalt: 101', 'smLincsID: LSM-1173', 'smName: GSK1059615', 'clName: MCF7', 'clCenterSpecificID: 50029', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: E03')	1235.0	1569.0	4156.0	0.37751	0.11422
('GSK1059615 7396', 'smCenterCompoundID: 10172', 'smSalt: 101', 'smLincsID: LSM-1173', 'smName: GSK1059615', 'clName: MCF7', 'clCenterSpecificID: 50029', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: E03')	1235.0	1758.0	4156.0	0.42299	0.17893
('GSK1059615 7397', 'smCenterCompoundID: 10172', 'smSalt: 101', 'smLincsID: LSM-1173', 'smName: GSK1059615', 'clName: MCF7', 'clCenterSpecificID: 50029', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: E03')	1235.0	1678.0	4156.0	0.40374	0.15154
('GSK1059615 7398', 'smCenterCompoundID: 10172', 'smSalt: 101', 'smLincsID: LSM-1173', 'smName: GSK1059615', 'clName: MCF7', 'clCenterSpecificID: 50029', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: C03')	1235.0	1715.0	4156.0	0.41264	0.16421
('GSK1059615 7399', 'smCenterCompoundID: 10172', 'smSalt: 101', 'smLincsID: LSM-1173', 'smName: GSK1059615', 'clName: MCF7', 'clCenterSpecificID: 50029', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: C03')	1235.0	1821.0	4156.0	0.43814	0.2005
('GSK1059615 7400', 'smCenterCompoundID: 10172', 'smSalt: 101', 'smLincsID: LSM-1173', 'smName: GSK1059615', 'clName: MCF7', 'clCenterSpecificID: 50029', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: C03')	1235.0	1584.0	4156.0	0.38112	0.11936
('GSK1904529A 7401', 'smCenterCompoundID: 10134', 'smSalt: 101', 'smLincsID: LSM-1134', 'smName: GSK1904529A', 'clName: MCF7', 'clCenterSpecificID: 50029', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: H21')	1235.0	1928.0	4156.0	0.46389	0.23713
('GSK1904529A 7402', 'smCenterCompoundID: 10134', 'smSalt: 101', 'smLincsID: LSM-1134', 'smName: GSK1904529A', 'clName: MCF7', 'clCenterSpecificID: 50029', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: H21')	1235.0	1901.0	4156.0	0.45739	0.22789
('GSK1904529A 7403', 'smCenterCompoundID: 10134', 'smSalt: 101', 'smLincsID: LSM-1134', 'smName: GSK1904529A', 'clName: MCF7', 'clCenterSpecificID: 50029', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: H21')	1235.0	1883.0	4156.0	0.45306	0.22173
('GSK2126458 7404', 'smCenterCompoundID: 10146', 'smSalt: 101', 'smLincsID: LSM-1147', 'smName: GSK2126458', 'clName: MCF7', 'clCenterSpecificID: 50029', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: N03')	1235.0	1303.0	4156.0	0.31351	0.023149
('GSK2126458 7405', 'smCenterCompoundID: 10146', 'smSalt: 101', 'smLincsID: LSM-1147', 'smName: GSK2126458', 'clName: MCF7', 'clCenterSpecificID: 50029', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: N03')	1235.0	1225.0	4156.0	0.29474	-0.0035557
('GSK2126458 7406', 'smCenterCompoundID: 10146', 'smSalt: 101', 'smLincsID: LSM-1147', 'smName: GSK2126458', 'clName: MCF7', 'clCenterSpecificID: 50029', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: N03')	1235.0	1056.0	4156.0	0.25408	-0.061417
('GSK 690693 7407', 'smCenterCompoundID: 10128', 'smSalt: 101', 'smLincsID: LSM-1128', 'smName: GSK 690693', 'clName: MCF7', 'clCenterSpecificID: 50029', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: F21')	1235.0	1932.0	4156.0	0.46485	0.2385
('GSK 690693 7408', 'smCenterCompoundID: 10128', 'smSalt: 101', 'smLincsID: LSM-1128', 'smName: GSK 690693', 'clName: MCF7', 'clCenterSpecificID: 50029', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: F21')	1235.0	2258.0	4156.0	0.54329	0.35012
('GSK 690693 7409', 'smCenterCompoundID: 10128', 'smSalt: 101', 'smLincsID: LSM-1128', 'smName: GSK 690693', 'clName: MCF7', 'clCenterSpecificID: 50029', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: F21')	1235.0	2136.0	4156.0	0.51394	0.30835
('GW843682 7410', 'smCenterCompoundID: 10014', 'smSalt: 101', 'smLincsID: LSM-1014', 'smName: GW843682', 'clName: MCF7', 'clCenterSpecificID: 50029', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: B15')	1235.0	1453.0	4156.0	0.3496	0.074506
('GW843682 7411', 'smCenterCompoundID: 10014', 'smSalt: 101', 'smLincsID: LSM-1014', 'smName: GW843682', 'clName: MCF7', 'clCenterSpecificID: 50029', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: B15')	1235.0	1472.0	4156.0	0.35417	0.081011
('GW843682 7412', 'smCenterCompoundID: 10014', 'smSalt: 101', 'smLincsID: LSM-1014', 'smName: GW843682', 'clName: MCF7', 'clCenterSpecificID: 50029', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: B15')	1235.0	1374.0	4156.0	0.33059	0.047458
('HG-5-113-01 7413', 'smCenterCompoundID: 10015', 'smSalt: 101', 'smLincsID: LSM-5982', 'smName: HG-5-113-01', 'clName: MCF7', 'clCenterSpecificID: 50029', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: B09')	1235.0	1405.0	4156.0	0.33805	0.058072
('HG-5-113-01 7414', 'smCenterCompoundID: 10015', 'smSalt: 101', 'smLincsID: LSM-5982', 'smName: HG-5-113-01', 'clName: MCF7', 'clCenterSpecificID: 50029', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: B09')	1235.0	1534.0	4156.0	0.36909	0.10224
('HG-5-113-01 7415', 'smCenterCompoundID: 10015', 'smSalt: 101', 'smLincsID: LSM-5982', 'smName: HG-5-113-01', 'clName: MCF7', 'clCenterSpecificID: 50029', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: B09')	1235.0	1399.0	4156.0	0.33661	0.056017
('HG-5-88-01 7416', 'smCenterCompoundID: 10016', 'smSalt: 101', 'smLincsID: LSM-5245', 'smName: HG-5-88-01', 'clName: MCF7', 'clCenterSpecificID: 50029', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: A21')	1235.0	1906.0	4156.0	0.4586	0.2296
('HG-5-88-01 7417', 'smCenterCompoundID: 10016', 'smSalt: 101', 'smLincsID: LSM-5245', 'smName: HG-5-88-01', 'clName: MCF7', 'clCenterSpecificID: 50029', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: A21')	1235.0	1818.0	4156.0	0.43742	0.19947
('HG-5-88-01 7418', 'smCenterCompoundID: 10016', 'smSalt: 101', 'smLincsID: LSM-5245', 'smName: HG-5-88-01', 'clName: MCF7', 'clCenterSpecificID: 50029', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: A21')	1235.0	1963.0	4156.0	0.47231	0.24912
('Imatinib 7419', 'smCenterCompoundID: 10023', 'smSalt: 103', 'smLincsID: LSM-1023', 'smName: Imatinib', 'clName: MCF7', 'clCenterSpecificID: 50029', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: N15')	1235.0	4352.0	4156.0	1.0471	1.067
('Imatinib 7420', 'smCenterCompoundID: 10023', 'smSalt: 103', 'smLincsID: LSM-1023', 'smName: Imatinib', 'clName: MCF7', 'clCenterSpecificID: 50029', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: N15')	1235.0	4165.0	4156.0	1.0021	1.003
('Imatinib 7421', 'smCenterCompoundID: 10023', 'smSalt: 103', 'smLincsID: LSM-1023', 'smName: Imatinib', 'clName: MCF7', 'clCenterSpecificID: 50029', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: N15')	1235.0	4776.0	4156.0	1.1491	1.2122
('JNK-9L 7422', 'smCenterCompoundID: 10100', 'smSalt: 101', 'smLincsID: LSM-36386', 'smName: JNK-9L', 'clName: MCF7', 'clCenterSpecificID: 50029', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: K21')	1235.0	1082.0	4156.0	0.26034	-0.052515
('JNK-9L 7423', 'smCenterCompoundID: 10100', 'smSalt: 101', 'smLincsID: LSM-36386', 'smName: JNK-9L', 'clName: MCF7', 'clCenterSpecificID: 50029', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: K21')	1235.0	1025.0	4156.0	0.24662	-0.072031
('JNK-9L 7424', 'smCenterCompoundID: 10100', 'smSalt: 101', 'smLincsID: LSM-36386', 'smName: JNK-9L', 'clName: MCF7', 'clCenterSpecificID: 50029', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: K21')	1235.0	841.0	4156.0	0.20235	-0.13503
('JW-7-24-1 7425', 'smCenterCompoundID: 10019', 'smSalt: 101', 'smLincsID: LSM-5674', 'smName: JW-7-24-1', 'clName: MCF7', 'clCenterSpecificID: 50029', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: B21')	1235.0	1610.0	4156.0	0.38738	0.12826
('JW-7-24-1 7426', 'smCenterCompoundID: 10019', 'smSalt: 101', 'smLincsID: LSM-5674', 'smName: JW-7-24-1', 'clName: MCF7', 'clCenterSpecificID: 50029', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: B21')	1235.0	1705.0	4156.0	0.41023	0.16078
('JW-7-24-1 7427', 'smCenterCompoundID: 10019', 'smSalt: 101', 'smLincsID: LSM-5674', 'smName: JW-7-24-1', 'clName: MCF7', 'clCenterSpecificID: 50029', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: B21')	1235.0	1683.0	4156.0	0.40494	0.15325
('Lapatinib 7428', 'smCenterCompoundID: 10051', 'smSalt: 104', 'smLincsID: LSM-1051', 'smName: Lapatinib', 'clName: MCF7', 'clCenterSpecificID: 50029', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: M21')	1235.0	3825.0	4156.0	0.92032	0.88662
('Lapatinib 7429', 'smCenterCompoundID: 10051', 'smSalt: 104', 'smLincsID: LSM-1051', 'smName: Lapatinib', 'clName: MCF7', 'clCenterSpecificID: 50029', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: M21')	1235.0	3718.0	4156.0	0.89457	0.84998
('Lapatinib 7430', 'smCenterCompoundID: 10051', 'smSalt: 104', 'smLincsID: LSM-1051', 'smName: Lapatinib', 'clName: MCF7', 'clCenterSpecificID: 50029', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: M21')	1235.0	3856.0	4156.0	0.92778	0.89723
('LDN-193189 7431', 'smCenterCompoundID: 10115', 'smSalt: 102', 'smLincsID: LSM-1115', 'smName: LDN-193189', 'clName: MCF7', 'clCenterSpecificID: 50029', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: G03')	1235.0	3960.0	4156.0	0.9528	0.93284
('LDN-193189 7432', 'smCenterCompoundID: 10115', 'smSalt: 102', 'smLincsID: LSM-1115', 'smName: LDN-193189', 'clName: MCF7', 'clCenterSpecificID: 50029', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: G03')	1235.0	4102.0	4156.0	0.98697	0.98145
('LDN-193189 7433', 'smCenterCompoundID: 10115', 'smSalt: 102', 'smLincsID: LSM-1115', 'smName: LDN-193189', 'clName: MCF7', 'clCenterSpecificID: 50029', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: G03')	1235.0	3525.0	4156.0	0.84814	0.7839
('Linifanib 7434', 'smCenterCompoundID: 10182', 'smSalt: 101', 'smLincsID: LSM-1183', 'smName: Linifanib', 'clName: MCF7', 'clCenterSpecificID: 50029', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: J09')	1235.0	4163.0	4156.0	1.0016	1.0023
('Linifanib 7435', 'smCenterCompoundID: 10182', 'smSalt: 101', 'smLincsID: LSM-1183', 'smName: Linifanib', 'clName: MCF7', 'clCenterSpecificID: 50029', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: J09')	1235.0	3916.0	4156.0	0.94221	0.91777
('Linifanib 7436', 'smCenterCompoundID: 10182', 'smSalt: 101', 'smLincsID: LSM-1183', 'smName: Linifanib', 'clName: MCF7', 'clCenterSpecificID: 50029', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: J09')	1235.0	4412.0	4156.0	1.0616	1.0876
('Linsitinib 7437', 'smCenterCompoundID: 10135', 'smSalt: 101', 'smLincsID: LSM-1135', 'smName: Linsitinib', 'clName: MCF7', 'clCenterSpecificID: 50029', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: O21')	1235.0	2235.0	4156.0	0.53776	0.34224
('Linsitinib 7438', 'smCenterCompoundID: 10135', 'smSalt: 101', 'smLincsID: LSM-1135', 'smName: Linsitinib', 'clName: MCF7', 'clCenterSpecificID: 50029', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: O21')	1235.0	2082.0	4156.0	0.50094	0.28986
('Linsitinib 7439', 'smCenterCompoundID: 10135', 'smSalt: 101', 'smLincsID: LSM-1135', 'smName: Linsitinib', 'clName: MCF7', 'clCenterSpecificID: 50029', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: O21')	1235.0	2437.0	4156.0	0.58636	0.4114
('Mitoxantrone 7440', 'smCenterCompoundID: 10479', 'smSalt: 102', 'smLincsID: ', 'smName: Mitoxantrone', 'clName: MCF7', 'clCenterSpecificID: 50029', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: C21')	1235.0	1027.0	4156.0	0.2471	-0.071346
('Mitoxantrone 7441', 'smCenterCompoundID: 10479', 'smSalt: 102', 'smLincsID: ', 'smName: Mitoxantrone', 'clName: MCF7', 'clCenterSpecificID: 50029', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: C21')	1235.0	1058.0	4156.0	0.25456	-0.060732
('Mitoxantrone 7442', 'smCenterCompoundID: 10479', 'smSalt: 102', 'smLincsID: ', 'smName: Mitoxantrone', 'clName: MCF7', 'clCenterSpecificID: 50029', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: C21')	1235.0	1099.0	4156.0	0.26443	-0.046695
('Mitoxantrone 7443', 'smCenterCompoundID: 10479', 'smSalt: 102', 'smLincsID: ', 'smName: Mitoxantrone', 'clName: MCF7', 'clCenterSpecificID: 50029', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: C21')	1235.0	1022.0	4156.0	0.2459	-0.073058
('Mitoxantrone 7444', 'smCenterCompoundID: 10479', 'smSalt: 102', 'smLincsID: ', 'smName: Mitoxantrone', 'clName: MCF7', 'clCenterSpecificID: 50029', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: C21')	1235.0	986.0	4156.0	0.23724	-0.085383
('Mitoxantrone 7445', 'smCenterCompoundID: 10479', 'smSalt: 102', 'smLincsID: ', 'smName: Mitoxantrone', 'clName: MCF7', 'clCenterSpecificID: 50029', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: C21')	1235.0	956.0	4156.0	0.23002	-0.095654
('MK2206 7446', 'smCenterCompoundID: 10057', 'smSalt: 102', 'smLincsID: LSM-1057', 'smName: MK2206', 'clName: MCF7', 'clCenterSpecificID: 50029', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: F03')	1235.0	1573.0	4156.0	0.37847	0.11559
('MK2206 7447', 'smCenterCompoundID: 10057', 'smSalt: 102', 'smLincsID: LSM-1057', 'smName: MK2206', 'clName: MCF7', 'clCenterSpecificID: 50029', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: F03')	1235.0	1636.0	4156.0	0.39363	0.13716
('MK2206 7448', 'smCenterCompoundID: 10057', 'smSalt: 102', 'smLincsID: LSM-1057', 'smName: MK2206', 'clName: MCF7', 'clCenterSpecificID: 50029', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: F03')	1235.0	1768.0	4156.0	0.42539	0.18235
('Neratinib 7449', 'smCenterCompoundID: 10018', 'smSalt: 101', 'smLincsID: LSM-1018', 'smName: Neratinib', 'clName: MCF7', 'clCenterSpecificID: 50029', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: A15')	1235.0	2388.0	4156.0	0.57457	0.39463
('Neratinib 7450', 'smCenterCompoundID: 10018', 'smSalt: 101', 'smLincsID: LSM-1018', 'smName: Neratinib', 'clName: MCF7', 'clCenterSpecificID: 50029', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: A15')	1235.0	2561.0	4156.0	0.61619	0.45386
('Neratinib 7451', 'smCenterCompoundID: 10018', 'smSalt: 101', 'smLincsID: LSM-1018', 'smName: Neratinib', 'clName: MCF7', 'clCenterSpecificID: 50029', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: A15')	1235.0	2360.0	4156.0	0.56783	0.38504
('Nilotinib 7452', 'smCenterCompoundID: 10099', 'smSalt: 101', 'smLincsID: LSM-1099', 'smName: Nilotinib', 'clName: MCF7', 'clCenterSpecificID: 50029', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: N15')	1235.0	3657.0	4156.0	0.8799	0.8291
('Nilotinib 7453', 'smCenterCompoundID: 10099', 'smSalt: 101', 'smLincsID: LSM-1099', 'smName: Nilotinib', 'clName: MCF7', 'clCenterSpecificID: 50029', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: N15')	1235.0	4267.0	4156.0	1.0267	1.0379
