	('totalCellCountBeforeTreatment 0',)	('totalCellCountAfterTreatment 1',)	('totalControlCellCount 2',)	('relativeCellCount 3',)	('normalizedGrowthRateInhibitionValue 4',)
('AZD-6482 5195', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: AZD-6482', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: I05')	1235.0	4368.0	4929.0	0.88613	0.88245
('AZD-6482 5196', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: AZD-6482', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: I04')	1235.0	3892.0	4474.0	0.86978	0.85518
('AZD-6482 5197', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: AZD-6482', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: I04')	1235.0	3911.0	4578.0	0.8542	0.83994
('AZD-6482 5198', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: AZD-6482', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: I04')	1235.0	4121.0	4929.0	0.83602	0.82834
('AZD-6482 5199', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: AZD-6482', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: I03')	1235.0	3574.0	4474.0	0.79871	0.77191
('AZD-6482 5200', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: AZD-6482', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: I03')	1235.0	3714.0	4578.0	0.81117	0.79029
('AZD-6482 5201', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: AZD-6482', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: I03')	1235.0	4044.0	4929.0	0.8204	0.81114
('AZD-6482 5202', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: AZD-6482', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: I02')	1235.0	3359.0	4474.0	0.75066	0.71367
('AZD-6482 5203', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: AZD-6482', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: I02')	1235.0	3105.0	4578.0	0.67816	0.62837
('AZD-6482 5204', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: AZD-6482', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: I02')	1235.0	3679.0	4929.0	0.74636	0.7273
('AZD-6482 5205', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: AZD-6482', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: I01')	1235.0	3033.0	4474.0	0.67781	0.62196
('AZD-6482 5206', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: AZD-6482', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: I01')	1235.0	2898.0	4578.0	0.63295	0.56998
('AZD-6482 5207', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: AZD-6482', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: I01')	1235.0	3259.0	4929.0	0.66115	0.62551
('NU7441 5208', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: NU7441', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: C12')	1235.0	4865.0	4474.0	1.0872	1.0922
('NU7441 5209', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: NU7441', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: C12')	1235.0	4699.0	4578.0	1.0263	1.0277
('NU7441 5210', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: NU7441', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: C12')	1235.0	4889.0	4929.0	0.99183	0.99179
('NU7441 5211', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: NU7441', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: C11')	1235.0	4865.0	4474.0	1.0872	1.0922
('NU7441 5212', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: NU7441', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: C11')	1235.0	4802.0	4578.0	1.0488	1.0511
('NU7441 5213', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: NU7441', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: C11')	1235.0	4227.0	4929.0	0.85753	0.85175
('NU7441 5214', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: NU7441', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: C10')	1235.0	4594.0	4474.0	1.0267	1.0285
('NU7441 5215', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: NU7441', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: C10')	1235.0	4510.0	4578.0	0.98502	0.98409
('NU7441 5216', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: NU7441', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: C10')	1235.0	4572.0	4929.0	0.92752	0.926
('NU7441 5217', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: NU7441', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: C09')	1235.0	4205.0	4474.0	0.93972	0.93412
('NU7441 5218', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: NU7441', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: C09')	1235.0	4254.0	4578.0	0.92911	0.92366
('NU7441 5219', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: NU7441', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: C09')	1235.0	4179.0	4929.0	0.84779	0.84119
('NU7441 5220', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: NU7441', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: C08')	1235.0	3115.0	4474.0	0.69613	0.64544
('NU7441 5221', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: NU7441', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: C08')	1235.0	2593.0	4578.0	0.56633	0.48023
('NU7441 5222', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: NU7441', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: C08')	1235.0	2430.0	4929.0	0.49297	0.40318
('NU7441 5223', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: NU7441', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: C07')	1235.0	1219.0	4474.0	0.27242	-0.0074133
('NU7441 5224', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: NU7441', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: C07')	1235.0	1209.0	4578.0	0.26406	-0.011603
('NU7441 5225', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: NU7441', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: C07')	1235.0	1159.0	4929.0	0.23513	-0.031698
('OSI-027 5226', 'smallmolecule_smSalt: 102.0', 'smallmolecule_smName: OSI-027', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: E12')	1235.0	4289.0	4355.0	0.98464	0.98303
('OSI-027 5227', 'smallmolecule_smSalt: 102.0', 'smallmolecule_smName: OSI-027', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: E12')	1235.0	4624.0	4277.0	1.081	1.0889
('OSI-027 5228', 'smallmolecule_smSalt: 102.0', 'smallmolecule_smName: OSI-027', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: E12')	1235.0	4643.0	4583.0	1.013	1.0137
('OSI-027 5229', 'smallmolecule_smSalt: 102.0', 'smallmolecule_smName: OSI-027', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: E11')	1235.0	3453.0	4355.0	0.79271	0.76002
('OSI-027 5230', 'smallmolecule_smSalt: 102.0', 'smallmolecule_smName: OSI-027', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: E11')	1235.0	4312.0	4277.0	1.0081	1.009
('OSI-027 5231', 'smallmolecule_smSalt: 102.0', 'smallmolecule_smName: OSI-027', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: E11')	1235.0	4469.0	4583.0	0.97505	0.97345
('OSI-027 5232', 'smallmolecule_smSalt: 102.0', 'smallmolecule_smName: OSI-027', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: E10')	1235.0	3300.0	4355.0	0.75759	0.71668
('OSI-027 5233', 'smallmolecule_smSalt: 102.0', 'smallmolecule_smName: OSI-027', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: E10')	1235.0	4080.0	4277.0	0.95386	0.94794
('OSI-027 5234', 'smallmolecule_smSalt: 102.0', 'smallmolecule_smName: OSI-027', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: E10')	1235.0	3739.0	4583.0	0.81578	0.79582
('OSI-027 5235', 'smallmolecule_smSalt: 102.0', 'smallmolecule_smName: OSI-027', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: E09')	1235.0	3412.0	4355.0	0.7833	0.74849
('OSI-027 5236', 'smallmolecule_smSalt: 102.0', 'smallmolecule_smName: OSI-027', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: E09')	1235.0	3640.0	4277.0	0.85099	0.82771
('OSI-027 5237', 'smallmolecule_smSalt: 102.0', 'smallmolecule_smName: OSI-027', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: E09')	1235.0	3327.0	4583.0	0.72589	0.68829
('OSI-027 5238', 'smallmolecule_smSalt: 102.0', 'smallmolecule_smName: OSI-027', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: E08')	1235.0	2527.0	4355.0	0.58013	0.48221
('OSI-027 5239', 'smallmolecule_smSalt: 102.0', 'smallmolecule_smName: OSI-027', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: E08')	1235.0	2862.0	4277.0	0.6691	0.59809
('OSI-027 5240', 'smallmolecule_smSalt: 102.0', 'smallmolecule_smName: OSI-027', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: E08')	1235.0	2608.0	4583.0	0.56902	0.48429
('OSI-027 5241', 'smallmolecule_smSalt: 102.0', 'smallmolecule_smName: OSI-027', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: E07')	1235.0	1451.0	4355.0	0.33311	0.092278
('OSI-027 5242', 'smallmolecule_smSalt: 102.0', 'smallmolecule_smName: OSI-027', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: E07')	1235.0	1604.0	4277.0	0.375	0.15665
('OSI-027 5243', 'smallmolecule_smSalt: 102.0', 'smallmolecule_smName: OSI-027', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: E07')	1235.0	1720.0	4583.0	0.37527	0.19099
('WYE-125132 5244', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: WYE-125132', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: L12')	1235.0	1962.0	4355.0	0.45042	0.28954
('WYE-125132 5245', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: WYE-125132', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: L12')	1235.0	1932.0	4277.0	0.45168	0.28327
('WYE-125132 5246', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: WYE-125132', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: L12')	1235.0	2251.0	4583.0	0.49112	0.37311
('WYE-125132 5247', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: WYE-125132', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: L11')	1235.0	1729.0	4355.0	0.39693	0.20288
('WYE-125132 5248', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: WYE-125132', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: L11')	1235.0	1583.0	4277.0	0.37009	0.14817
('WYE-125132 5249', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: WYE-125132', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: L11')	1235.0	1741.0	4583.0	0.37985	0.19866
('WYE-125132 5250', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: WYE-125132', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: L10')	1235.0	1565.0	4355.0	0.35928	0.13869
('WYE-125132 5251', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: WYE-125132', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: L10')	1235.0	1564.0	4277.0	0.36565	0.14046
('WYE-125132 5252', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: WYE-125132', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: L10')	1235.0	1663.0	4583.0	0.36283	0.16995
('WYE-125132 5253', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: WYE-125132', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: L09')	1235.0	1704.0	4355.0	0.39119	0.19328
('WYE-125132 5254', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: WYE-125132', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: L09')	1235.0	1691.0	4277.0	0.39534	0.19127
('WYE-125132 5255', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: WYE-125132', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: L09')	1235.0	1696.0	4583.0	0.37003	0.18217
('WYE-125132 5256', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: WYE-125132', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: L08')	1235.0	1571.0	4355.0	0.36066	0.1411
('WYE-125132 5257', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: WYE-125132', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: L08')	1235.0	1544.0	4277.0	0.36097	0.13229
('WYE-125132 5258', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: WYE-125132', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: L08')	1235.0	1541.0	4583.0	0.33622	0.12374
('WYE-125132 5259', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: WYE-125132', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: L07')	1235.0	1204.0	4355.0	0.2764	-0.014309
('WYE-125132 5260', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: WYE-125132', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: L07')	1235.0	1188.0	4277.0	0.27774	-0.021851
('WYE-125132 5261', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: WYE-125132', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: L07')	1235.0	1245.0	4583.0	0.27163	0.0038646
('AZD1152-HQPA 5262', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: AZD1152-HQPA', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: D12')	1235.0	1433.0	4474.0	0.32024	0.082957
('AZD1152-HQPA 5263', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: AZD1152-HQPA', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: D12')	1235.0	1580.0	4578.0	0.34509	0.13881
('AZD1152-HQPA 5264', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: AZD1152-HQPA', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: D12')	1235.0	1549.0	4929.0	0.31424	0.11977
('AZD1152-HQPA 5265', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: AZD1152-HQPA', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: D11')	1235.0	1548.0	4474.0	0.34594	0.12894
('AZD1152-HQPA 5266', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: AZD1152-HQPA', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: D11')	1235.0	1527.0	4578.0	0.33351	0.11843
('AZD1152-HQPA 5267', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: AZD1152-HQPA', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: D11')	1235.0	1496.0	4929.0	0.30349	0.10041
('AZD1152-HQPA 5268', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: AZD1152-HQPA', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: D10')	1235.0	1713.0	4474.0	0.38282	0.19226
('AZD1152-HQPA 5269', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: AZD1152-HQPA', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: D10')	1235.0	1571.0	4578.0	0.34312	0.13538
('AZD1152-HQPA 5270', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: AZD1152-HQPA', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: D10')	1235.0	1341.0	4929.0	0.27205	0.04172
('AZD1152-HQPA 5271', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: AZD1152-HQPA', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: D09')	1235.0	1424.0	4474.0	0.31823	0.079287
('AZD1152-HQPA 5272', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: AZD1152-HQPA', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: D09')	1235.0	1381.0	4578.0	0.30162	0.060494
('AZD1152-HQPA 5273', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: AZD1152-HQPA', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: D09')	1235.0	1550.0	4929.0	0.31445	0.12013
('AZD1152-HQPA 5274', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: AZD1152-HQPA', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: D08')	1235.0	1436.0	4474.0	0.32091	0.084178
('AZD1152-HQPA 5275', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: AZD1152-HQPA', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: D08')	1235.0	1543.0	4578.0	0.337	0.12462
('AZD1152-HQPA 5276', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: AZD1152-HQPA', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: D08')	1235.0	1355.0	4929.0	0.27489	0.047155
('AZD1152-HQPA 5277', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: AZD1152-HQPA', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: D07')	1235.0	1355.0	4474.0	0.30281	0.05079
('AZD1152-HQPA 5278', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: AZD1152-HQPA', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: D07')	1235.0	1446.0	4578.0	0.31582	0.086627
('AZD1152-HQPA 5279', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: AZD1152-HQPA', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: D07')	1235.0	1392.0	4929.0	0.28239	0.061386
('Vemurafenib 5280', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Vemurafenib', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: C18')	1235.0	4859.0	4474.0	1.0859	1.0908
('Vemurafenib 5281', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Vemurafenib', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: C18')	1235.0	4836.0	4578.0	1.0562	1.0588
('Vemurafenib 5282', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Vemurafenib', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: C18')	1235.0	4541.0	4929.0	0.92123	0.91945
('Vemurafenib 5283', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Vemurafenib', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: C17')	1235.0	4583.0	4474.0	1.0242	1.0259
('Vemurafenib 5284', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Vemurafenib', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: C17')	1235.0	4685.0	4578.0	1.0232	1.0245
('Vemurafenib 5285', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Vemurafenib', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: C17')	1235.0	4678.0	4929.0	0.94902	0.94825
('Vemurafenib 5286', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Vemurafenib', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: C16')	1235.0	4637.0	4474.0	1.0363	1.0388
('Vemurafenib 5287', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Vemurafenib', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: C16')	1235.0	4692.0	4578.0	1.0248	1.0261
