	('measuredProteinValue 0',)
(' 6874', 'clName: HCC70', 'ppName: SCF', 'proteinLigandConcentration: 1', 'time: 90', 'measuredProtein: pErk')	1367.69462
(' 6875', 'clName: HCC70', 'ppName: SCF', 'proteinLigandConcentration: 100', 'time: 90', 'measuredProtein: pErk')	1388.972862
(' 6876', 'clName: HCC70', 'ppName: SCF', 'proteinLigandConcentration: 1', 'time: 10', 'measuredProtein: pJnk')	456.9254669
(' 6877', 'clName: HCC70', 'ppName: SCF', 'proteinLigandConcentration: 100', 'time: 10', 'measuredProtein: pJnk')	463.8375836
(' 6878', 'clName: HCC70', 'ppName: SCF', 'proteinLigandConcentration: 1', 'time: 30', 'measuredProtein: pJnk')	448.4274403
(' 6879', 'clName: HCC70', 'ppName: SCF', 'proteinLigandConcentration: 100', 'time: 30', 'measuredProtein: pJnk')	449.2762029
(' 6880', 'clName: HCC70', 'ppName: SCF', 'proteinLigandConcentration: 1', 'time: 90', 'measuredProtein: pJnk')	477.0157943
(' 6881', 'clName: HCC70', 'ppName: SCF', 'proteinLigandConcentration: 100', 'time: 90', 'measuredProtein: pJnk')	444.413545
(' 6882', 'clName: HCC70', 'ppName: SCF', 'proteinLigandConcentration: 1', 'time: 10', 'measuredProtein: pP38')	706.5114842
(' 6883', 'clName: HCC70', 'ppName: SCF', 'proteinLigandConcentration: 100', 'time: 10', 'measuredProtein: pP38')	701.3649438
(' 6884', 'clName: HCC70', 'ppName: SCF', 'proteinLigandConcentration: 1', 'time: 30', 'measuredProtein: pP38')	714.4966265
(' 6885', 'clName: HCC70', 'ppName: SCF', 'proteinLigandConcentration: 100', 'time: 30', 'measuredProtein: pP38')	699.8718152
(' 6886', 'clName: HCC70', 'ppName: SCF', 'proteinLigandConcentration: 1', 'time: 90', 'measuredProtein: pP38')	666.0748216
(' 6887', 'clName: HCC70', 'ppName: SCF', 'proteinLigandConcentration: 100', 'time: 90', 'measuredProtein: pP38')	706.0658247
(' 6888', 'clName: HCC70', 'ppName: VEGF165', 'proteinLigandConcentration: 1', 'time: 10', 'measuredProtein: pAkt')	2906.804391
(' 6889', 'clName: HCC70', 'ppName: VEGF165', 'proteinLigandConcentration: 100', 'time: 10', 'measuredProtein: pAkt')	2789.952003
(' 6890', 'clName: HCC70', 'ppName: VEGF165', 'proteinLigandConcentration: 1', 'time: 30', 'measuredProtein: pAkt')	2679.690357
(' 6891', 'clName: HCC70', 'ppName: VEGF165', 'proteinLigandConcentration: 100', 'time: 30', 'measuredProtein: pAkt')	2954.438402
(' 6892', 'clName: HCC70', 'ppName: VEGF165', 'proteinLigandConcentration: 1', 'time: 90', 'measuredProtein: pAkt')	2867.060176
(' 6893', 'clName: HCC70', 'ppName: VEGF165', 'proteinLigandConcentration: 100', 'time: 90', 'measuredProtein: pAkt')	2987.513924
(' 6894', 'clName: HCC70', 'ppName: VEGF165', 'proteinLigandConcentration: 1', 'time: 10', 'measuredProtein: pErk')	1229.590387
(' 6895', 'clName: HCC70', 'ppName: VEGF165', 'proteinLigandConcentration: 100', 'time: 10', 'measuredProtein: pErk')	1172.839911
(' 6896', 'clName: HCC70', 'ppName: VEGF165', 'proteinLigandConcentration: 1', 'time: 30', 'measuredProtein: pErk')	1158.750992
(' 6897', 'clName: HCC70', 'ppName: VEGF165', 'proteinLigandConcentration: 100', 'time: 30', 'measuredProtein: pErk')	1276.590481
(' 6898', 'clName: HCC70', 'ppName: VEGF165', 'proteinLigandConcentration: 1', 'time: 90', 'measuredProtein: pErk')	1254.558229
(' 6899', 'clName: HCC70', 'ppName: VEGF165', 'proteinLigandConcentration: 100', 'time: 90', 'measuredProtein: pErk')	1203.407478
(' 6900', 'clName: HCC70', 'ppName: VEGF165', 'proteinLigandConcentration: 1', 'time: 10', 'measuredProtein: pJnk')	456.9079306
(' 6901', 'clName: HCC70', 'ppName: VEGF165', 'proteinLigandConcentration: 100', 'time: 10', 'measuredProtein: pJnk')	527.8368018
(' 6902', 'clName: HCC70', 'ppName: VEGF165', 'proteinLigandConcentration: 1', 'time: 30', 'measuredProtein: pJnk')	478.5530934
(' 6903', 'clName: HCC70', 'ppName: VEGF165', 'proteinLigandConcentration: 100', 'time: 30', 'measuredProtein: pJnk')	478.1032633
(' 6904', 'clName: HCC70', 'ppName: VEGF165', 'proteinLigandConcentration: 1', 'time: 90', 'measuredProtein: pJnk')	498.9927532
(' 6905', 'clName: HCC70', 'ppName: VEGF165', 'proteinLigandConcentration: 100', 'time: 90', 'measuredProtein: pJnk')	490.9016229
(' 6906', 'clName: HCC70', 'ppName: VEGF165', 'proteinLigandConcentration: 1', 'time: 10', 'measuredProtein: pP38')	585.914341
(' 6907', 'clName: HCC70', 'ppName: VEGF165', 'proteinLigandConcentration: 100', 'time: 10', 'measuredProtein: pP38')	551.5067567
(' 6908', 'clName: HCC70', 'ppName: VEGF165', 'proteinLigandConcentration: 1', 'time: 30', 'measuredProtein: pP38')	544.0901739
(' 6909', 'clName: HCC70', 'ppName: VEGF165', 'proteinLigandConcentration: 100', 'time: 30', 'measuredProtein: pP38')	617.2516146
(' 6910', 'clName: HCC70', 'ppName: VEGF165', 'proteinLigandConcentration: 1', 'time: 90', 'measuredProtein: pP38')	617.2923057
(' 6911', 'clName: HCC70', 'ppName: VEGF165', 'proteinLigandConcentration: 100', 'time: 90', 'measuredProtein: pP38')	639.6071035
(' 6912', 'clName: HCC70', 'ppName: ', 'proteinLigandConcentration: 0', 'time: ', 'measuredProtein: pAkt')	3177.825173
(' 6913', 'clName: HCC70', 'ppName: ', 'proteinLigandConcentration: 0', 'time: ', 'measuredProtein: pErk')	1325.958194
(' 6914', 'clName: HCC70', 'ppName: ', 'proteinLigandConcentration: 0', 'time: ', 'measuredProtein: pJnk')	470.4566061
(' 6915', 'clName: HCC70', 'ppName: ', 'proteinLigandConcentration: 0', 'time: ', 'measuredProtein: pP38')	580.3857613
(' 6916', 'clName: Hs 578T', 'ppName: BTC', 'proteinLigandConcentration: 1', 'time: 10', 'measuredProtein: pAkt')	674.1797297
(' 6917', 'clName: Hs 578T', 'ppName: BTC', 'proteinLigandConcentration: 100', 'time: 10', 'measuredProtein: pAkt')	3217.506304
(' 6918', 'clName: Hs 578T', 'ppName: BTC', 'proteinLigandConcentration: 1', 'time: 30', 'measuredProtein: pAkt')	1436.373686
(' 6919', 'clName: Hs 578T', 'ppName: BTC', 'proteinLigandConcentration: 100', 'time: 30', 'measuredProtein: pAkt')	1534.561454
(' 6920', 'clName: Hs 578T', 'ppName: BTC', 'proteinLigandConcentration: 1', 'time: 90', 'measuredProtein: pAkt')	1008.477708
(' 6921', 'clName: Hs 578T', 'ppName: BTC', 'proteinLigandConcentration: 100', 'time: 90', 'measuredProtein: pAkt')	1400.967818
(' 6922', 'clName: Hs 578T', 'ppName: BTC', 'proteinLigandConcentration: 1', 'time: 10', 'measuredProtein: pErk')	2525.306575
(' 6923', 'clName: Hs 578T', 'ppName: BTC', 'proteinLigandConcentration: 100', 'time: 10', 'measuredProtein: pErk')	4970.911205
(' 6924', 'clName: Hs 578T', 'ppName: BTC', 'proteinLigandConcentration: 1', 'time: 30', 'measuredProtein: pErk')	3929.472467
(' 6925', 'clName: Hs 578T', 'ppName: BTC', 'proteinLigandConcentration: 100', 'time: 30', 'measuredProtein: pErk')	7831.118976
(' 6926', 'clName: Hs 578T', 'ppName: BTC', 'proteinLigandConcentration: 1', 'time: 90', 'measuredProtein: pErk')	2682.226788
(' 6927', 'clName: Hs 578T', 'ppName: BTC', 'proteinLigandConcentration: 100', 'time: 90', 'measuredProtein: pErk')	2521.873653
(' 6928', 'clName: Hs 578T', 'ppName: BTC', 'proteinLigandConcentration: 1', 'time: 10', 'measuredProtein: pJnk')	126.7339094
(' 6929', 'clName: Hs 578T', 'ppName: BTC', 'proteinLigandConcentration: 100', 'time: 10', 'measuredProtein: pJnk')	109.1725772
(' 6930', 'clName: Hs 578T', 'ppName: BTC', 'proteinLigandConcentration: 1', 'time: 30', 'measuredProtein: pJnk')	71.13890102
(' 6931', 'clName: Hs 578T', 'ppName: BTC', 'proteinLigandConcentration: 100', 'time: 30', 'measuredProtein: pJnk')	57.17756852
(' 6932', 'clName: Hs 578T', 'ppName: BTC', 'proteinLigandConcentration: 1', 'time: 90', 'measuredProtein: pJnk')	73.80776389
(' 6933', 'clName: Hs 578T', 'ppName: BTC', 'proteinLigandConcentration: 100', 'time: 90', 'measuredProtein: pJnk')	66.30112592
(' 6934', 'clName: Hs 578T', 'ppName: BTC', 'proteinLigandConcentration: 1', 'time: 10', 'measuredProtein: pP38')	219.1892033
(' 6935', 'clName: Hs 578T', 'ppName: BTC', 'proteinLigandConcentration: 100', 'time: 10', 'measuredProtein: pP38')	353.7955169
(' 6936', 'clName: Hs 578T', 'ppName: BTC', 'proteinLigandConcentration: 1', 'time: 30', 'measuredProtein: pP38')	188.3949873
(' 6937', 'clName: Hs 578T', 'ppName: BTC', 'proteinLigandConcentration: 100', 'time: 30', 'measuredProtein: pP38')	216.0814211
(' 6938', 'clName: Hs 578T', 'ppName: BTC', 'proteinLigandConcentration: 1', 'time: 90', 'measuredProtein: pP38')	187.4805271
(' 6939', 'clName: Hs 578T', 'ppName: BTC', 'proteinLigandConcentration: 100', 'time: 90', 'measuredProtein: pP38')	168.2509177
(' 6940', 'clName: Hs 578T', 'ppName: EFNA1', 'proteinLigandConcentration: 1', 'time: 10', 'measuredProtein: pAkt')	240.7664027
(' 6941', 'clName: Hs 578T', 'ppName: EFNA1', 'proteinLigandConcentration: 100', 'time: 10', 'measuredProtein: pAkt')	252.3247098
(' 6942', 'clName: Hs 578T', 'ppName: EFNA1', 'proteinLigandConcentration: 1', 'time: 30', 'measuredProtein: pAkt')	243.0832139
(' 6943', 'clName: Hs 578T', 'ppName: EFNA1', 'proteinLigandConcentration: 100', 'time: 30', 'measuredProtein: pAkt')	210.4875068
(' 6944', 'clName: Hs 578T', 'ppName: EFNA1', 'proteinLigandConcentration: 1', 'time: 90', 'measuredProtein: pAkt')	243.849836
(' 6945', 'clName: Hs 578T', 'ppName: EFNA1', 'proteinLigandConcentration: 100', 'time: 90', 'measuredProtein: pAkt')	252.7250101
(' 6946', 'clName: Hs 578T', 'ppName: EFNA1', 'proteinLigandConcentration: 1', 'time: 10', 'measuredProtein: pErk')	2031.814941
(' 6947', 'clName: Hs 578T', 'ppName: EFNA1', 'proteinLigandConcentration: 100', 'time: 10', 'measuredProtein: pErk')	2502.490738
(' 6948', 'clName: Hs 578T', 'ppName: EFNA1', 'proteinLigandConcentration: 1', 'time: 30', 'measuredProtein: pErk')	2844.710853
(' 6949', 'clName: Hs 578T', 'ppName: EFNA1', 'proteinLigandConcentration: 100', 'time: 30', 'measuredProtein: pErk')	2174.162826
(' 6950', 'clName: Hs 578T', 'ppName: EFNA1', 'proteinLigandConcentration: 1', 'time: 90', 'measuredProtein: pErk')	2551.431084
(' 6951', 'clName: Hs 578T', 'ppName: EFNA1', 'proteinLigandConcentration: 100', 'time: 90', 'measuredProtein: pErk')	1394.011692
(' 6952', 'clName: Hs 578T', 'ppName: EFNA1', 'proteinLigandConcentration: 1', 'time: 10', 'measuredProtein: pJnk')	72.75693194
(' 6953', 'clName: Hs 578T', 'ppName: EFNA1', 'proteinLigandConcentration: 100', 'time: 10', 'measuredProtein: pJnk')	91.59693062
(' 6954', 'clName: Hs 578T', 'ppName: EFNA1', 'proteinLigandConcentration: 1', 'time: 30', 'measuredProtein: pJnk')	77.76192842
(' 6955', 'clName: Hs 578T', 'ppName: EFNA1', 'proteinLigandConcentration: 100', 'time: 30', 'measuredProtein: pJnk')	75.77178098
(' 6956', 'clName: Hs 578T', 'ppName: EFNA1', 'proteinLigandConcentration: 1', 'time: 90', 'measuredProtein: pJnk')	83.55330053
(' 6957', 'clName: Hs 578T', 'ppName: EFNA1', 'proteinLigandConcentration: 100', 'time: 90', 'measuredProtein: pJnk')	67.08555584
(' 6958', 'clName: Hs 578T', 'ppName: EFNA1', 'proteinLigandConcentration: 1', 'time: 10', 'measuredProtein: pP38')	177.0134774
(' 6959', 'clName: Hs 578T', 'ppName: EFNA1', 'proteinLigandConcentration: 100', 'time: 10', 'measuredProtein: pP38')	173.6726576
(' 6960', 'clName: Hs 578T', 'ppName: EFNA1', 'proteinLigandConcentration: 1', 'time: 30', 'measuredProtein: pP38')	181.9352986
(' 6961', 'clName: Hs 578T', 'ppName: EFNA1', 'proteinLigandConcentration: 100', 'time: 30', 'measuredProtein: pP38')	179.5543153
(' 6962', 'clName: Hs 578T', 'ppName: EFNA1', 'proteinLigandConcentration: 1', 'time: 90', 'measuredProtein: pP38')	181.2681146
(' 6963', 'clName: Hs 578T', 'ppName: EFNA1', 'proteinLigandConcentration: 100', 'time: 90', 'measuredProtein: pP38')	167.1074189
(' 6964', 'clName: Hs 578T', 'ppName: EGF', 'proteinLigandConcentration: 1', 'time: 10', 'measuredProtein: pAkt')	656.0931784
(' 6965', 'clName: Hs 578T', 'ppName: EGF', 'proteinLigandConcentration: 100', 'time: 10', 'measuredProtein: pAkt')	3142.383327
(' 6966', 'clName: Hs 578T', 'ppName: EGF', 'proteinLigandConcentration: 1', 'time: 30', 'measuredProtein: pAkt')	981.5545597
(' 6967', 'clName: Hs 578T', 'ppName: EGF', 'proteinLigandConcentration: 100', 'time: 30', 'measuredProtein: pAkt')	3328.549462
(' 6968', 'clName: Hs 578T', 'ppName: EGF', 'proteinLigandConcentration: 1', 'time: 90', 'measuredProtein: pAkt')	872.6207808
(' 6969', 'clName: Hs 578T', 'ppName: EGF', 'proteinLigandConcentration: 100', 'time: 90', 'measuredProtein: pAkt')	1634.892399
(' 6970', 'clName: Hs 578T', 'ppName: EGF', 'proteinLigandConcentration: 1', 'time: 10', 'measuredProtein: pErk')	2763.755059
(' 6971', 'clName: Hs 578T', 'ppName: EGF', 'proteinLigandConcentration: 100', 'time: 10', 'measuredProtein: pErk')	6618.044316
(' 6972', 'clName: Hs 578T', 'ppName: EGF', 'proteinLigandConcentration: 1', 'time: 30', 'measuredProtein: pErk')	2488.496032
(' 6973', 'clName: Hs 578T', 'ppName: EGF', 'proteinLigandConcentration: 100', 'time: 30', 'measuredProtein: pErk')	9478.13489
(' 6974', 'clName: Hs 578T', 'ppName: EGF', 'proteinLigandConcentration: 1', 'time: 90', 'measuredProtein: pErk')	1781.453121
(' 6975', 'clName: Hs 578T', 'ppName: EGF', 'proteinLigandConcentration: 100', 'time: 90', 'measuredProtein: pErk')	2483.759653
(' 6976', 'clName: Hs 578T', 'ppName: EGF', 'proteinLigandConcentration: 1', 'time: 10', 'measuredProtein: pJnk')	70.60005252
(' 6977', 'clName: Hs 578T', 'ppName: EGF', 'proteinLigandConcentration: 100', 'time: 10', 'measuredProtein: pJnk')	80.35526918
(' 6978', 'clName: Hs 578T', 'ppName: EGF', 'proteinLigandConcentration: 1', 'time: 30', 'measuredProtein: pJnk')	68.88797071
(' 6979', 'clName: Hs 578T', 'ppName: EGF', 'proteinLigandConcentration: 100', 'time: 30', 'measuredProtein: pJnk')	227.2968815
(' 6980', 'clName: Hs 578T', 'ppName: EGF', 'proteinLigandConcentration: 1', 'time: 90', 'measuredProtein: pJnk')	94.3444269
(' 6981', 'clName: Hs 578T', 'ppName: EGF', 'proteinLigandConcentration: 100', 'time: 90', 'measuredProtein: pJnk')	231.2888622
(' 6982', 'clName: Hs 578T', 'ppName: EGF', 'proteinLigandConcentration: 1', 'time: 10', 'measuredProtein: pP38')	163.2658858
(' 6983', 'clName: Hs 578T', 'ppName: EGF', 'proteinLigandConcentration: 100', 'time: 10', 'measuredProtein: pP38')	288.8512631
(' 6984', 'clName: Hs 578T', 'ppName: EGF', 'proteinLigandConcentration: 1', 'time: 30', 'measuredProtein: pP38')	195.3089564
(' 6985', 'clName: Hs 578T', 'ppName: EGF', 'proteinLigandConcentration: 100', 'time: 30', 'measuredProtein: pP38')	217.3529564
(' 6986', 'clName: Hs 578T', 'ppName: EGF', 'proteinLigandConcentration: 1', 'time: 90', 'measuredProtein: pP38')	181.1478578
(' 6987', 'clName: Hs 578T', 'ppName: EGF', 'proteinLigandConcentration: 100', 'time: 90', 'measuredProtein: pP38')	188.7506237
(' 6988', 'clName: Hs 578T', 'ppName: EPR', 'proteinLigandConcentration: 1', 'time: 10', 'measuredProtein: pAkt')	692.1866224
(' 6989', 'clName: Hs 578T', 'ppName: EPR', 'proteinLigandConcentration: 100', 'time: 10', 'measuredProtein: pAkt')	1377.447929
(' 6990', 'clName: Hs 578T', 'ppName: EPR', 'proteinLigandConcentration: 1', 'time: 30', 'measuredProtein: pAkt')	423.3935638
(' 6991', 'clName: Hs 578T', 'ppName: EPR', 'proteinLigandConcentration: 100', 'time: 30', 'measuredProtein: pAkt')	1162.731372
(' 6992', 'clName: Hs 578T', 'ppName: EPR', 'proteinLigandConcentration: 1', 'time: 90', 'measuredProtein: pAkt')	369.9400429
(' 6993', 'clName: Hs 578T', 'ppName: EPR', 'proteinLigandConcentration: 100', 'time: 90', 'measuredProtein: pAkt')	1002.426516
(' 6994', 'clName: Hs 578T', 'ppName: EPR', 'proteinLigandConcentration: 1', 'time: 10', 'measuredProtein: pErk')	669.2441996
(' 6995', 'clName: Hs 578T', 'ppName: EPR', 'proteinLigandConcentration: 100', 'time: 10', 'measuredProtein: pErk')	1895.232483
(' 6996', 'clName: Hs 578T', 'ppName: EPR', 'proteinLigandConcentration: 1', 'time: 30', 'measuredProtein: pErk')	673.0912091
(' 6997', 'clName: Hs 578T', 'ppName: EPR', 'proteinLigandConcentration: 100', 'time: 30', 'measuredProtein: pErk')	3837.614459
(' 6998', 'clName: Hs 578T', 'ppName: EPR', 'proteinLigandConcentration: 1', 'time: 90', 'measuredProtein: pErk')	2439.161825
(' 6999', 'clName: Hs 578T', 'ppName: EPR', 'proteinLigandConcentration: 100', 'time: 90', 'measuredProtein: pErk')	1557.492978
(' 7000', 'clName: Hs 578T', 'ppName: EPR', 'proteinLigandConcentration: 1', 'time: 10', 'measuredProtein: pJnk')	98.52373227
(' 7001', 'clName: Hs 578T', 'ppName: EPR', 'proteinLigandConcentration: 100', 'time: 10', 'measuredProtein: pJnk')	85.9022646
(' 7002', 'clName: Hs 578T', 'ppName: EPR', 'proteinLigandConcentration: 1', 'time: 30', 'measuredProtein: pJnk')	250.0987429
(' 7003', 'clName: Hs 578T', 'ppName: EPR', 'proteinLigandConcentration: 100', 'time: 30', 'measuredProtein: pJnk')	75.35692339
(' 7004', 'clName: Hs 578T', 'ppName: EPR', 'proteinLigandConcentration: 1', 'time: 90', 'measuredProtein: pJnk')	71.14434233
(' 7005', 'clName: Hs 578T', 'ppName: EPR', 'proteinLigandConcentration: 100', 'time: 90', 'measuredProtein: pJnk')	446.9186543
(' 7006', 'clName: Hs 578T', 'ppName: EPR', 'proteinLigandConcentration: 1', 'time: 10', 'measuredProtein: pP38')	259.7858481
(' 7007', 'clName: Hs 578T', 'ppName: EPR', 'proteinLigandConcentration: 100', 'time: 10', 'measuredProtein: pP38')	217.2328772
(' 7008', 'clName: Hs 578T', 'ppName: EPR', 'proteinLigandConcentration: 1', 'time: 30', 'measuredProtein: pP38')	198.0328499
(' 7009', 'clName: Hs 578T', 'ppName: EPR', 'proteinLigandConcentration: 100', 'time: 30', 'measuredProtein: pP38')	186.5697421
(' 7010', 'clName: Hs 578T', 'ppName: EPR', 'proteinLigandConcentration: 1', 'time: 90', 'measuredProtein: pP38')	218.9752292
(' 7011', 'clName: Hs 578T', 'ppName: EPR', 'proteinLigandConcentration: 100', 'time: 90', 'measuredProtein: pP38')	191.5589611
(' 7012', 'clName: Hs 578T', 'ppName: FGF-1', 'proteinLigandConcentration: 1', 'time: 10', 'measuredProtein: pAkt')	456.4779262
(' 7013', 'clName: Hs 578T', 'ppName: FGF-1', 'proteinLigandConcentration: 100', 'time: 10', 'measuredProtein: pAkt')	1521.861386
(' 7014', 'clName: Hs 578T', 'ppName: FGF-1', 'proteinLigandConcentration: 1', 'time: 30', 'measuredProtein: pAkt')	426.2213357
(' 7015', 'clName: Hs 578T', 'ppName: FGF-1', 'proteinLigandConcentration: 100', 'time: 30', 'measuredProtein: pAkt')	1066.987318
(' 7016', 'clName: Hs 578T', 'ppName: FGF-1', 'proteinLigandConcentration: 1', 'time: 90', 'measuredProtein: pAkt')	382.0102323
(' 7017', 'clName: Hs 578T', 'ppName: FGF-1', 'proteinLigandConcentration: 100', 'time: 90', 'measuredProtein: pAkt')	481.4363752
(' 7018', 'clName: Hs 578T', 'ppName: FGF-1', 'proteinLigandConcentration: 1', 'time: 10', 'measuredProtein: pErk')	1452.52189
(' 7019', 'clName: Hs 578T', 'ppName: FGF-1', 'proteinLigandConcentration: 100', 'time: 10', 'measuredProtein: pErk')	4624.861318
(' 7020', 'clName: Hs 578T', 'ppName: FGF-1', 'proteinLigandConcentration: 1', 'time: 30', 'measuredProtein: pErk')	888.4593043
(' 7021', 'clName: Hs 578T', 'ppName: FGF-1', 'proteinLigandConcentration: 100', 'time: 30', 'measuredProtein: pErk')	7710.892721
(' 7022', 'clName: Hs 578T', 'ppName: FGF-1', 'proteinLigandConcentration: 1', 'time: 90', 'measuredProtein: pErk')	2103.600356
(' 7023', 'clName: Hs 578T', 'ppName: FGF-1', 'proteinLigandConcentration: 100', 'time: 90', 'measuredProtein: pErk')	3252.825857
(' 7024', 'clName: Hs 578T', 'ppName: FGF-1', 'proteinLigandConcentration: 1', 'time: 10', 'measuredProtein: pJnk')	101.3451218
(' 7025', 'clName: Hs 578T', 'ppName: FGF-1', 'proteinLigandConcentration: 100', 'time: 10', 'measuredProtein: pJnk')	110.7294011
(' 7026', 'clName: Hs 578T', 'ppName: FGF-1', 'proteinLigandConcentration: 1', 'time: 30', 'measuredProtein: pJnk')	175.9127272
(' 7027', 'clName: Hs 578T', 'ppName: FGF-1', 'proteinLigandConcentration: 100', 'time: 30', 'measuredProtein: pJnk')	126.4537622
(' 7028', 'clName: Hs 578T', 'ppName: FGF-1', 'proteinLigandConcentration: 1', 'time: 90', 'measuredProtein: pJnk')	103.4329586
(' 7029', 'clName: Hs 578T', 'ppName: FGF-1', 'proteinLigandConcentration: 100', 'time: 90', 'measuredProtein: pJnk')	100.8564372
(' 7030', 'clName: Hs 578T', 'ppName: FGF-1', 'proteinLigandConcentration: 1', 'time: 10', 'measuredProtein: pP38')	176.941842
(' 7031', 'clName: Hs 578T', 'ppName: FGF-1', 'proteinLigandConcentration: 100', 'time: 10', 'measuredProtein: pP38')	230.7222505
