	('meanTotalCellCountBeforeTreatment 0',)	('meanTotalCellCountAfterTreatment 1',)	('meanTotalControlCellCount 2',)	('meanRelativeCellCountAfterTreatment 3',)	('meanRelativeGrowthRateAfterTreatment 4',)
('Radicicol 1930', 'smCenterCompoundID: 10480', 'smSalt: 101', 'smLincsID: ', 'smName: Radicicol', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP6')	513.0	616.0	10401.0	0.059256	0.010414
('(R)- Roscovitine 1931', 'smCenterCompoundID: 10001', 'smSalt: 101', 'smLincsID: LSM-1001', 'smName: (R)- Roscovitine', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP5')	513.0	8627.0	10401.0	0.82949	0.82064
('Ruxolitinib 1932', 'smCenterCompoundID: 10138', 'smSalt: 105', 'smLincsID: LSM-1139', 'smName: Ruxolitinib', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP5')	513.0	8789.0	10401.0	0.84504	0.83699
('XL147 1933', 'smCenterCompoundID: 10148', 'smSalt: 101', 'smLincsID: LSM-1149', 'smName: XL147', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP5')	513.0	9161.0	10401.0	0.8808	0.87461
('Saracatinib 1934', 'smCenterCompoundID: 10032', 'smSalt: 101', 'smLincsID: LSM-1032', 'smName: Saracatinib', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP6')	513.0	2037.0	10401.0	0.19591	0.15416
('Selumetinib 1935', 'smCenterCompoundID: 10056', 'smSalt: 101', 'smLincsID: LSM-1056', 'smName: Selumetinib', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP6')	513.0	1150.0	10401.0	0.1106	0.06442
('Rapamycin 1936', 'smCenterCompoundID: 10052', 'smSalt: 101', 'smLincsID: LSM-1052', 'smName: Rapamycin', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP6')	513.0	10271.0	10401.0	0.98755	0.98691
('Sorafenib 1937', 'smCenterCompoundID: 10008', 'smSalt: 101', 'smLincsID: LSM-1008', 'smName: Sorafenib', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP6')	513.0	10151.0	10401.0	0.97598	0.97474
('SU11274 1938', 'smCenterCompoundID: 10119', 'smSalt: 101', 'smLincsID: LSM-1119', 'smName: SU11274', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP5')	513.0	5510.0	10401.0	0.52978	0.50537
('TG 101348 1939', 'smCenterCompoundID: 10141', 'smSalt: 101', 'smLincsID: LSM-1142', 'smName: TG 101348', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP5')	513.0	1665.0	10401.0	0.16014	0.11654
('TGX221 1940', 'smCenterCompoundID: 10171', 'smSalt: 101', 'smLincsID: LSM-1172', 'smName: TGX221', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP5')	513.0	1456.0	10401.0	0.14005	0.095401
('Torin1 1941', 'smCenterCompoundID: 10079', 'smSalt: 101', 'smLincsID: LSM-1079', 'smName: Torin1', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP6')	513.0	944.0	10401.0	0.090823	0.04362
('Torin2 1942', 'smCenterCompoundID: 10080', 'smSalt: 101', 'smLincsID: LSM-1080', 'smName: Torin2', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP5')	513.0	529.0	10401.0	0.05086	0.0015813
('Tozasertib 1943', 'smCenterCompoundID: 10021', 'smSalt: 101', 'smLincsID: LSM-1021', 'smName: Tozasertib', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP5')	513.0	891.0	10401.0	0.085664	0.038192
('Trametinib 1944', 'smCenterCompoundID: 10142', 'smSalt: 101', 'smLincsID: LSM-1143', 'smName: Trametinib', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP5')	513.0	910.0	10401.0	0.087522	0.040147
('TWS119 1945', 'smCenterCompoundID: 10111', 'smSalt: 101', 'smLincsID: LSM-1111', 'smName: TWS119', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP5')	513.0	6437.0	10401.0	0.61894	0.59915
('PLX4032 1946', 'smCenterCompoundID: 10068', 'smSalt: 101', 'smLincsID: LSM-1068', 'smName: PLX4032', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP5')	513.0	4431.0	10401.0	0.42601	0.39621
('Withaferin A 1947', 'smCenterCompoundID: 10481', 'smSalt: 101', 'smLincsID: ', 'smName: Withaferin A', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP5')	513.0	374.0	10401.0	0.036022	-0.014027
('Withaferin A 1948', 'smCenterCompoundID: 10481', 'smSalt: 101', 'smLincsID: ', 'smName: Withaferin A', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP6')	513.0	345.0	10401.0	0.033201	-0.016994
('WYE-125132 1949', 'smCenterCompoundID: 10064', 'smSalt: 101', 'smLincsID: LSM-1064', 'smName: WYE-125132', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP6')	513.0	896.0	10401.0	0.086176	0.038732
('WZ3105 1950', 'smCenterCompoundID: 10084', 'smSalt: 101', 'smLincsID: LSM-5970', 'smName: WZ3105', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP5')	513.0	615.0	10401.0	0.059192	0.010346
('XMD11-50 1951', 'smCenterCompoundID: 10086', 'smSalt: 101', 'smLincsID: LSM-1086', 'smName: XMD11-50', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP6')	513.0	1574.0	10401.0	0.15133	0.10727
('Y39983 1952', 'smCenterCompoundID: 10149', 'smSalt: 102', 'smLincsID: LSM-1150', 'smName: Y39983', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP6')	513.0	5400.0	10401.0	0.51917	0.49421
('YM 201636 1953', 'smCenterCompoundID: 10109', 'smSalt: 101', 'smLincsID: LSM-1109', 'smName: YM 201636', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP5')	513.0	5196.0	10401.0	0.49959	0.47361
('ZSTK474 1954', 'smCenterCompoundID: 10053', 'smSalt: 101', 'smLincsID: LSM-1053', 'smName: ZSTK474', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP6')	513.0	1435.0	10401.0	0.13803	0.093277
('Afatinib 1955', 'smCenterCompoundID: 10133', 'smSalt: 101', 'smLincsID: LSM-5742', 'smName: Afatinib', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	513.0	561.0	10401.0	0.054	0.004885
('Sigma A6730 1956', 'smCenterCompoundID: 10035', 'smSalt: 101', 'smLincsID: LSM-1035', 'smName: Sigma A6730', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5')	513.0	2423.0	10401.0	0.23302	0.1932
('Flavopiridol 1957', 'smCenterCompoundID: 10011', 'smSalt: 101', 'smLincsID: LSM-1011', 'smName: Flavopiridol', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	513.0	467.0	10401.0	0.044963	-0.0046217
('AT-7519 1958', 'smCenterCompoundID: 10004', 'smSalt: 101', 'smLincsID: LSM-1004', 'smName: AT-7519', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	513.0	482.0	10401.0	0.046373	-0.0031383
('AZD 5438 1959', 'smCenterCompoundID: 10158', 'smSalt: 101', 'smLincsID: LSM-1159', 'smName: AZD 5438', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	513.0	576.0	10401.0	0.055411	0.0063683
('AZD-6482 1960', 'smCenterCompoundID: 10059', 'smSalt: 101', 'smLincsID: LSM-1059', 'smName: AZD-6482', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5')	513.0	773.0	10401.0	0.074319	0.026258
('AZD7762 1961', 'smCenterCompoundID: 10006', 'smSalt: 101', 'smLincsID: LSM-1006', 'smName: AZD7762', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	513.0	353.0	10401.0	0.034003	-0.016151
('AZD8055 1962', 'smCenterCompoundID: 10007', 'smSalt: 101', 'smLincsID: LSM-1007', 'smName: AZD8055', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	513.0	840.0	10401.0	0.08076	0.033034
('AZD8330 1963', 'smCenterCompoundID: 10164', 'smSalt: 101', 'smLincsID: LSM-1165', 'smName: AZD8330', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5')	513.0	577.0	10401.0	0.055507	0.0064695
('AZD1152-HQPA 1964', 'smCenterCompoundID: 10067', 'smSalt: 101', 'smLincsID: LSM-1067', 'smName: AZD1152-HQPA', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5')	513.0	1307.0	10401.0	0.12569	0.080298
('BI-2536 1965', 'smCenterCompoundID: 10041', 'smSalt: 101', 'smLincsID: LSM-1041', 'smName: BI-2536', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	513.0	760.0	10401.0	0.073133	0.025011
('BMS345541 1966', 'smCenterCompoundID: 10028', 'smSalt: 102', 'smLincsID: LSM-1028', 'smName: BMS345541', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	513.0	6788.0	10401.0	0.65265	0.63462
('BMS-387032 1967', 'smCenterCompoundID: 10132', 'smSalt: 101', 'smLincsID: LSM-1132', 'smName: BMS-387032', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	513.0	407.0	10401.0	0.03913	-0.010757
('GDC-0980 1968', 'smCenterCompoundID: 10234', 'smSalt: 101', 'smLincsID: LSM-4257', 'smName: GDC-0980', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5')	513.0	572.0	10401.0	0.054994	0.0059301
('NVP-AEW541 1969', 'smCenterCompoundID: 10122', 'smSalt: 101', 'smLincsID: LSM-1122', 'smName: NVP-AEW541', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5')	513.0	1146.0	10401.0	0.11024	0.064049
('SB590885 1970', 'smCenterCompoundID: 10046', 'smSalt: 101', 'smLincsID: LSM-1046', 'smName: SB590885', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5')	513.0	4167.0	10401.0	0.40063	0.36951
('PIK-93 1971', 'smCenterCompoundID: 10190', 'smSalt: 101', 'smLincsID: LSM-1191', 'smName: PIK-93', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5')	513.0	2299.0	10401.0	0.2211	0.18066
('KIN001-043 1972', 'smCenterCompoundID: 10031', 'smSalt: 101', 'smLincsID: LSM-1031', 'smName: KIN001-043', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	513.0	1892.0	10401.0	0.1819	0.13943
('BYL719 1973', 'smCenterCompoundID: 10233', 'smSalt: 101', 'smLincsID: LSM-4256', 'smName: BYL719', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5')	513.0	1516.0	10401.0	0.14582	0.10147
('NVP-AUY922 1974', 'smCenterCompoundID: 10161', 'smSalt: 101', 'smLincsID: LSM-1162', 'smName: NVP-AUY922', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5')	513.0	535.0	10401.0	0.051437	0.0021881
('A443654 1975', 'smCenterCompoundID: 10045', 'smSalt: 101', 'smLincsID: LSM-1045', 'smName: A443654', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	513.0	415.0	10401.0	0.039964	-0.0098807
('OSI-027 1976', 'smCenterCompoundID: 10063', 'smSalt: 102', 'smLincsID: LSM-1063', 'smName: OSI-027', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	513.0	838.0	10401.0	0.080568	0.032832
('XMD11-85h 1977', 'smCenterCompoundID: 10087', 'smSalt: 101', 'smLincsID: LSM-5577', 'smName: XMD11-85h', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	513.0	5283.0	10401.0	0.50796	0.48241
('HG-6-64-01 1978', 'smCenterCompoundID: 10017', 'smSalt: 101', 'smLincsID: LSM-6015', 'smName: HG-6-64-01', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	513.0	246.0	10401.0	0.023651	-0.02704
('WH-4-025 1979', 'smCenterCompoundID: 10039', 'smSalt: 101', 'smLincsID: LSM-5431', 'smName: WH-4-025', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5')	513.0	882.0	10401.0	0.084862	0.037349
('WZ-4-145 1980', 'smCenterCompoundID: 10082', 'smSalt: 101', 'smLincsID: LSM-5545', 'smName: WZ-4-145', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	513.0	483.0	10401.0	0.046437	-0.0030709
('XMD16-144 1981', 'smCenterCompoundID: 10091', 'smSalt: 101', 'smLincsID: LSM-6299', 'smName: XMD16-144', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5')	513.0	649.0	10401.0	0.062397	0.013717
('Brivanib 1982', 'smCenterCompoundID: 10177', 'smSalt: 101', 'smLincsID: LSM-1178', 'smName: Brivanib', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5')	513.0	1479.0	10401.0	0.14226	0.097727
('NVP-BKM120 1983', 'smCenterCompoundID: 10147', 'smSalt: 101', 'smLincsID: LSM-1148', 'smName: NVP-BKM120', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5')	513.0	331.0	10401.0	0.031855	-0.01841
('BX-912 1984', 'smCenterCompoundID: 10055', 'smSalt: 101', 'smLincsID: LSM-1055', 'smName: BX-912', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5')	513.0	957.0	10401.0	0.092009	0.044867
('Canertinib 1985', 'smCenterCompoundID: 10120', 'smSalt: 102', 'smLincsID: LSM-1120', 'smName: Canertinib', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	513.0	223.0	10401.0	0.021472	-0.029332
('Celastrol 1986', 'smCenterCompoundID: 10117', 'smSalt: 101', 'smLincsID: LSM-1117', 'smName: Celastrol', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	513.0	525.0	10401.0	0.050475	0.0011767
('CGP60474 1987', 'smCenterCompoundID: 10025', 'smSalt: 101', 'smLincsID: LSM-1025', 'smName: CGP60474', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5')	513.0	523.0	10401.0	0.050347	0.0010419
('CGP60474 1988', 'smCenterCompoundID: 10025', 'smSalt: 101', 'smLincsID: LSM-1025', 'smName: CGP60474', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	513.0	402.0	10401.0	0.03865	-0.011263
('CHIR-99021 1989', 'smCenterCompoundID: 10180', 'smSalt: 101', 'smLincsID: LSM-1181', 'smName: CHIR-99021', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	513.0	4632.0	10401.0	0.44534	0.41654
('CP724714 1990', 'smCenterCompoundID: 10010', 'smSalt: 101', 'smLincsID: LSM-1010', 'smName: CP724714', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5')	513.0	9029.0	10401.0	0.86814	0.8613
('CP466722 1991', 'smCenterCompoundID: 10009', 'smSalt: 101', 'smLincsID: LSM-1009', 'smName: CP466722', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5')	513.0	2844.0	10401.0	0.27343	0.23571
('Crizotinib 1992', 'smCenterCompoundID: 10027', 'smSalt: 101', 'smLincsID: LSM-1027', 'smName: Crizotinib', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5')	513.0	739.0	10401.0	0.071114	0.022887
('CYT387 1993', 'smCenterCompoundID: 10140', 'smSalt: 101', 'smLincsID: LSM-1141', 'smName: CYT387', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5')	513.0	1580.0	10401.0	0.15197	0.10794
('Dasatinib 1994', 'smCenterCompoundID: 10020', 'smSalt: 101', 'smLincsID: LSM-1020', 'smName: Dasatinib', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5')	513.0	332.0	10401.0	0.031952	-0.018309
('Dasatinib 1995', 'smCenterCompoundID: 10020', 'smSalt: 101', 'smLincsID: LSM-1020', 'smName: Dasatinib', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	513.0	217.0	10401.0	0.020863	-0.029973
('Dovitinib 1996', 'smCenterCompoundID: 10127', 'smSalt: 101', 'smLincsID: LSM-1127', 'smName: Dovitinib', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5')	513.0	652.0	10401.0	0.062685	0.014021
('Enzastaurin 1997', 'smCenterCompoundID: 10069', 'smSalt: 101', 'smLincsID: LSM-1069', 'smName: Enzastaurin', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5')	513.0	7625.0	10401.0	0.73316	0.7193
('Erlotinib 1998', 'smCenterCompoundID: 10097', 'smSalt: 101', 'smLincsID: LSM-1097', 'smName: Erlotinib', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5')	513.0	773.0	10401.0	0.074319	0.026258
('Foretinib 1999', 'smCenterCompoundID: 10157', 'smSalt: 101', 'smLincsID: LSM-1158', 'smName: Foretinib', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5')	513.0	463.0	10401.0	0.044546	-0.0050599
('R406 2000', 'smCenterCompoundID: 10040', 'smSalt: 101', 'smLincsID: LSM-1040', 'smName: R406', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	513.0	3361.0	10401.0	0.32317	0.28803
('GDC-0941 2001', 'smCenterCompoundID: 10047', 'smSalt: 101', 'smLincsID: LSM-1047', 'smName: GDC-0941', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	513.0	704.0	10401.0	0.067685	0.01928
('Gefitinib 2002', 'smCenterCompoundID: 10098', 'smSalt: 101', 'smLincsID: LSM-1098', 'smName: Gefitinib', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	513.0	824.0	10401.0	0.079254	0.03145
('Geldanamycin 2003', 'smCenterCompoundID: 10108', 'smSalt: 101', 'smLincsID: LSM-1108', 'smName: Geldanamycin', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5')	513.0	307.0	10401.0	0.02958	-0.020803
('Geldanamycin 2004', 'smCenterCompoundID: 10108', 'smSalt: 101', 'smLincsID: LSM-1108', 'smName: Geldanamycin', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	513.0	262.0	10401.0	0.02519	-0.025422
('GSK1059615 2005', 'smCenterCompoundID: 10172', 'smSalt: 101', 'smLincsID: LSM-1173', 'smName: GSK1059615', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5')	513.0	283.0	10401.0	0.027241	-0.023264
('GSK1059615 2006', 'smCenterCompoundID: 10172', 'smSalt: 101', 'smLincsID: LSM-1173', 'smName: GSK1059615', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	513.0	317.0	10401.0	0.030477	-0.019859
('GSK1904529A 2007', 'smCenterCompoundID: 10134', 'smSalt: 101', 'smLincsID: LSM-1134', 'smName: GSK1904529A', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	513.0	2684.0	10401.0	0.25808	0.21956
('GSK2126458 2008', 'smCenterCompoundID: 10146', 'smSalt: 101', 'smLincsID: LSM-1147', 'smName: GSK2126458', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	513.0	397.0	10401.0	0.038201	-0.011735
('GSK 690693 2009', 'smCenterCompoundID: 10128', 'smSalt: 101', 'smLincsID: LSM-1128', 'smName: GSK 690693', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5')	513.0	7361.0	10401.0	0.70774	0.69257
('GW843682 2010', 'smCenterCompoundID: 10014', 'smSalt: 101', 'smLincsID: LSM-1014', 'smName: GW843682', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	513.0	701.0	10401.0	0.067428	0.01901
('HG-5-113-01 2011', 'smCenterCompoundID: 10015', 'smSalt: 101', 'smLincsID: LSM-5982', 'smName: HG-5-113-01', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5')	513.0	559.0	10401.0	0.053744	0.0046153
('HG-5-88-01 2012', 'smCenterCompoundID: 10016', 'smSalt: 101', 'smLincsID: LSM-5245', 'smName: HG-5-88-01', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	513.0	1800.0	10401.0	0.17312	0.13019
('Imatinib 2013', 'smCenterCompoundID: 10023', 'smSalt: 103', 'smLincsID: LSM-1023', 'smName: Imatinib', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	513.0	11029.0	10401.0	1.0604	1.0635
('JNK-9L 2014', 'smCenterCompoundID: 10100', 'smSalt: 101', 'smLincsID: LSM-36386', 'smName: JNK-9L', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	513.0	515.0	10401.0	0.049546	0.00019911
('JW-7-24-1 2015', 'smCenterCompoundID: 10019', 'smSalt: 101', 'smLincsID: LSM-5674', 'smName: JW-7-24-1', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	513.0	604.0	10401.0	0.058103	0.0092001
('Lapatinib 2016', 'smCenterCompoundID: 10051', 'smSalt: 104', 'smLincsID: LSM-1051', 'smName: Lapatinib', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	513.0	770.0	10401.0	0.074062	0.025989
('LDN-193189 2017', 'smCenterCompoundID: 10115', 'smSalt: 102', 'smLincsID: LSM-1115', 'smName: LDN-193189', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5')	513.0	132.0	10401.0	0.012723	-0.038536
('Linifanib 2018', 'smCenterCompoundID: 10182', 'smSalt: 101', 'smLincsID: LSM-1183', 'smName: Linifanib', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	513.0	2516.0	10401.0	0.24196	0.2026
('Linsitinib 2019', 'smCenterCompoundID: 10135', 'smSalt: 101', 'smLincsID: LSM-1135', 'smName: Linsitinib', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5')	513.0	2013.0	10401.0	0.1936	0.15173
