	('totalCellCountBeforeTreatment 0',)	('totalCellCountAfterTreatment 1',)	('totalControlCellCount 2',)	('relativeCellCountAfterTreatment 3',)	('relativeGrowthRateAfterTreatment 4',)
('WH-4-025 5248', 'smCenterCompoundID: 10039', 'smSalt: 101', 'smLincsID: LSM-5431', 'smName: WH-4-025', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: O09')	962.0	5417.0	10605.0	0.51079	0.46198
('WH-4-025 5249', 'smCenterCompoundID: 10039', 'smSalt: 101', 'smLincsID: LSM-5431', 'smName: WH-4-025', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: O09')	962.0	4371.0	10605.0	0.41216	0.35351
('WZ-4-145 5250', 'smCenterCompoundID: 10082', 'smSalt: 101', 'smLincsID: LSM-5545', 'smName: WZ-4-145', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: J21')	962.0	7707.0	10605.0	0.72673	0.69946
('WZ-4-145 5251', 'smCenterCompoundID: 10082', 'smSalt: 101', 'smLincsID: LSM-5545', 'smName: WZ-4-145', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: J21')	962.0	8042.0	10605.0	0.75831	0.7342
('WZ-4-145 5252', 'smCenterCompoundID: 10082', 'smSalt: 101', 'smLincsID: LSM-5545', 'smName: WZ-4-145', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: J21')	962.0	8095.0	10605.0	0.76331	0.7397
('XMD16-144 5253', 'smCenterCompoundID: 10091', 'smSalt: 101', 'smLincsID: LSM-6299', 'smName: XMD16-144', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: M09')	962.0	1387.0	10605.0	0.13079	0.044057
('XMD16-144 5254', 'smCenterCompoundID: 10091', 'smSalt: 101', 'smLincsID: LSM-6299', 'smName: XMD16-144', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: M09')	962.0	1458.0	10605.0	0.13748	0.05142
('XMD16-144 5255', 'smCenterCompoundID: 10091', 'smSalt: 101', 'smLincsID: LSM-6299', 'smName: XMD16-144', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: M09')	962.0	1470.0	10605.0	0.13861	0.052664
('Brivanib 5256', 'smCenterCompoundID: 10177', 'smSalt: 101', 'smLincsID: LSM-1178', 'smName: Brivanib', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: P15')	962.0	9229.0	10605.0	0.87024	0.85729
('Brivanib 5257', 'smCenterCompoundID: 10177', 'smSalt: 101', 'smLincsID: LSM-1178', 'smName: Brivanib', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: P15')	962.0	9163.0	10605.0	0.86402	0.85045
('Brivanib 5258', 'smCenterCompoundID: 10177', 'smSalt: 101', 'smLincsID: LSM-1178', 'smName: Brivanib', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: P15')	962.0	9383.0	10605.0	0.88476	0.87326
('NVP-BKM120 5259', 'smCenterCompoundID: 10147', 'smSalt: 101', 'smLincsID: LSM-1148', 'smName: NVP-BKM120', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: H03')	962.0	6261.0	10605.0	0.59038	0.5495
('NVP-BKM120 5260', 'smCenterCompoundID: 10147', 'smSalt: 101', 'smLincsID: LSM-1148', 'smName: NVP-BKM120', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: H03')	962.0	6092.0	10605.0	0.57444	0.53198
('NVP-BKM120 5261', 'smCenterCompoundID: 10147', 'smSalt: 101', 'smLincsID: LSM-1148', 'smName: NVP-BKM120', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: H03')	962.0	5868.0	10605.0	0.55332	0.50875
('BX-912 5262', 'smCenterCompoundID: 10055', 'smSalt: 101', 'smLincsID: LSM-1055', 'smName: BX-912', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: L21')	962.0	1591.0	10605.0	0.15002	0.065212
('BX-912 5263', 'smCenterCompoundID: 10055', 'smSalt: 101', 'smLincsID: LSM-1055', 'smName: BX-912', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: L21')	962.0	1633.0	10605.0	0.15398	0.069568
('BX-912 5264', 'smCenterCompoundID: 10055', 'smSalt: 101', 'smLincsID: LSM-1055', 'smName: BX-912', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: L21')	962.0	1751.0	10605.0	0.16511	0.081805
('Canertinib 5265', 'smCenterCompoundID: 10120', 'smSalt: 102', 'smLincsID: LSM-1120', 'smName: Canertinib', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: H09')	962.0	2144.0	10605.0	0.20217	0.12256
('Canertinib 5266', 'smCenterCompoundID: 10120', 'smSalt: 102', 'smLincsID: LSM-1120', 'smName: Canertinib', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: H09')	962.0	2025.0	10605.0	0.19095	0.11022
('Canertinib 5267', 'smCenterCompoundID: 10120', 'smSalt: 102', 'smLincsID: LSM-1120', 'smName: Canertinib', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: H09')	962.0	2409.0	10605.0	0.22715	0.15004
('Celastrol 5268', 'smCenterCompoundID: 10117', 'smSalt: 101', 'smLincsID: LSM-1117', 'smName: Celastrol', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: G09')	962.0	827.0	10605.0	0.077981	-0.014017
('Celastrol 5269', 'smCenterCompoundID: 10117', 'smSalt: 101', 'smLincsID: LSM-1117', 'smName: Celastrol', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: G09')	962.0	952.0	10605.0	0.089768	-0.0010538
('Celastrol 5270', 'smCenterCompoundID: 10117', 'smSalt: 101', 'smLincsID: LSM-1117', 'smName: Celastrol', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: G09')	962.0	1099.0	10605.0	0.10363	0.014191
('CGP60474 5271', 'smCenterCompoundID: 10025', 'smSalt: 101', 'smLincsID: LSM-1025', 'smName: CGP60474', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: F03')	962.0	251.0	10605.0	0.023668	-0.073749
('CGP60474 5272', 'smCenterCompoundID: 10025', 'smSalt: 101', 'smLincsID: LSM-1025', 'smName: CGP60474', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: F03')	962.0	274.0	10605.0	0.025837	-0.071364
('CGP60474 5273', 'smCenterCompoundID: 10025', 'smSalt: 101', 'smLincsID: LSM-1025', 'smName: CGP60474', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: F03')	962.0	211.0	10605.0	0.019896	-0.077898
('CGP60474 5274', 'smCenterCompoundID: 10025', 'smSalt: 101', 'smLincsID: LSM-1025', 'smName: CGP60474', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: G03')	962.0	225.0	10605.0	0.021216	-0.076446
('CGP60474 5275', 'smCenterCompoundID: 10025', 'smSalt: 101', 'smLincsID: LSM-1025', 'smName: CGP60474', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: G03')	962.0	240.0	10605.0	0.022631	-0.07489
('CGP60474 5276', 'smCenterCompoundID: 10025', 'smSalt: 101', 'smLincsID: LSM-1025', 'smName: CGP60474', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: G03')	962.0	245.0	10605.0	0.023102	-0.074372
('CHIR-99021 5277', 'smCenterCompoundID: 10180', 'smSalt: 101', 'smLincsID: LSM-1181', 'smName: CHIR-99021', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: P15')	962.0	10758.0	10605.0	1.0144	1.0159
('CHIR-99021 5278', 'smCenterCompoundID: 10180', 'smSalt: 101', 'smLincsID: LSM-1181', 'smName: CHIR-99021', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: P15')	962.0	11111.0	10605.0	1.0477	1.0525
('CHIR-99021 5279', 'smCenterCompoundID: 10180', 'smSalt: 101', 'smLincsID: LSM-1181', 'smName: CHIR-99021', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: P15')	962.0	11330.0	10605.0	1.0684	1.0752
('CP724714 5280', 'smCenterCompoundID: 10010', 'smSalt: 101', 'smLincsID: LSM-1010', 'smName: CP724714', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: A09')	962.0	10558.0	10605.0	0.99556	0.99512
('CP724714 5281', 'smCenterCompoundID: 10010', 'smSalt: 101', 'smLincsID: LSM-1010', 'smName: CP724714', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: A09')	962.0	10320.0	10605.0	0.97312	0.97043
('CP724714 5282', 'smCenterCompoundID: 10010', 'smSalt: 101', 'smLincsID: LSM-1010', 'smName: CP724714', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: A09')	962.0	10228.0	10605.0	0.96444	0.96089
('CP466722 5283', 'smCenterCompoundID: 10009', 'smSalt: 101', 'smLincsID: LSM-1009', 'smName: CP466722', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: I09')	962.0	10496.0	10605.0	0.98971	0.98869
('CP466722 5284', 'smCenterCompoundID: 10009', 'smSalt: 101', 'smLincsID: LSM-1009', 'smName: CP466722', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: I09')	962.0	10252.0	10605.0	0.9667	0.96338
('CP466722 5285', 'smCenterCompoundID: 10009', 'smSalt: 101', 'smLincsID: LSM-1009', 'smName: CP466722', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: I09')	962.0	9996.0	10605.0	0.94257	0.93683
('Crizotinib 5286', 'smCenterCompoundID: 10027', 'smSalt: 101', 'smLincsID: LSM-1027', 'smName: Crizotinib', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: A21')	962.0	9111.0	10605.0	0.85911	0.84506
('Crizotinib 5287', 'smCenterCompoundID: 10027', 'smSalt: 101', 'smLincsID: LSM-1027', 'smName: Crizotinib', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: A21')	962.0	9313.0	10605.0	0.87816	0.86601
('Crizotinib 5288', 'smCenterCompoundID: 10027', 'smSalt: 101', 'smLincsID: LSM-1027', 'smName: Crizotinib', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: A21')	962.0	8866.0	10605.0	0.83601	0.81965
('CYT387 5289', 'smCenterCompoundID: 10140', 'smSalt: 101', 'smLincsID: LSM-1141', 'smName: CYT387', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: P09')	962.0	7122.0	10605.0	0.67156	0.63879
('CYT387 5290', 'smCenterCompoundID: 10140', 'smSalt: 101', 'smLincsID: LSM-1141', 'smName: CYT387', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: P09')	962.0	7438.0	10605.0	0.70136	0.67156
('CYT387 5291', 'smCenterCompoundID: 10140', 'smSalt: 101', 'smLincsID: LSM-1141', 'smName: CYT387', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: P09')	962.0	7331.0	10605.0	0.69127	0.66047
('Dasatinib 5292', 'smCenterCompoundID: 10020', 'smSalt: 101', 'smLincsID: LSM-1020', 'smName: Dasatinib', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: D03')	962.0	1829.0	10605.0	0.17246	0.089894
('Dasatinib 5293', 'smCenterCompoundID: 10020', 'smSalt: 101', 'smLincsID: LSM-1020', 'smName: Dasatinib', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: D03')	962.0	1904.0	10605.0	0.17954	0.097671
('Dasatinib 5294', 'smCenterCompoundID: 10020', 'smSalt: 101', 'smLincsID: LSM-1020', 'smName: Dasatinib', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: D03')	962.0	2037.0	10605.0	0.19208	0.11146
('Dasatinib 5295', 'smCenterCompoundID: 10020', 'smSalt: 101', 'smLincsID: LSM-1020', 'smName: Dasatinib', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: I03')	962.0	1165.0	10605.0	0.10985	0.021035
('Dasatinib 5296', 'smCenterCompoundID: 10020', 'smSalt: 101', 'smLincsID: LSM-1020', 'smName: Dasatinib', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: I03')	962.0	1219.0	10605.0	0.11494	0.026635
('Dasatinib 5297', 'smCenterCompoundID: 10020', 'smSalt: 101', 'smLincsID: LSM-1020', 'smName: Dasatinib', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: I03')	962.0	1433.0	10605.0	0.13512	0.048827
('Dovitinib 5298', 'smCenterCompoundID: 10127', 'smSalt: 101', 'smLincsID: LSM-1127', 'smName: Dovitinib', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: E21')	962.0	1588.0	10605.0	0.14974	0.064901
('Dovitinib 5299', 'smCenterCompoundID: 10127', 'smSalt: 101', 'smLincsID: LSM-1127', 'smName: Dovitinib', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: E21')	962.0	1815.0	10605.0	0.17114	0.088442
('Dovitinib 5300', 'smCenterCompoundID: 10127', 'smSalt: 101', 'smLincsID: LSM-1127', 'smName: Dovitinib', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: E21')	962.0	1626.0	10605.0	0.15332	0.068842
('Enzastaurin 5301', 'smCenterCompoundID: 10069', 'smSalt: 101', 'smLincsID: LSM-1069', 'smName: Enzastaurin', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: D15')	962.0	11719.0	10605.0	1.105	1.1155
('Enzastaurin 5302', 'smCenterCompoundID: 10069', 'smSalt: 101', 'smLincsID: LSM-1069', 'smName: Enzastaurin', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: D15')	962.0	10932.0	10605.0	1.0308	1.0339
('Enzastaurin 5303', 'smCenterCompoundID: 10069', 'smSalt: 101', 'smLincsID: LSM-1069', 'smName: Enzastaurin', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: D15')	962.0	11108.0	10605.0	1.0474	1.0522
('Erlotinib 5304', 'smCenterCompoundID: 10097', 'smSalt: 101', 'smLincsID: LSM-1097', 'smName: Erlotinib', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: M21')	962.0	1387.0	10605.0	0.13079	0.044057
('Erlotinib 5305', 'smCenterCompoundID: 10097', 'smSalt: 101', 'smLincsID: LSM-1097', 'smName: Erlotinib', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: M21')	962.0	1534.0	10605.0	0.14465	0.059301
('Erlotinib 5306', 'smCenterCompoundID: 10097', 'smSalt: 101', 'smLincsID: LSM-1097', 'smName: Erlotinib', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: M21')	962.0	1460.0	10605.0	0.13767	0.051627
('Foretinib 5307', 'smCenterCompoundID: 10157', 'smSalt: 101', 'smLincsID: LSM-1158', 'smName: Foretinib', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: H09')	962.0	3011.0	10605.0	0.28392	0.21247
('Foretinib 5308', 'smCenterCompoundID: 10157', 'smSalt: 101', 'smLincsID: LSM-1158', 'smName: Foretinib', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: H09')	962.0	2801.0	10605.0	0.26412	0.19069
('Foretinib 5309', 'smCenterCompoundID: 10157', 'smSalt: 101', 'smLincsID: LSM-1158', 'smName: Foretinib', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: H09')	962.0	2456.0	10605.0	0.23159	0.15492
('R406 5310', 'smCenterCompoundID: 10040', 'smSalt: 101', 'smLincsID: LSM-1040', 'smName: R406', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: C15')	962.0	8771.0	10605.0	0.82705	0.8098
('R406 5311', 'smCenterCompoundID: 10040', 'smSalt: 101', 'smLincsID: LSM-1040', 'smName: R406', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: C15')	962.0	8806.0	10605.0	0.83036	0.81343
('R406 5312', 'smCenterCompoundID: 10040', 'smSalt: 101', 'smLincsID: LSM-1040', 'smName: R406', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: C15')	962.0	9651.0	10605.0	0.91003	0.90106
('GDC-0941 5313', 'smCenterCompoundID: 10047', 'smSalt: 101', 'smLincsID: LSM-1047', 'smName: GDC-0941', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: D21')	962.0	4219.0	10605.0	0.39783	0.33774
('GDC-0941 5314', 'smCenterCompoundID: 10047', 'smSalt: 101', 'smLincsID: LSM-1047', 'smName: GDC-0941', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: D21')	962.0	3989.0	10605.0	0.37614	0.31389
('GDC-0941 5315', 'smCenterCompoundID: 10047', 'smSalt: 101', 'smLincsID: LSM-1047', 'smName: GDC-0941', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: D21')	962.0	4106.0	10605.0	0.38717	0.32602
('Gefitinib 5316', 'smCenterCompoundID: 10098', 'smSalt: 101', 'smLincsID: LSM-1098', 'smName: Gefitinib', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: N09')	962.0	1442.0	10605.0	0.13597	0.049761
('Gefitinib 5317', 'smCenterCompoundID: 10098', 'smSalt: 101', 'smLincsID: LSM-1098', 'smName: Gefitinib', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: N09')	962.0	1522.0	10605.0	0.14352	0.058057
('Gefitinib 5318', 'smCenterCompoundID: 10098', 'smSalt: 101', 'smLincsID: LSM-1098', 'smName: Gefitinib', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: N09')	962.0	1446.0	10605.0	0.13635	0.050175
('Geldanamycin 5319', 'smCenterCompoundID: 10108', 'smSalt: 101', 'smLincsID: LSM-1108', 'smName: Geldanamycin', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: O03')	962.0	853.0	10605.0	0.080433	-0.01132
('Geldanamycin 5320', 'smCenterCompoundID: 10108', 'smSalt: 101', 'smLincsID: LSM-1108', 'smName: Geldanamycin', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: O03')	962.0	776.0	10605.0	0.073172	-0.019305
('Geldanamycin 5321', 'smCenterCompoundID: 10108', 'smSalt: 101', 'smLincsID: LSM-1108', 'smName: Geldanamycin', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: O03')	962.0	818.0	10605.0	0.077133	-0.01495
('Geldanamycin 5322', 'smCenterCompoundID: 10108', 'smSalt: 101', 'smLincsID: LSM-1108', 'smName: Geldanamycin', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: O03')	962.0	695.0	10605.0	0.065534	-0.027705
('Geldanamycin 5323', 'smCenterCompoundID: 10108', 'smSalt: 101', 'smLincsID: LSM-1108', 'smName: Geldanamycin', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: O03')	962.0	661.0	10605.0	0.062328	-0.031231
('Geldanamycin 5324', 'smCenterCompoundID: 10108', 'smSalt: 101', 'smLincsID: LSM-1108', 'smName: Geldanamycin', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: O03')	962.0	778.0	10605.0	0.073361	-0.019098
('GSK1059615 5325', 'smCenterCompoundID: 10172', 'smSalt: 101', 'smLincsID: LSM-1173', 'smName: GSK1059615', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: E03')	962.0	1311.0	10605.0	0.12362	0.036176
('GSK1059615 5326', 'smCenterCompoundID: 10172', 'smSalt: 101', 'smLincsID: LSM-1173', 'smName: GSK1059615', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: E03')	962.0	1412.0	10605.0	0.13314	0.04665
