	('meanTotalCellCountBeforeTreatment 0',)	('meanTotalCellCountAfterTreatment 1',)	('meanTotalControlCellCount 2',)	('meanRelativeCellCount 3',)	('meanNormalizedGrowthRateInhibitionValue 4',)
('475804 1714', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10082', 'smallmolecule_smLincsID: LSM-5545', 'smallmolecule_smName: WZ-4-145', 'cell_clCenterSpecificID: 50058', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP6')	868.0	2538.0	3556.0	0.71497	0.69575
('475805 1715', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10082', 'smallmolecule_smLincsID: LSM-5545', 'smallmolecule_smName: WZ-4-145', 'cell_clCenterSpecificID: 50058', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP6')	868.0	944.0	3556.0	0.26636	0.040893
('475806 1716', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10084', 'smallmolecule_smLincsID: LSM-5970', 'smallmolecule_smName: WZ3105', 'cell_clCenterSpecificID: 50058', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	868.0	682.0	3410.0	0.19956	-0.11758
('475807 1717', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10084', 'smallmolecule_smLincsID: LSM-5970', 'smallmolecule_smName: WZ3105', 'cell_clCenterSpecificID: 50058', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5')	868.0	716.0	3410.0	0.21005	-0.093178
('475808 1718', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10084', 'smallmolecule_smLincsID: LSM-5970', 'smallmolecule_smName: WZ3105', 'cell_clCenterSpecificID: 50058', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5')	868.0	735.0	3410.0	0.21527	-0.081986
('475809 1719', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10084', 'smallmolecule_smLincsID: LSM-5970', 'smallmolecule_smName: WZ3105', 'cell_clCenterSpecificID: 50058', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	868.0	722.0	3410.0	0.21179	-0.089313
('475810 1720', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10084', 'smallmolecule_smLincsID: LSM-5970', 'smallmolecule_smName: WZ3105', 'cell_clCenterSpecificID: 50058', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP5')	868.0	682.0	3410.0	0.19961	-0.11708
('475811 1721', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10084', 'smallmolecule_smLincsID: LSM-5970', 'smallmolecule_smName: WZ3105', 'cell_clCenterSpecificID: 50058', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP5')	868.0	838.0	3410.0	0.24529	-0.019743
('475812 1722', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10086', 'smallmolecule_smLincsID: LSM-1086', 'smallmolecule_smName: XMD11-50', 'cell_clCenterSpecificID: 50058', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6')	868.0	3077.0	3556.0	0.8636	0.85773
('475813 1723', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10086', 'smallmolecule_smLincsID: LSM-1086', 'smallmolecule_smName: XMD11-50', 'cell_clCenterSpecificID: 50058', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6')	868.0	2910.0	3556.0	0.81707	0.8089
('475814 1724', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10086', 'smallmolecule_smLincsID: LSM-1086', 'smallmolecule_smName: XMD11-50', 'cell_clCenterSpecificID: 50058', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP6')	868.0	1932.0	3556.0	0.54302	0.48087
('475815 1725', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10086', 'smallmolecule_smLincsID: LSM-1086', 'smallmolecule_smName: XMD11-50', 'cell_clCenterSpecificID: 50058', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6')	868.0	1436.0	3556.0	0.40378	0.28036
('475816 1726', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10086', 'smallmolecule_smLincsID: LSM-1086', 'smallmolecule_smName: XMD11-50', 'cell_clCenterSpecificID: 50058', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP6')	868.0	1252.0	3556.0	0.35134	0.19436
('475817 1727', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10086', 'smallmolecule_smLincsID: LSM-1086', 'smallmolecule_smName: XMD11-50', 'cell_clCenterSpecificID: 50058', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP6')	868.0	1306.0	3556.0	0.36652	0.21928
('475818 1728', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10087', 'smallmolecule_smLincsID: LSM-5577', 'smallmolecule_smName: XMD11-85h', 'cell_clCenterSpecificID: 50058', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6')	868.0	2646.0	3556.0	0.7451	0.72924
('475819 1729', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10087', 'smallmolecule_smLincsID: LSM-5577', 'smallmolecule_smName: XMD11-85h', 'cell_clCenterSpecificID: 50058', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6')	868.0	2892.0	3556.0	0.81405	0.80777
('475820 1730', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10087', 'smallmolecule_smLincsID: LSM-5577', 'smallmolecule_smName: XMD11-85h', 'cell_clCenterSpecificID: 50058', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP6')	868.0	2817.0	3556.0	0.79289	0.78442
('475821 1731', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10087', 'smallmolecule_smLincsID: LSM-5577', 'smallmolecule_smName: XMD11-85h', 'cell_clCenterSpecificID: 50058', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6')	868.0	2718.0	3556.0	0.76446	0.7525
('475822 1732', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10087', 'smallmolecule_smLincsID: LSM-5577', 'smallmolecule_smName: XMD11-85h', 'cell_clCenterSpecificID: 50058', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP6')	868.0	2457.0	3556.0	0.69104	0.66762
('475823 1733', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10087', 'smallmolecule_smLincsID: LSM-5577', 'smallmolecule_smName: XMD11-85h', 'cell_clCenterSpecificID: 50058', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP6')	868.0	1495.0	3556.0	0.42044	0.30601
('475824 1734', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10091', 'smallmolecule_smLincsID: LSM-6299', 'smallmolecule_smName: XMD16-144', 'cell_clCenterSpecificID: 50058', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	868.0	1714.0	3410.0	0.50248	0.4107
('475825 1735', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10091', 'smallmolecule_smLincsID: LSM-6299', 'smallmolecule_smName: XMD16-144', 'cell_clCenterSpecificID: 50058', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5')	868.0	1291.0	3410.0	0.3792	0.2232
('475826 1736', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10091', 'smallmolecule_smLincsID: LSM-6299', 'smallmolecule_smName: XMD16-144', 'cell_clCenterSpecificID: 50058', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5')	868.0	1224.0	3410.0	0.35896	0.1898
('475827 1737', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10091', 'smallmolecule_smLincsID: LSM-6299', 'smallmolecule_smName: XMD16-144', 'cell_clCenterSpecificID: 50058', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	868.0	1310.0	3410.0	0.3843	0.23179
('475828 1738', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10091', 'smallmolecule_smLincsID: LSM-6299', 'smallmolecule_smName: XMD16-144', 'cell_clCenterSpecificID: 50058', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP5')	868.0	1251.0	3410.0	0.3667	0.20238
('475829 1739', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10091', 'smallmolecule_smLincsID: LSM-6299', 'smallmolecule_smName: XMD16-144', 'cell_clCenterSpecificID: 50058', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP5')	868.0	924.0	3410.0	0.27071	0.030737
('475830 1740', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10097', 'smallmolecule_smLincsID: LSM-1097', 'smallmolecule_smName: Erlotinib', 'cell_clCenterSpecificID: 50058', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	868.0	2901.0	3410.0	0.84954	0.83955
('475831 1741', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10097', 'smallmolecule_smLincsID: LSM-1097', 'smallmolecule_smName: Erlotinib', 'cell_clCenterSpecificID: 50058', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5')	868.0	3174.0	3410.0	0.93164	0.92986
('475832 1742', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10097', 'smallmolecule_smLincsID: LSM-1097', 'smallmolecule_smName: Erlotinib', 'cell_clCenterSpecificID: 50058', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5')	868.0	3259.0	3410.0	0.95497	0.95305
('475833 1743', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10097', 'smallmolecule_smLincsID: LSM-1097', 'smallmolecule_smName: Erlotinib', 'cell_clCenterSpecificID: 50058', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	868.0	3338.0	3410.0	0.9792	0.97856
('475834 1744', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10097', 'smallmolecule_smLincsID: LSM-1097', 'smallmolecule_smName: Erlotinib', 'cell_clCenterSpecificID: 50058', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP5')	868.0	3356.0	3410.0	0.98367	0.98299
('475835 1745', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10097', 'smallmolecule_smLincsID: LSM-1097', 'smallmolecule_smName: Erlotinib', 'cell_clCenterSpecificID: 50058', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP5')	868.0	2108.0	3410.0	0.61772	0.5659
('475836 1746', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10098', 'smallmolecule_smLincsID: LSM-1098', 'smallmolecule_smName: Gefitinib', 'cell_clCenterSpecificID: 50058', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6')	868.0	4066.0	3556.0	1.1438	1.1368
('475837 1747', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10098', 'smallmolecule_smLincsID: LSM-1098', 'smallmolecule_smName: Gefitinib', 'cell_clCenterSpecificID: 50058', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6')	868.0	3934.0	3556.0	1.1056	1.1004
('475838 1748', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10098', 'smallmolecule_smLincsID: LSM-1098', 'smallmolecule_smName: Gefitinib', 'cell_clCenterSpecificID: 50058', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP6')	868.0	3668.0	3556.0	1.0314	1.0305
('475839 1749', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10098', 'smallmolecule_smLincsID: LSM-1098', 'smallmolecule_smName: Gefitinib', 'cell_clCenterSpecificID: 50058', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6')	868.0	3791.0	3556.0	1.066	1.0636
('475840 1750', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10098', 'smallmolecule_smLincsID: LSM-1098', 'smallmolecule_smName: Gefitinib', 'cell_clCenterSpecificID: 50058', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP6')	868.0	3848.0	3556.0	1.0816	1.0783
('475841 1751', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10098', 'smallmolecule_smLincsID: LSM-1098', 'smallmolecule_smName: Gefitinib', 'cell_clCenterSpecificID: 50058', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP6')	868.0	3151.0	3556.0	0.88591	0.8842
('475842 1752', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10099', 'smallmolecule_smLincsID: LSM-1099', 'smallmolecule_smName: Nilotinib', 'cell_clCenterSpecificID: 50058', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	868.0	3097.0	3410.0	0.90767	0.90368
('475843 1753', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10099', 'smallmolecule_smLincsID: LSM-1099', 'smallmolecule_smName: Nilotinib', 'cell_clCenterSpecificID: 50058', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5')	868.0	2785.0	3410.0	0.81638	0.80388
('475844 1754', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10099', 'smallmolecule_smLincsID: LSM-1099', 'smallmolecule_smName: Nilotinib', 'cell_clCenterSpecificID: 50058', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5')	868.0	2617.0	3410.0	0.76661	0.74703
('475845 1755', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10099', 'smallmolecule_smLincsID: LSM-1099', 'smallmolecule_smName: Nilotinib', 'cell_clCenterSpecificID: 50058', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	868.0	2314.0	3410.0	0.67736	0.63936
('475846 1756', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10099', 'smallmolecule_smLincsID: LSM-1099', 'smallmolecule_smName: Nilotinib', 'cell_clCenterSpecificID: 50058', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP5')	868.0	2376.0	3410.0	0.69602	0.66328
('475847 1757', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10099', 'smallmolecule_smLincsID: LSM-1099', 'smallmolecule_smName: Nilotinib', 'cell_clCenterSpecificID: 50058', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP5')	868.0	1235.0	3410.0	0.36186	0.19419
('475848 1758', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10100', 'smallmolecule_smLincsID: LSM-36386', 'smallmolecule_smName: JNK-9L', 'cell_clCenterSpecificID: 50058', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6')	868.0	2621.0	3556.0	0.73751	0.72188
('475849 1759', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10100', 'smallmolecule_smLincsID: LSM-36386', 'smallmolecule_smName: JNK-9L', 'cell_clCenterSpecificID: 50058', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6')	868.0	2466.0	3556.0	0.6942	0.67085
('475850 1760', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10100', 'smallmolecule_smLincsID: LSM-36386', 'smallmolecule_smName: JNK-9L', 'cell_clCenterSpecificID: 50058', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP6')	868.0	1999.0	3556.0	0.56289	0.50681
('475851 1761', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10100', 'smallmolecule_smLincsID: LSM-36386', 'smallmolecule_smName: JNK-9L', 'cell_clCenterSpecificID: 50058', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6')	868.0	1223.0	3556.0	0.34339	0.18156
('475852 1762', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10100', 'smallmolecule_smLincsID: LSM-36386', 'smallmolecule_smName: JNK-9L', 'cell_clCenterSpecificID: 50058', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP6')	868.0	850.0	3556.0	0.23923	-0.010325
('475853 1763', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10100', 'smallmolecule_smLincsID: LSM-36386', 'smallmolecule_smName: JNK-9L', 'cell_clCenterSpecificID: 50058', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP6')	868.0	831.0	3556.0	0.23356	-0.021886
('475854 1764', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10101', 'smallmolecule_smLincsID: LSM-1101', 'smallmolecule_smName: PD0325901', 'cell_clCenterSpecificID: 50058', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	868.0	2123.0	3410.0	0.62265	0.57309
('475855 1765', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10101', 'smallmolecule_smLincsID: LSM-1101', 'smallmolecule_smName: PD0325901', 'cell_clCenterSpecificID: 50058', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6')	868.0	2204.0	3556.0	0.61882	0.57783
('475856 1766', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10101', 'smallmolecule_smLincsID: LSM-1101', 'smallmolecule_smName: PD0325901', 'cell_clCenterSpecificID: 50058', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5')	868.0	1728.0	3410.0	0.50637	0.41621
('475857 1767', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10101', 'smallmolecule_smLincsID: LSM-1101', 'smallmolecule_smName: PD0325901', 'cell_clCenterSpecificID: 50058', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6')	868.0	1754.0	3556.0	0.494	0.41353
('475858 1768', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10101', 'smallmolecule_smLincsID: LSM-1101', 'smallmolecule_smName: PD0325901', 'cell_clCenterSpecificID: 50058', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5')	868.0	1473.0	3410.0	0.43177	0.30503
('475859 1769', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10101', 'smallmolecule_smLincsID: LSM-1101', 'smallmolecule_smName: PD0325901', 'cell_clCenterSpecificID: 50058', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP6')	868.0	1384.0	3556.0	0.38914	0.25696
('475860 1770', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10101', 'smallmolecule_smLincsID: LSM-1101', 'smallmolecule_smName: PD0325901', 'cell_clCenterSpecificID: 50058', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	868.0	1235.0	3410.0	0.36252	0.19561
('475861 1771', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10101', 'smallmolecule_smLincsID: LSM-1101', 'smallmolecule_smName: PD0325901', 'cell_clCenterSpecificID: 50058', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6')	868.0	1020.0	3556.0	0.28678	0.082039
('475862 1772', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10101', 'smallmolecule_smLincsID: LSM-1101', 'smallmolecule_smName: PD0325901', 'cell_clCenterSpecificID: 50058', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP5')	868.0	941.0	3410.0	0.27546	0.037831
('475863 1773', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10101', 'smallmolecule_smLincsID: LSM-1101', 'smallmolecule_smName: PD0325901', 'cell_clCenterSpecificID: 50058', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP6')	868.0	861.0	3556.0	0.24218	-0.0049344
('475864 1774', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10101', 'smallmolecule_smLincsID: LSM-1101', 'smallmolecule_smName: PD0325901', 'cell_clCenterSpecificID: 50058', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP5')	868.0	898.0	3410.0	0.26312	0.016424
('475865 1775', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10101', 'smallmolecule_smLincsID: LSM-1101', 'smallmolecule_smName: PD0325901', 'cell_clCenterSpecificID: 50058', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP6')	868.0	826.0	3556.0	0.23248	-0.025952
('475866 1776', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10108', 'smallmolecule_smLincsID: LSM-1108', 'smallmolecule_smName: Geldanamycin', 'cell_clCenterSpecificID: 50058', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	868.0	1313.0	3410.0	0.38444	0.23124
('475867 1777', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10108', 'smallmolecule_smLincsID: LSM-1108', 'smallmolecule_smName: Geldanamycin', 'cell_clCenterSpecificID: 50058', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6')	868.0	1639.0	3556.0	0.46127	0.36616
('475868 1778', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10108', 'smallmolecule_smLincsID: LSM-1108', 'smallmolecule_smName: Geldanamycin', 'cell_clCenterSpecificID: 50058', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5')	868.0	1081.0	3410.0	0.31735	0.11778
('475869 1779', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10108', 'smallmolecule_smLincsID: LSM-1108', 'smallmolecule_smName: Geldanamycin', 'cell_clCenterSpecificID: 50058', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6')	868.0	1227.0	3556.0	0.34488	0.18471
('475870 1780', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10108', 'smallmolecule_smLincsID: LSM-1108', 'smallmolecule_smName: Geldanamycin', 'cell_clCenterSpecificID: 50058', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5')	868.0	1240.0	3410.0	0.3639	0.19821
('475871 1781', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10108', 'smallmolecule_smLincsID: LSM-1108', 'smallmolecule_smName: Geldanamycin', 'cell_clCenterSpecificID: 50058', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP6')	868.0	1323.0	3556.0	0.37213	0.22999
('475872 1782', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10108', 'smallmolecule_smLincsID: LSM-1108', 'smallmolecule_smName: Geldanamycin', 'cell_clCenterSpecificID: 50058', 'cell_clName: MDA-MB-231', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	868.0	1062.0	3410.0	0.31194	0.10785
