	('meanTotalCellCountBeforeTreatment 0',)	('meanTotalCellCountAfterTreatment 1',)	('meanTotalControlCellCount 2',)	('meanRelativeCellCount 3',)	('meanNormalizedGrowthRateInhibitionValue 4',)
('Linifanib 2694', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10182', 'smallmolecule_smLincsID: LSM-1183', 'smallmolecule_smName: Linifanib', 'cell_clCenterSpecificID: 50105', 'cell_clName: BT-20', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6')	1334.0	4189.0	3925.0	1.0672	1.0848
('Linifanib 2695', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10182', 'smallmolecule_smLincsID: LSM-1183', 'smallmolecule_smName: Linifanib', 'cell_clCenterSpecificID: 50105', 'cell_clName: BT-20', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6')	1334.0	4249.0	3925.0	1.0824	1.1042
('Linifanib 2696', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10182', 'smallmolecule_smLincsID: LSM-1183', 'smallmolecule_smName: Linifanib', 'cell_clCenterSpecificID: 50105', 'cell_clName: BT-20', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP6')	1334.0	4160.0	3925.0	1.0596	1.0752
('Linifanib 2697', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10182', 'smallmolecule_smLincsID: LSM-1183', 'smallmolecule_smName: Linifanib', 'cell_clCenterSpecificID: 50105', 'cell_clName: BT-20', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6')	1334.0	4145.0	3925.0	1.0558	1.0697
('Linifanib 2698', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10182', 'smallmolecule_smLincsID: LSM-1183', 'smallmolecule_smName: Linifanib', 'cell_clCenterSpecificID: 50105', 'cell_clName: BT-20', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP6')	1334.0	4058.0	3925.0	1.0336	1.0418
('Linifanib 2699', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10182', 'smallmolecule_smLincsID: LSM-1183', 'smallmolecule_smName: Linifanib', 'cell_clCenterSpecificID: 50105', 'cell_clName: BT-20', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP6')	1334.0	3831.0	3925.0	0.97579	0.96811
('PIK-93 2700', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10190', 'smallmolecule_smLincsID: LSM-1191', 'smallmolecule_smName: PIK-93', 'cell_clCenterSpecificID: 50105', 'cell_clName: BT-20', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	1334.0	4133.0	4033.0	1.0247	1.0302
('PIK-93 2701', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10190', 'smallmolecule_smLincsID: LSM-1191', 'smallmolecule_smName: PIK-93', 'cell_clCenterSpecificID: 50105', 'cell_clName: BT-20', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5')	1334.0	4135.0	4033.0	1.0257	1.0322
('PIK-93 2702', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10190', 'smallmolecule_smLincsID: LSM-1191', 'smallmolecule_smName: PIK-93', 'cell_clCenterSpecificID: 50105', 'cell_clName: BT-20', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5')	1334.0	4274.0	4033.0	1.06	1.0745
('PIK-93 2703', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10190', 'smallmolecule_smLincsID: LSM-1191', 'smallmolecule_smName: PIK-93', 'cell_clCenterSpecificID: 50105', 'cell_clName: BT-20', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	1334.0	4128.0	4033.0	1.0242	1.0306
('PIK-93 2704', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10190', 'smallmolecule_smLincsID: LSM-1191', 'smallmolecule_smName: PIK-93', 'cell_clCenterSpecificID: 50105', 'cell_clName: BT-20', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP5')	1334.0	3344.0	4033.0	0.82964	0.77916
('PIK-93 2705', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10190', 'smallmolecule_smLincsID: LSM-1191', 'smallmolecule_smName: PIK-93', 'cell_clCenterSpecificID: 50105', 'cell_clName: BT-20', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP5')	1334.0	1431.0	4033.0	0.355	0.044713
('BEZ235 2706', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10232', 'smallmolecule_smLincsID: LSM-4255', 'smallmolecule_smName: BEZ235', 'cell_clCenterSpecificID: 50105', 'cell_clName: BT-20', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	1334.0	1982.0	4033.0	0.49197	0.28185
('BEZ235 2707', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10232', 'smallmolecule_smLincsID: LSM-4255', 'smallmolecule_smName: BEZ235', 'cell_clCenterSpecificID: 50105', 'cell_clName: BT-20', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5')	1334.0	1715.0	4033.0	0.42599	0.17072
('BEZ235 2708', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10232', 'smallmolecule_smLincsID: LSM-4255', 'smallmolecule_smName: BEZ235', 'cell_clCenterSpecificID: 50105', 'cell_clName: BT-20', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5')	1334.0	1463.0	4033.0	0.36309	0.059429
('BEZ235 2709', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10232', 'smallmolecule_smLincsID: LSM-4255', 'smallmolecule_smName: BEZ235', 'cell_clCenterSpecificID: 50105', 'cell_clName: BT-20', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	1334.0	1371.0	4033.0	0.34017	0.017181
('BEZ235 2710', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10232', 'smallmolecule_smLincsID: LSM-4255', 'smallmolecule_smName: BEZ235', 'cell_clCenterSpecificID: 50105', 'cell_clName: BT-20', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP5')	1334.0	1375.0	4033.0	0.34109	0.018702
('BEZ235 2711', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10232', 'smallmolecule_smLincsID: LSM-4255', 'smallmolecule_smName: BEZ235', 'cell_clCenterSpecificID: 50105', 'cell_clName: BT-20', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP5')	1334.0	1437.0	4033.0	0.35693	0.047994
('BYL719 2712', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10233', 'smallmolecule_smLincsID: LSM-4256', 'smallmolecule_smName: BYL719', 'cell_clCenterSpecificID: 50105', 'cell_clName: BT-20', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	1334.0	4126.0	4033.0	1.0234	1.0293
('BYL719 2713', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10233', 'smallmolecule_smLincsID: LSM-4256', 'smallmolecule_smName: BYL719', 'cell_clCenterSpecificID: 50105', 'cell_clName: BT-20', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5')	1334.0	4100.0	4033.0	1.0166	1.0204
('BYL719 2714', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10233', 'smallmolecule_smLincsID: LSM-4256', 'smallmolecule_smName: BYL719', 'cell_clCenterSpecificID: 50105', 'cell_clName: BT-20', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5')	1334.0	3247.0	4033.0	0.80504	0.74567
('BYL719 2715', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10233', 'smallmolecule_smLincsID: LSM-4256', 'smallmolecule_smName: BYL719', 'cell_clCenterSpecificID: 50105', 'cell_clName: BT-20', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	1334.0	2990.0	4033.0	0.74112	0.65687
('BYL719 2716', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10233', 'smallmolecule_smLincsID: LSM-4256', 'smallmolecule_smName: BYL719', 'cell_clCenterSpecificID: 50105', 'cell_clName: BT-20', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP5')	1334.0	1664.0	4033.0	0.41316	0.14892
('BYL719 2717', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10233', 'smallmolecule_smLincsID: LSM-4256', 'smallmolecule_smName: BYL719', 'cell_clCenterSpecificID: 50105', 'cell_clName: BT-20', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP5')	1334.0	917.0	4033.0	0.22736	-0.20988
('GDC-0980 2718', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10234', 'smallmolecule_smLincsID: LSM-4257', 'smallmolecule_smName: GDC-0980', 'cell_clCenterSpecificID: 50105', 'cell_clName: BT-20', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	1334.0	2403.0	4033.0	0.5962	0.44622
('GDC-0980 2719', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10234', 'smallmolecule_smLincsID: LSM-4257', 'smallmolecule_smName: GDC-0980', 'cell_clCenterSpecificID: 50105', 'cell_clName: BT-20', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5')	1334.0	1553.0	4033.0	0.38549	0.099678
('GDC-0980 2720', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10234', 'smallmolecule_smLincsID: LSM-4257', 'smallmolecule_smName: GDC-0980', 'cell_clCenterSpecificID: 50105', 'cell_clName: BT-20', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5')	1334.0	1192.0	4033.0	0.29572	-0.068474
('GDC-0980 2721', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10234', 'smallmolecule_smLincsID: LSM-4257', 'smallmolecule_smName: GDC-0980', 'cell_clCenterSpecificID: 50105', 'cell_clName: BT-20', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	1334.0	994.0	4033.0	0.24668	-0.16843
('GDC-0980 2722', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10234', 'smallmolecule_smLincsID: LSM-4257', 'smallmolecule_smName: GDC-0980', 'cell_clCenterSpecificID: 50105', 'cell_clName: BT-20', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP5')	1334.0	897.0	4033.0	0.22275	-0.22036
('GDC-0980 2723', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10234', 'smallmolecule_smLincsID: LSM-4257', 'smallmolecule_smName: GDC-0980', 'cell_clCenterSpecificID: 50105', 'cell_clName: BT-20', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP5')	1334.0	857.0	4033.0	0.21287	-0.24217
('Mitoxantrone 2724', 'smallmolecule_smSalt: 102', 'smallmolecule_smCenterCompoundID: 10479', 'smallmolecule_smLincsID: LSM-2481', 'smallmolecule_smName: Mitoxantrone', 'cell_clCenterSpecificID: 50105', 'cell_clName: BT-20', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	1334.0	1575.0	4033.0	0.38971	0.10562
('Mitoxantrone 2725', 'smallmolecule_smSalt: 102', 'smallmolecule_smCenterCompoundID: 10479', 'smallmolecule_smLincsID: LSM-2481', 'smallmolecule_smName: Mitoxantrone', 'cell_clCenterSpecificID: 50105', 'cell_clName: BT-20', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6')	1334.0	2227.0	3925.0	0.56782	0.38441
('Mitoxantrone 2726', 'smallmolecule_smSalt: 102', 'smallmolecule_smCenterCompoundID: 10479', 'smallmolecule_smLincsID: LSM-2481', 'smallmolecule_smName: Mitoxantrone', 'cell_clCenterSpecificID: 50105', 'cell_clName: BT-20', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5')	1334.0	1148.0	4033.0	0.28448	-0.091174
('Mitoxantrone 2727', 'smallmolecule_smSalt: 102', 'smallmolecule_smCenterCompoundID: 10479', 'smallmolecule_smLincsID: LSM-2481', 'smallmolecule_smName: Mitoxantrone', 'cell_clCenterSpecificID: 50105', 'cell_clName: BT-20', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6')	1334.0	1526.0	3925.0	0.38921	0.087045
('Mitoxantrone 2728', 'smallmolecule_smSalt: 102', 'smallmolecule_smCenterCompoundID: 10479', 'smallmolecule_smLincsID: LSM-2481', 'smallmolecule_smName: Mitoxantrone', 'cell_clCenterSpecificID: 50105', 'cell_clName: BT-20', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5')	1334.0	777.0	4033.0	0.19255	-0.28826
('Mitoxantrone 2729', 'smallmolecule_smSalt: 102', 'smallmolecule_smCenterCompoundID: 10479', 'smallmolecule_smLincsID: LSM-2481', 'smallmolecule_smName: Mitoxantrone', 'cell_clCenterSpecificID: 50105', 'cell_clName: BT-20', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP6')	1334.0	954.0	3925.0	0.24324	-0.19655
('Mitoxantrone 2730', 'smallmolecule_smSalt: 102', 'smallmolecule_smCenterCompoundID: 10479', 'smallmolecule_smLincsID: LSM-2481', 'smallmolecule_smName: Mitoxantrone', 'cell_clCenterSpecificID: 50105', 'cell_clName: BT-20', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	1334.0	608.0	4033.0	0.15067	-0.3897
('Mitoxantrone 2731', 'smallmolecule_smSalt: 102', 'smallmolecule_smCenterCompoundID: 10479', 'smallmolecule_smLincsID: LSM-2481', 'smallmolecule_smName: Mitoxantrone', 'cell_clCenterSpecificID: 50105', 'cell_clName: BT-20', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6')	1334.0	645.0	3925.0	0.16461	-0.37416
('Mitoxantrone 2732', 'smallmolecule_smSalt: 102', 'smallmolecule_smCenterCompoundID: 10479', 'smallmolecule_smLincsID: LSM-2481', 'smallmolecule_smName: Mitoxantrone', 'cell_clCenterSpecificID: 50105', 'cell_clName: BT-20', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP5')	1334.0	698.0	4033.0	0.17293	-0.3347
('Mitoxantrone 2733', 'smallmolecule_smSalt: 102', 'smallmolecule_smCenterCompoundID: 10479', 'smallmolecule_smLincsID: LSM-2481', 'smallmolecule_smName: Mitoxantrone', 'cell_clCenterSpecificID: 50105', 'cell_clName: BT-20', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP6')	1334.0	597.0	3925.0	0.15234	-0.40374
('Mitoxantrone 2734', 'smallmolecule_smSalt: 102', 'smallmolecule_smCenterCompoundID: 10479', 'smallmolecule_smLincsID: LSM-2481', 'smallmolecule_smName: Mitoxantrone', 'cell_clCenterSpecificID: 50105', 'cell_clName: BT-20', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP5')	1334.0	382.0	4033.0	0.09468	-0.54386
('Mitoxantrone 2735', 'smallmolecule_smSalt: 102', 'smallmolecule_smCenterCompoundID: 10479', 'smallmolecule_smLincsID: LSM-2481', 'smallmolecule_smName: Mitoxantrone', 'cell_clCenterSpecificID: 50105', 'cell_clName: BT-20', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP6')	1334.0	579.0	3925.0	0.14774	-0.41704
('Radicicol 2736', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10480', 'smallmolecule_smLincsID: LSM-6548', 'smallmolecule_smName: Radicicol', 'cell_clCenterSpecificID: 50105', 'cell_clName: BT-20', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	1334.0	3362.0	4033.0	0.83389	0.78481
('Radicicol 2737', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10480', 'smallmolecule_smLincsID: LSM-6548', 'smallmolecule_smName: Radicicol', 'cell_clCenterSpecificID: 50105', 'cell_clName: BT-20', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6')	1334.0	3774.0	3925.0	0.96149	0.94995
('Radicicol 2738', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10480', 'smallmolecule_smLincsID: LSM-6548', 'smallmolecule_smName: Radicicol', 'cell_clCenterSpecificID: 50105', 'cell_clName: BT-20', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5')	1334.0	1952.0	4033.0	0.48366	0.26771
('Radicicol 2739', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10480', 'smallmolecule_smLincsID: LSM-6548', 'smallmolecule_smName: Radicicol', 'cell_clCenterSpecificID: 50105', 'cell_clName: BT-20', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6')	1334.0	2069.0	3925.0	0.52695	0.32054
('Radicicol 2740', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10480', 'smallmolecule_smLincsID: LSM-6548', 'smallmolecule_smName: Radicicol', 'cell_clCenterSpecificID: 50105', 'cell_clName: BT-20', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5')	1334.0	1263.0	4033.0	0.31334	-0.033886
('Radicicol 2741', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10480', 'smallmolecule_smLincsID: LSM-6548', 'smallmolecule_smName: Radicicol', 'cell_clCenterSpecificID: 50105', 'cell_clName: BT-20', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP6')	1334.0	1496.0	3925.0	0.38128	0.075791
('Radicicol 2742', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10480', 'smallmolecule_smLincsID: LSM-6548', 'smallmolecule_smName: Radicicol', 'cell_clCenterSpecificID: 50105', 'cell_clName: BT-20', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	1334.0	953.0	4033.0	0.23638	-0.19047
('Radicicol 2743', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10480', 'smallmolecule_smLincsID: LSM-6548', 'smallmolecule_smName: Radicicol', 'cell_clCenterSpecificID: 50105', 'cell_clName: BT-20', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6')	1334.0	974.0	3925.0	0.24828	-0.18298
('Radicicol 2744', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10480', 'smallmolecule_smLincsID: LSM-6548', 'smallmolecule_smName: Radicicol', 'cell_clCenterSpecificID: 50105', 'cell_clName: BT-20', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP5')	1334.0	954.0	4033.0	0.23674	-0.18966
('Radicicol 2745', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10480', 'smallmolecule_smLincsID: LSM-6548', 'smallmolecule_smName: Radicicol', 'cell_clCenterSpecificID: 50105', 'cell_clName: BT-20', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP6')	1334.0	980.0	3925.0	0.24979	-0.17997
('Radicicol 2746', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10480', 'smallmolecule_smLincsID: LSM-6548', 'smallmolecule_smName: Radicicol', 'cell_clCenterSpecificID: 50105', 'cell_clName: BT-20', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP5')	1334.0	967.0	4033.0	0.23992	-0.1828
('Radicicol 2747', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10480', 'smallmolecule_smLincsID: LSM-6548', 'smallmolecule_smName: Radicicol', 'cell_clCenterSpecificID: 50105', 'cell_clName: BT-20', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP6')	1334.0	983.0	3925.0	0.25052	-0.17823
('Withaferin A 2748', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10481', 'smallmolecule_smLincsID: LSM-6685', 'smallmolecule_smName: Withaferin A', 'cell_clCenterSpecificID: 50105', 'cell_clName: BT-20', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	1334.0	4047.0	4033.0	1.0031	1.0034
('Withaferin A 2749', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10481', 'smallmolecule_smLincsID: LSM-6685', 'smallmolecule_smName: Withaferin A', 'cell_clCenterSpecificID: 50105', 'cell_clName: BT-20', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6')	1334.0	3926.0	3925.0	1.0005	1.0005
('Withaferin A 2750', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10481', 'smallmolecule_smLincsID: LSM-6685', 'smallmolecule_smName: Withaferin A', 'cell_clCenterSpecificID: 50105', 'cell_clName: BT-20', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5')	1334.0	3607.0	4033.0	0.89342	0.86171
('Withaferin A 2751', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10481', 'smallmolecule_smLincsID: LSM-6685', 'smallmolecule_smName: Withaferin A', 'cell_clCenterSpecificID: 50105', 'cell_clName: BT-20', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6')	1334.0	4046.0	3925.0	1.031	1.0394
('Withaferin A 2752', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10481', 'smallmolecule_smLincsID: LSM-6685', 'smallmolecule_smName: Withaferin A', 'cell_clCenterSpecificID: 50105', 'cell_clName: BT-20', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5')	1334.0	2924.0	4033.0	0.72508	0.63457
('Withaferin A 2753', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10481', 'smallmolecule_smLincsID: LSM-6685', 'smallmolecule_smName: Withaferin A', 'cell_clCenterSpecificID: 50105', 'cell_clName: BT-20', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP6')	1334.0	3459.0	3925.0	0.88143	0.84371
('Withaferin A 2754', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10481', 'smallmolecule_smLincsID: LSM-6685', 'smallmolecule_smName: Withaferin A', 'cell_clCenterSpecificID: 50105', 'cell_clName: BT-20', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	1334.0	708.0	4033.0	0.17599	-0.32767
('Withaferin A 2755', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10481', 'smallmolecule_smLincsID: LSM-6685', 'smallmolecule_smName: Withaferin A', 'cell_clCenterSpecificID: 50105', 'cell_clName: BT-20', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6')	1334.0	1493.0	3925.0	0.38036	0.072393
('Withaferin A 2756', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10481', 'smallmolecule_smLincsID: LSM-6685', 'smallmolecule_smName: Withaferin A', 'cell_clCenterSpecificID: 50105', 'cell_clName: BT-20', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP5')	1334.0	647.0	4033.0	0.16047	-0.36496
('Withaferin A 2757', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10481', 'smallmolecule_smLincsID: LSM-6685', 'smallmolecule_smName: Withaferin A', 'cell_clCenterSpecificID: 50105', 'cell_clName: BT-20', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP6')	1334.0	504.0	3925.0	0.12852	-0.46503
('Withaferin A 2758', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10481', 'smallmolecule_smLincsID: LSM-6685', 'smallmolecule_smName: Withaferin A', 'cell_clCenterSpecificID: 50105', 'cell_clName: BT-20', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP5')	1334.0	865.0	4033.0	0.2145	-0.2383
('Withaferin A 2759', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10481', 'smallmolecule_smLincsID: LSM-6685', 'smallmolecule_smName: Withaferin A', 'cell_clCenterSpecificID: 50105', 'cell_clName: BT-20', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP6')	1334.0	771.0	3925.0	0.19631	-0.29933
('(R)- Roscovitine 2760', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10001', 'smallmolecule_smLincsID: LSM-1001', 'smallmolecule_smName: (R)- Roscovitine', 'cell_clCenterSpecificID: 50238', 'cell_clName: Hs 578T', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	765.0	3140.0	3148.0	0.99741	0.99743
('(R)- Roscovitine 2761', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10001', 'smallmolecule_smLincsID: LSM-1001', 'smallmolecule_smName: (R)- Roscovitine', 'cell_clCenterSpecificID: 50238', 'cell_clName: Hs 578T', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5')	765.0	3161.0	3148.0	1.0043	1.0041
('(R)- Roscovitine 2762', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10001', 'smallmolecule_smLincsID: LSM-1001', 'smallmolecule_smName: (R)- Roscovitine', 'cell_clCenterSpecificID: 50238', 'cell_clName: Hs 578T', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5')	765.0	3110.0	3148.0	0.98795	0.98795
