	('cellCount 0',)	('relativeCellCount 1',)	('relativeGrowth 2',)
('Torin1 2057', 'smSalt: 101.0', 'smName: Torin1', 'clName: MDA-MB-231', 'drugConcentration: 0.11313708499', 'replicate: 2', 'experimentDate: 2014-04-08')	2819.0		
('Torin1 2058', 'smSalt: 101.0', 'smName: Torin1', 'clName: MDA-MB-231', 'drugConcentration: 0.16', 'replicate: 2', 'experimentDate: 2014-04-08')	2634.0		
('Torin1 2059', 'smSalt: 101.0', 'smName: Torin1', 'clName: MDA-MB-231', 'drugConcentration: 0.22627416998', 'replicate: 2', 'experimentDate: 2014-04-08')	2171.0		
('Torin1 2060', 'smSalt: 101.0', 'smName: Torin1', 'clName: MDA-MB-231', 'drugConcentration: 0.32', 'replicate: 2', 'experimentDate: 2014-04-08')	2589.0		
('Torin1 2061', 'smSalt: 101.0', 'smName: Torin1', 'clName: MDA-MB-231', 'drugConcentration: 0.452548339959', 'replicate: 2', 'experimentDate: 2014-04-08')	2416.0		
('Torin1 2062', 'smSalt: 101.0', 'smName: Torin1', 'clName: MDA-MB-231', 'drugConcentration: 0.000333333333333', 'replicate: 3', 'experimentDate: 2014-04-08')	4570.0		
('Torin1 2063', 'smSalt: 101.0', 'smName: Torin1', 'clName: MDA-MB-231', 'drugConcentration: 0.000458333333333', 'replicate: 3', 'experimentDate: 2014-04-08')	4824.0		
('Torin1 2064', 'smSalt: 101.0', 'smName: Torin1', 'clName: MDA-MB-231', 'drugConcentration: 0.000625', 'replicate: 3', 'experimentDate: 2014-04-08')	4934.0		
('Torin1 2065', 'smSalt: 101.0', 'smName: Torin1', 'clName: MDA-MB-231', 'drugConcentration: 0.000875', 'replicate: 3', 'experimentDate: 2014-04-08')	4891.0		
('Torin1 2066', 'smSalt: 101.0', 'smName: Torin1', 'clName: MDA-MB-231', 'drugConcentration: 0.00125', 'replicate: 3', 'experimentDate: 2014-04-08')	4300.0		
('Torin1 2067', 'smSalt: 101.0', 'smName: Torin1', 'clName: MDA-MB-231', 'drugConcentration: 0.00175', 'replicate: 3', 'experimentDate: 2014-04-08')	4506.0		
('Torin1 2068', 'smSalt: 101.0', 'smName: Torin1', 'clName: MDA-MB-231', 'drugConcentration: 0.0025', 'replicate: 3', 'experimentDate: 2014-04-08')	5134.0		
('Torin1 2069', 'smSalt: 101.0', 'smName: Torin1', 'clName: MDA-MB-231', 'drugConcentration: 0.00353553390593', 'replicate: 3', 'experimentDate: 2014-04-08')	4479.0		
('Torin1 2070', 'smSalt: 101.0', 'smName: Torin1', 'clName: MDA-MB-231', 'drugConcentration: 0.005', 'replicate: 3', 'experimentDate: 2014-04-08')	4364.0		
('Torin1 2071', 'smSalt: 101.0', 'smName: Torin1', 'clName: MDA-MB-231', 'drugConcentration: 0.00707106781187', 'replicate: 3', 'experimentDate: 2014-04-08')	4354.0		
('Torin1 2072', 'smSalt: 101.0', 'smName: Torin1', 'clName: MDA-MB-231', 'drugConcentration: 0.01', 'replicate: 3', 'experimentDate: 2014-04-08')	4484.0		
('Torin1 2073', 'smSalt: 101.0', 'smName: Torin1', 'clName: MDA-MB-231', 'drugConcentration: 0.0141421356237', 'replicate: 3', 'experimentDate: 2014-04-08')	3723.0		
('Torin1 2074', 'smSalt: 101.0', 'smName: Torin1', 'clName: MDA-MB-231', 'drugConcentration: 0.02', 'replicate: 3', 'experimentDate: 2014-04-08')	4095.0		
('Torin1 2075', 'smSalt: 101.0', 'smName: Torin1', 'clName: MDA-MB-231', 'drugConcentration: 0.0282842712475', 'replicate: 3', 'experimentDate: 2014-04-08')	3767.0		
('Torin1 2076', 'smSalt: 101.0', 'smName: Torin1', 'clName: MDA-MB-231', 'drugConcentration: 0.04', 'replicate: 3', 'experimentDate: 2014-04-08')	3282.0		
('Torin1 2077', 'smSalt: 101.0', 'smName: Torin1', 'clName: MDA-MB-231', 'drugConcentration: 0.0565685424949', 'replicate: 3', 'experimentDate: 2014-04-08')	3302.0		
('Torin1 2078', 'smSalt: 101.0', 'smName: Torin1', 'clName: MDA-MB-231', 'drugConcentration: 0.08', 'replicate: 3', 'experimentDate: 2014-04-08')	3260.0		
('Torin1 2079', 'smSalt: 101.0', 'smName: Torin1', 'clName: MDA-MB-231', 'drugConcentration: 0.11313708499', 'replicate: 3', 'experimentDate: 2014-04-08')	2618.0		
('Torin1 2080', 'smSalt: 101.0', 'smName: Torin1', 'clName: MDA-MB-231', 'drugConcentration: 0.16', 'replicate: 3', 'experimentDate: 2014-04-08')	2608.0		
('Torin1 2081', 'smSalt: 101.0', 'smName: Torin1', 'clName: MDA-MB-231', 'drugConcentration: 0.22627416998', 'replicate: 3', 'experimentDate: 2014-04-08')	2379.0		
('Torin1 2082', 'smSalt: 101.0', 'smName: Torin1', 'clName: MDA-MB-231', 'drugConcentration: 0.32', 'replicate: 3', 'experimentDate: 2014-04-08')	2437.0		
('Torin1 2083', 'smSalt: 101.0', 'smName: Torin1', 'clName: MDA-MB-231', 'drugConcentration: 0.452548339959', 'replicate: 3', 'experimentDate: 2014-04-08')	2189.0		
('Torin1 2084', 'smSalt: 101.0', 'smName: Torin1', 'clName: MDA-MB-231', 'drugConcentration: 0.00033333', 'replicate: ', 'experimentDate: 2014-04-08')		1.0092	1.014
('Torin1 2085', 'smSalt: 101.0', 'smName: Torin1', 'clName: MDA-MB-231', 'drugConcentration: 0.00045833', 'replicate: ', 'experimentDate: 2014-04-08')		0.94808	0.92115
('Torin1 2086', 'smSalt: 101.0', 'smName: Torin1', 'clName: MDA-MB-231', 'drugConcentration: 0.000625', 'replicate: ', 'experimentDate: 2014-04-08')		0.99536	0.99324
('Torin1 2087', 'smSalt: 101.0', 'smName: Torin1', 'clName: MDA-MB-231', 'drugConcentration: 0.000875', 'replicate: ', 'experimentDate: 2014-04-08')		0.99516	0.99259
('Torin1 2088', 'smSalt: 101.0', 'smName: Torin1', 'clName: MDA-MB-231', 'drugConcentration: 0.00125', 'replicate: ', 'experimentDate: 2014-04-08')		0.92369	0.88426
('Torin1 2089', 'smSalt: 101.0', 'smName: Torin1', 'clName: MDA-MB-231', 'drugConcentration: 0.00175', 'replicate: ', 'experimentDate: 2014-04-08')		0.98666	0.97994
('Torin1 2090', 'smSalt: 101.0', 'smName: Torin1', 'clName: MDA-MB-231', 'drugConcentration: 0.0025', 'replicate: ', 'experimentDate: 2014-04-08')		0.96898	0.95269
('Torin1 2091', 'smSalt: 101.0', 'smName: Torin1', 'clName: MDA-MB-231', 'drugConcentration: 0.0035355', 'replicate: ', 'experimentDate: 2014-04-08')		0.95853	0.93704
('Torin1 2092', 'smSalt: 101.0', 'smName: Torin1', 'clName: MDA-MB-231', 'drugConcentration: 0.005', 'replicate: ', 'experimentDate: 2014-04-08')		0.97227	0.95806
('Torin1 2093', 'smSalt: 101.0', 'smName: Torin1', 'clName: MDA-MB-231', 'drugConcentration: 0.0070711', 'replicate: ', 'experimentDate: 2014-04-08')		0.93579	0.90278
('Torin1 2094', 'smSalt: 101.0', 'smName: Torin1', 'clName: MDA-MB-231', 'drugConcentration: 0.01', 'replicate: ', 'experimentDate: 2014-04-08')		0.87951	0.81734
('Torin1 2095', 'smSalt: 101.0', 'smName: Torin1', 'clName: MDA-MB-231', 'drugConcentration: 0.014142', 'replicate: ', 'experimentDate: 2014-04-08')		0.72398	0.58072
('Torin1 2096', 'smSalt: 101.0', 'smName: Torin1', 'clName: MDA-MB-231', 'drugConcentration: 0.02', 'replicate: ', 'experimentDate: 2014-04-08')		0.83502	0.74957
('Torin1 2097', 'smSalt: 101.0', 'smName: Torin1', 'clName: MDA-MB-231', 'drugConcentration: 0.028284', 'replicate: ', 'experimentDate: 2014-04-08')		0.73974	0.60502
('Torin1 2098', 'smSalt: 101.0', 'smName: Torin1', 'clName: MDA-MB-231', 'drugConcentration: 0.04', 'replicate: ', 'experimentDate: 2014-04-08')		0.654	0.47475
('Torin1 2099', 'smSalt: 101.0', 'smName: Torin1', 'clName: MDA-MB-231', 'drugConcentration: 0.056569', 'replicate: ', 'experimentDate: 2014-04-08')		0.6714	0.50118
('Torin1 2100', 'smSalt: 101.0', 'smName: Torin1', 'clName: MDA-MB-231', 'drugConcentration: 0.08', 'replicate: ', 'experimentDate: 2014-04-08')		0.65608	0.4781
('Torin1 2101', 'smSalt: 101.0', 'smName: Torin1', 'clName: MDA-MB-231', 'drugConcentration: 0.11314', 'replicate: ', 'experimentDate: 2014-04-08')		0.49179	0.22833
('Torin1 2102', 'smSalt: 101.0', 'smName: Torin1', 'clName: MDA-MB-231', 'drugConcentration: 0.16', 'replicate: ', 'experimentDate: 2014-04-08')		0.53717	0.29754
('Torin1 2103', 'smSalt: 101.0', 'smName: Torin1', 'clName: MDA-MB-231', 'drugConcentration: 0.22627', 'replicate: ', 'experimentDate: 2014-04-08')		0.46717	0.19132
('Torin1 2104', 'smSalt: 101.0', 'smName: Torin1', 'clName: MDA-MB-231', 'drugConcentration: 0.32', 'replicate: ', 'experimentDate: 2014-04-08')		0.52514	0.27934
('Torin1 2105', 'smSalt: 101.0', 'smName: Torin1', 'clName: MDA-MB-231', 'drugConcentration: 0.45255', 'replicate: ', 'experimentDate: 2014-04-08')		0.47083	0.19687
('PD0325901 2106', 'smSalt: 101.0', 'smName: PD0325901', 'clName: HME1', 'drugConcentration: 0.00025', 'replicate: 1', 'experimentDate: 2014-03-19')	10574.0		
('PD0325901 2107', 'smSalt: 101.0', 'smName: PD0325901', 'clName: HME1', 'drugConcentration: 0.000333333333333', 'replicate: 1', 'experimentDate: 2014-03-19')	10782.0		
('PD0325901 2108', 'smSalt: 101.0', 'smName: PD0325901', 'clName: HME1', 'drugConcentration: 0.000458333333333', 'replicate: 1', 'experimentDate: 2014-03-19')	11292.0		
('PD0325901 2109', 'smSalt: 101.0', 'smName: PD0325901', 'clName: HME1', 'drugConcentration: 0.000666666666667', 'replicate: 1', 'experimentDate: 2014-03-19')	10670.0		
('PD0325901 2110', 'smSalt: 101.0', 'smName: PD0325901', 'clName: HME1', 'drugConcentration: 0.000958333333333', 'replicate: 1', 'experimentDate: 2014-03-19')	11740.0		
('PD0325901 2111', 'smSalt: 101.0', 'smName: PD0325901', 'clName: HME1', 'drugConcentration: 0.00133333333333', 'replicate: 1', 'experimentDate: 2014-03-19')	11128.0		
('PD0325901 2112', 'smSalt: 101.0', 'smName: PD0325901', 'clName: HME1', 'drugConcentration: 0.001875', 'replicate: 1', 'experimentDate: 2014-03-19')	10993.0		
('PD0325901 2113', 'smSalt: 101.0', 'smName: PD0325901', 'clName: HME1', 'drugConcentration: 0.00265165042945', 'replicate: 1', 'experimentDate: 2014-03-19')	12445.0		
('PD0325901 2114', 'smSalt: 101.0', 'smName: PD0325901', 'clName: HME1', 'drugConcentration: 0.00375', 'replicate: 1', 'experimentDate: 2014-03-19')	12097.0		
('PD0325901 2115', 'smSalt: 101.0', 'smName: PD0325901', 'clName: HME1', 'drugConcentration: 0.0053033008589', 'replicate: 1', 'experimentDate: 2014-03-19')	12120.0		
('PD0325901 2116', 'smSalt: 101.0', 'smName: PD0325901', 'clName: HME1', 'drugConcentration: 0.0075', 'replicate: 1', 'experimentDate: 2014-03-19')	11943.0		
('PD0325901 2117', 'smSalt: 101.0', 'smName: PD0325901', 'clName: HME1', 'drugConcentration: 0.0106066017178', 'replicate: 1', 'experimentDate: 2014-03-19')	11530.0		
('PD0325901 2118', 'smSalt: 101.0', 'smName: PD0325901', 'clName: HME1', 'drugConcentration: 0.015', 'replicate: 1', 'experimentDate: 2014-03-19')	11036.0		
('PD0325901 2119', 'smSalt: 101.0', 'smName: PD0325901', 'clName: HME1', 'drugConcentration: 0.0212132034356', 'replicate: 1', 'experimentDate: 2014-03-19')	10777.0		
('PD0325901 2120', 'smSalt: 101.0', 'smName: PD0325901', 'clName: HME1', 'drugConcentration: 0.03', 'replicate: 1', 'experimentDate: 2014-03-19')	10690.0		
('PD0325901 2121', 'smSalt: 101.0', 'smName: PD0325901', 'clName: HME1', 'drugConcentration: 0.0424264068712', 'replicate: 1', 'experimentDate: 2014-03-19')	9441.0		
('PD0325901 2122', 'smSalt: 101.0', 'smName: PD0325901', 'clName: HME1', 'drugConcentration: 0.06', 'replicate: 1', 'experimentDate: 2014-03-19')	9204.0		
('PD0325901 2123', 'smSalt: 101.0', 'smName: PD0325901', 'clName: HME1', 'drugConcentration: 0.0848528137424', 'replicate: 1', 'experimentDate: 2014-03-19')	7006.0		
('PD0325901 2124', 'smSalt: 101.0', 'smName: PD0325901', 'clName: HME1', 'drugConcentration: 0.12', 'replicate: 1', 'experimentDate: 2014-03-19')	7654.0		
('PD0325901 2125', 'smSalt: 101.0', 'smName: PD0325901', 'clName: HME1', 'drugConcentration: 0.169705627485', 'replicate: 1', 'experimentDate: 2014-03-19')	7064.0		
('PD0325901 2126', 'smSalt: 101.0', 'smName: PD0325901', 'clName: HME1', 'drugConcentration: 0.24', 'replicate: 1', 'experimentDate: 2014-03-19')	6530.0		
('PD0325901 2127', 'smSalt: 101.0', 'smName: PD0325901', 'clName: HME1', 'drugConcentration: 0.33941125497', 'replicate: 1', 'experimentDate: 2014-03-19')	7151.0		
('PD0325901 2128', 'smSalt: 101.0', 'smName: PD0325901', 'clName: HME1', 'drugConcentration: 0.00025', 'replicate: 2', 'experimentDate: 2014-03-19')	10827.0		
('PD0325901 2129', 'smSalt: 101.0', 'smName: PD0325901', 'clName: HME1', 'drugConcentration: 0.000333333333333', 'replicate: 2', 'experimentDate: 2014-03-19')	11040.0		
('PD0325901 2130', 'smSalt: 101.0', 'smName: PD0325901', 'clName: HME1', 'drugConcentration: 0.000458333333333', 'replicate: 2', 'experimentDate: 2014-03-19')	11049.0		
('PD0325901 2131', 'smSalt: 101.0', 'smName: PD0325901', 'clName: HME1', 'drugConcentration: 0.000666666666667', 'replicate: 2', 'experimentDate: 2014-03-19')	11104.0		
('PD0325901 2132', 'smSalt: 101.0', 'smName: PD0325901', 'clName: HME1', 'drugConcentration: 0.000958333333333', 'replicate: 2', 'experimentDate: 2014-03-19')	12675.0		
('PD0325901 2133', 'smSalt: 101.0', 'smName: PD0325901', 'clName: HME1', 'drugConcentration: 0.00133333333333', 'replicate: 2', 'experimentDate: 2014-03-19')	11975.0		
('PD0325901 2134', 'smSalt: 101.0', 'smName: PD0325901', 'clName: HME1', 'drugConcentration: 0.001875', 'replicate: 2', 'experimentDate: 2014-03-19')	11738.0		
('PD0325901 2135', 'smSalt: 101.0', 'smName: PD0325901', 'clName: HME1', 'drugConcentration: 0.00265165042945', 'replicate: 2', 'experimentDate: 2014-03-19')	11774.0		
('PD0325901 2136', 'smSalt: 101.0', 'smName: PD0325901', 'clName: HME1', 'drugConcentration: 0.00375', 'replicate: 2', 'experimentDate: 2014-03-19')	11405.0		
('PD0325901 2137', 'smSalt: 101.0', 'smName: PD0325901', 'clName: HME1', 'drugConcentration: 0.0053033008589', 'replicate: 2', 'experimentDate: 2014-03-19')	11654.0		
('PD0325901 2138', 'smSalt: 101.0', 'smName: PD0325901', 'clName: HME1', 'drugConcentration: 0.0075', 'replicate: 2', 'experimentDate: 2014-03-19')	12581.0		
('PD0325901 2139', 'smSalt: 101.0', 'smName: PD0325901', 'clName: HME1', 'drugConcentration: 0.0106066017178', 'replicate: 2', 'experimentDate: 2014-03-19')	10852.0		
('PD0325901 2140', 'smSalt: 101.0', 'smName: PD0325901', 'clName: HME1', 'drugConcentration: 0.015', 'replicate: 2', 'experimentDate: 2014-03-19')	11258.0		
('PD0325901 2141', 'smSalt: 101.0', 'smName: PD0325901', 'clName: HME1', 'drugConcentration: 0.0212132034356', 'replicate: 2', 'experimentDate: 2014-03-19')	9943.0		
('PD0325901 2142', 'smSalt: 101.0', 'smName: PD0325901', 'clName: HME1', 'drugConcentration: 0.03', 'replicate: 2', 'experimentDate: 2014-03-19')	10541.0		
('PD0325901 2143', 'smSalt: 101.0', 'smName: PD0325901', 'clName: HME1', 'drugConcentration: 0.0424264068712', 'replicate: 2', 'experimentDate: 2014-03-19')	9384.0		
('PD0325901 2144', 'smSalt: 101.0', 'smName: PD0325901', 'clName: HME1', 'drugConcentration: 0.06', 'replicate: 2', 'experimentDate: 2014-03-19')	8492.0		
('PD0325901 2145', 'smSalt: 101.0', 'smName: PD0325901', 'clName: HME1', 'drugConcentration: 0.0848528137424', 'replicate: 2', 'experimentDate: 2014-03-19')	7902.0		
('PD0325901 2146', 'smSalt: 101.0', 'smName: PD0325901', 'clName: HME1', 'drugConcentration: 0.12', 'replicate: 2', 'experimentDate: 2014-03-19')	7958.0		
('PD0325901 2147', 'smSalt: 101.0', 'smName: PD0325901', 'clName: HME1', 'drugConcentration: 0.169705627485', 'replicate: 2', 'experimentDate: 2014-03-19')	7822.0		
('PD0325901 2148', 'smSalt: 101.0', 'smName: PD0325901', 'clName: HME1', 'drugConcentration: 0.24', 'replicate: 2', 'experimentDate: 2014-03-19')	8052.0		
('PD0325901 2149', 'smSalt: 101.0', 'smName: PD0325901', 'clName: HME1', 'drugConcentration: 0.33941125497', 'replicate: 2', 'experimentDate: 2014-03-19')	6745.0		
('PD0325901 2150', 'smSalt: 101.0', 'smName: PD0325901', 'clName: HME1', 'drugConcentration: 0.00025', 'replicate: 3', 'experimentDate: 2014-03-19')	11809.0		
('PD0325901 2151', 'smSalt: 101.0', 'smName: PD0325901', 'clName: HME1', 'drugConcentration: 0.000333333333333', 'replicate: 3', 'experimentDate: 2014-03-19')	10623.0		
('PD0325901 2152', 'smSalt: 101.0', 'smName: PD0325901', 'clName: HME1', 'drugConcentration: 0.000458333333333', 'replicate: 3', 'experimentDate: 2014-03-19')	10210.0		
('PD0325901 2153', 'smSalt: 101.0', 'smName: PD0325901', 'clName: HME1', 'drugConcentration: 0.000666666666667', 'replicate: 3', 'experimentDate: 2014-03-19')	10926.0		
('PD0325901 2154', 'smSalt: 101.0', 'smName: PD0325901', 'clName: HME1', 'drugConcentration: 0.000958333333333', 'replicate: 3', 'experimentDate: 2014-03-19')	11447.0		
('PD0325901 2155', 'smSalt: 101.0', 'smName: PD0325901', 'clName: HME1', 'drugConcentration: 0.00133333333333', 'replicate: 3', 'experimentDate: 2014-03-19')	12406.0		
('PD0325901 2156', 'smSalt: 101.0', 'smName: PD0325901', 'clName: HME1', 'drugConcentration: 0.001875', 'replicate: 3', 'experimentDate: 2014-03-19')	11565.0		
('PD0325901 2157', 'smSalt: 101.0', 'smName: PD0325901', 'clName: HME1', 'drugConcentration: 0.00265165042945', 'replicate: 3', 'experimentDate: 2014-03-19')	12246.0		
('PD0325901 2158', 'smSalt: 101.0', 'smName: PD0325901', 'clName: HME1', 'drugConcentration: 0.00375', 'replicate: 3', 'experimentDate: 2014-03-19')	11747.0		
('PD0325901 2159', 'smSalt: 101.0', 'smName: PD0325901', 'clName: HME1', 'drugConcentration: 0.0053033008589', 'replicate: 3', 'experimentDate: 2014-03-19')	11782.0		
('PD0325901 2160', 'smSalt: 101.0', 'smName: PD0325901', 'clName: HME1', 'drugConcentration: 0.0075', 'replicate: 3', 'experimentDate: 2014-03-19')	10829.0		
('PD0325901 2161', 'smSalt: 101.0', 'smName: PD0325901', 'clName: HME1', 'drugConcentration: 0.0106066017178', 'replicate: 3', 'experimentDate: 2014-03-19')	11186.0		
('PD0325901 2162', 'smSalt: 101.0', 'smName: PD0325901', 'clName: HME1', 'drugConcentration: 0.015', 'replicate: 3', 'experimentDate: 2014-03-19')	11218.0		
('PD0325901 2163', 'smSalt: 101.0', 'smName: PD0325901', 'clName: HME1', 'drugConcentration: 0.0212132034356', 'replicate: 3', 'experimentDate: 2014-03-19')	10788.0		
('PD0325901 2164', 'smSalt: 101.0', 'smName: PD0325901', 'clName: HME1', 'drugConcentration: 0.03', 'replicate: 3', 'experimentDate: 2014-03-19')	10024.0		
('PD0325901 2165', 'smSalt: 101.0', 'smName: PD0325901', 'clName: HME1', 'drugConcentration: 0.0424264068712', 'replicate: 3', 'experimentDate: 2014-03-19')	8436.0		
('PD0325901 2166', 'smSalt: 101.0', 'smName: PD0325901', 'clName: HME1', 'drugConcentration: 0.06', 'replicate: 3', 'experimentDate: 2014-03-19')	9189.0		
('PD0325901 2167', 'smSalt: 101.0', 'smName: PD0325901', 'clName: HME1', 'drugConcentration: 0.0848528137424', 'replicate: 3', 'experimentDate: 2014-03-19')	7900.0		
('PD0325901 2168', 'smSalt: 101.0', 'smName: PD0325901', 'clName: HME1', 'drugConcentration: 0.12', 'replicate: 3', 'experimentDate: 2014-03-19')	6870.0		
('PD0325901 2169', 'smSalt: 101.0', 'smName: PD0325901', 'clName: HME1', 'drugConcentration: 0.169705627485', 'replicate: 3', 'experimentDate: 2014-03-19')	7533.0		
('PD0325901 2170', 'smSalt: 101.0', 'smName: PD0325901', 'clName: HME1', 'drugConcentration: 0.24', 'replicate: 3', 'experimentDate: 2014-03-19')	7848.0		
('PD0325901 2171', 'smSalt: 101.0', 'smName: PD0325901', 'clName: HME1', 'drugConcentration: 0.33941125497', 'replicate: 3', 'experimentDate: 2014-03-19')	6939.0		
('PD0325901 2172', 'smSalt: 101.0', 'smName: PD0325901', 'clName: HME1', 'drugConcentration: 0.00025', 'replicate: ', 'experimentDate: 2014-03-19')		1.0703	1.1058
('PD0325901 2173', 'smSalt: 101.0', 'smName: PD0325901', 'clName: HME1', 'drugConcentration: 0.00033333', 'replicate: ', 'experimentDate: 2014-03-19')		1.0455	1.0685
('PD0325901 2174', 'smSalt: 101.0', 'smName: PD0325901', 'clName: HME1', 'drugConcentration: 0.00045833', 'replicate: ', 'experimentDate: 2014-03-19')		1.049	1.0738
('PD0325901 2175', 'smSalt: 101.0', 'smName: PD0325901', 'clName: HME1', 'drugConcentration: 0.00066667', 'replicate: ', 'experimentDate: 2014-03-19')		1.0538	1.0809
('PD0325901 2176', 'smSalt: 101.0', 'smName: PD0325901', 'clName: HME1', 'drugConcentration: 0.00095833', 'replicate: ', 'experimentDate: 2014-03-19')		1.1555	1.2341
('PD0325901 2177', 'smSalt: 101.0', 'smName: PD0325901', 'clName: HME1', 'drugConcentration: 0.0013333', 'replicate: ', 'experimentDate: 2014-03-19')		1.1443	1.2172
('PD0325901 2178', 'smSalt: 101.0', 'smName: PD0325901', 'clName: HME1', 'drugConcentration: 0.001875', 'replicate: ', 'experimentDate: 2014-03-19')		1.1051	1.1582
('PD0325901 2179', 'smSalt: 101.0', 'smName: PD0325901', 'clName: HME1', 'drugConcentration: 0.0026517', 'replicate: ', 'experimentDate: 2014-03-19')		1.1753	1.264
('PD0325901 2180', 'smSalt: 101.0', 'smName: PD0325901', 'clName: HME1', 'drugConcentration: 0.00375', 'replicate: ', 'experimentDate: 2014-03-19')		1.1361	1.205
('PD0325901 2181', 'smSalt: 101.0', 'smName: PD0325901', 'clName: HME1', 'drugConcentration: 0.0053033', 'replicate: ', 'experimentDate: 2014-03-19')		1.1459	1.2198
('PD0325901 2182', 'smSalt: 101.0', 'smName: PD0325901', 'clName: HME1', 'drugConcentration: 0.0075', 'replicate: ', 'experimentDate: 2014-03-19')		1.1391	1.2094
('PD0325901 2183', 'smSalt: 101.0', 'smName: PD0325901', 'clName: HME1', 'drugConcentration: 0.010607', 'replicate: ', 'experimentDate: 2014-03-19')		1.0819	1.1234
('PD0325901 2184', 'smSalt: 101.0', 'smName: PD0325901', 'clName: HME1', 'drugConcentration: 0.015', 'replicate: ', 'experimentDate: 2014-03-19')		1.08	1.1204
('PD0325901 2185', 'smSalt: 101.0', 'smName: PD0325901', 'clName: HME1', 'drugConcentration: 0.021213', 'replicate: ', 'experimentDate: 2014-03-19')		1.0156	1.0236
