	('totalCellCountBeforeTreatment 0',)	('totalCellCountAfterTreatment 1',)	('totalControlCellCount 2',)	('relativeCellCount 3',)	('normalizedGrowthRateInhibitionValue 4',)
('JW-7-24-1 6916', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: JW-7-24-1', 'cell_clName: BT-20', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: B23')	1657.0	5209.0	5360.0	0.97179	0.96648
('JW-7-24-1 6917', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: JW-7-24-1', 'cell_clName: BT-20', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: B23')	1657.0	5487.0	5546.0	0.98935	0.98775
('JW-7-24-1 6918', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: JW-7-24-1', 'cell_clName: BT-20', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: B22')	1657.0	4358.0	5244.0	0.83092	0.78904
('JW-7-24-1 6919', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: JW-7-24-1', 'cell_clName: BT-20', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: B22')	1657.0	4711.0	5360.0	0.87888	0.85316
('JW-7-24-1 6920', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: JW-7-24-1', 'cell_clName: BT-20', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: B22')	1657.0	4813.0	5546.0	0.86782	0.8437
('JW-7-24-1 6921', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: JW-7-24-1', 'cell_clName: BT-20', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: B21')	1657.0	4408.0	5244.0	0.84045	0.80137
('JW-7-24-1 6922', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: JW-7-24-1', 'cell_clName: BT-20', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: B21')	1657.0	4499.0	5360.0	0.83933	0.80344
('JW-7-24-1 6923', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: JW-7-24-1', 'cell_clName: BT-20', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: B21')	1657.0	4625.0	5546.0	0.83392	0.80202
('JW-7-24-1 6924', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: JW-7-24-1', 'cell_clName: BT-20', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: B20')	1657.0	3931.0	5244.0	0.74951	0.68139
('JW-7-24-1 6925', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: JW-7-24-1', 'cell_clName: BT-20', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: B20')	1657.0	4185.0	5360.0	0.78075	0.728
('JW-7-24-1 6926', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: JW-7-24-1', 'cell_clName: BT-20', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: B20')	1657.0	4034.0	5546.0	0.72736	0.66601
('JW-7-24-1 6927', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: JW-7-24-1', 'cell_clName: BT-20', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: B19')	1657.0	1685.0	5244.0	0.32127	0.0098641
('JW-7-24-1 6928', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: JW-7-24-1', 'cell_clName: BT-20', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: B19')	1657.0	1914.0	5360.0	0.35708	0.088607
('JW-7-24-1 6929', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: JW-7-24-1', 'cell_clName: BT-20', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: B19')	1657.0	1842.0	5546.0	0.33213	0.062362
('Dasatinib 6930', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Dasatinib', 'cell_clName: BT-20', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: I06')	1657.0	3046.0	5244.0	0.58077	0.44213
('Dasatinib 6931', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Dasatinib', 'cell_clName: BT-20', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: I06')	1657.0	2804.0	5360.0	0.52311	0.36402
('Dasatinib 6932', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Dasatinib', 'cell_clName: BT-20', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: I06')	1657.0	2385.0	5546.0	0.43003	0.23217
('Dasatinib 6933', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Dasatinib', 'cell_clName: BT-20', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: D06')	1657.0	5244.0	5624.0	0.9324	0.92212
('Dasatinib 6934', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Dasatinib', 'cell_clName: BT-20', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: D06')	1657.0	5098.0	5610.0	0.90861	0.89394
('Dasatinib 6935', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Dasatinib', 'cell_clName: BT-20', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: D06')	1657.0	5126.0	5529.0	0.92703	0.91468
('Dasatinib 6936', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Dasatinib', 'cell_clName: BT-20', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: I05')	1657.0	1938.0	5244.0	0.36951	0.098563
('Dasatinib 6937', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Dasatinib', 'cell_clName: BT-20', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: I05')	1657.0	1747.0	5360.0	0.32592	0.031461
('Dasatinib 6938', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Dasatinib', 'cell_clName: BT-20', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: I05')	1657.0	1816.0	5546.0	0.32744	0.053729
('Dasatinib 6939', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Dasatinib', 'cell_clName: BT-20', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: D05')	1657.0	3441.0	5624.0	0.61182	0.51342
('Dasatinib 6940', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Dasatinib', 'cell_clName: BT-20', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: D05')	1657.0	3141.0	5610.0	0.55981	0.43811
('Dasatinib 6941', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Dasatinib', 'cell_clName: BT-20', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: D05')	1657.0	3919.0	5529.0	0.70883	0.64072
('Dasatinib 6942', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Dasatinib', 'cell_clName: BT-20', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: I04')	1657.0	1800.0	5244.0	0.3432	0.050796
('Dasatinib 6943', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Dasatinib', 'cell_clName: BT-20', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: I04')	1657.0	1539.0	5360.0	0.28712	-0.042948
('Dasatinib 6944', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Dasatinib', 'cell_clName: BT-20', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: I04')	1657.0	1697.0	5546.0	0.30598	0.013526
('Dasatinib 6945', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Dasatinib', 'cell_clName: BT-20', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: D04')	1657.0	1931.0	5624.0	0.34334	0.090433
('Dasatinib 6946', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Dasatinib', 'cell_clName: BT-20', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: D04')	1657.0	1762.0	5610.0	0.31404	0.035284
('Dasatinib 6947', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Dasatinib', 'cell_clName: BT-20', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: D04')	1657.0	1989.0	5529.0	0.35971	0.11052
('Dasatinib 6948', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Dasatinib', 'cell_clName: BT-20', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: I03')	1657.0	1570.0	5244.0	0.29934	-0.032196
('Dasatinib 6949', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Dasatinib', 'cell_clName: BT-20', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: I03')	1657.0	1541.0	5360.0	0.28749	-0.042214
('Dasatinib 6950', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Dasatinib', 'cell_clName: BT-20', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: I03')	1657.0	1248.0	5546.0	0.22502	-0.15037
('Dasatinib 6951', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Dasatinib', 'cell_clName: BT-20', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: D03')	1657.0	1528.0	5624.0	0.27168	-0.045187
('Dasatinib 6952', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Dasatinib', 'cell_clName: BT-20', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: D03')	1657.0	1687.0	5610.0	0.30067	0.0099967
('Dasatinib 6953', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Dasatinib', 'cell_clName: BT-20', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: D03')	1657.0	1527.0	5529.0	0.27616	-0.046169
('Dasatinib 6954', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Dasatinib', 'cell_clName: BT-20', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: I02')	1657.0	1218.0	5244.0	0.23223	-0.16931
('Dasatinib 6955', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Dasatinib', 'cell_clName: BT-20', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: I02')	1657.0	1080.0	5360.0	0.20148	-0.2236
('Dasatinib 6956', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Dasatinib', 'cell_clName: BT-20', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: I02')	1657.0	1181.0	5546.0	0.21294	-0.17686
('Dasatinib 6957', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Dasatinib', 'cell_clName: BT-20', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: D02')	1657.0	1264.0	5624.0	0.22474	-0.14261
('Dasatinib 6958', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Dasatinib', 'cell_clName: BT-20', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: D02')	1657.0	1438.0	5610.0	0.25629	-0.077662
('Dasatinib 6959', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Dasatinib', 'cell_clName: BT-20', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: D02')	1657.0	1295.0	5529.0	0.2342	-0.13246
('Dasatinib 6960', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Dasatinib', 'cell_clName: BT-20', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: I01')	1657.0	1138.0	5244.0	0.21698	-0.20259
('Dasatinib 6961', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Dasatinib', 'cell_clName: BT-20', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: I01')	1657.0	1009.0	5360.0	0.18824	-0.25417
('Dasatinib 6962', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Dasatinib', 'cell_clName: BT-20', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: I01')	1657.0	878.0	5546.0	0.15831	-0.30566
('Dasatinib 6963', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Dasatinib', 'cell_clName: BT-20', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: D01')	1657.0	1266.0	5624.0	0.2251	-0.14184
('Dasatinib 6964', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Dasatinib', 'cell_clName: BT-20', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: D01')	1657.0	1220.0	5610.0	0.21744	-0.15996
('Dasatinib 6965', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Dasatinib', 'cell_clName: BT-20', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: D01')	1657.0	1365.0	5529.0	0.24686	-0.10578
('Tozasertib 6966', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Tozasertib', 'cell_clName: BT-20', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: B18')	1657.0	3624.0	5624.0	0.64436	0.55858
('Tozasertib 6967', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Tozasertib', 'cell_clName: BT-20', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: B18')	1657.0	2951.0	5610.0	0.52595	0.38799
('Tozasertib 6968', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Tozasertib', 'cell_clName: BT-20', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: B18')	1657.0	3463.0	5529.0	0.62628	0.52788
('Tozasertib 6969', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Tozasertib', 'cell_clName: BT-20', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: B17')	1657.0	2087.0	5624.0	0.37107	0.13958
('Tozasertib 6970', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Tozasertib', 'cell_clName: BT-20', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: B17')	1657.0	1737.0	5610.0	0.30958	0.026908
('Tozasertib 6971', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Tozasertib', 'cell_clName: BT-20', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: B17')	1657.0	2114.0	5529.0	0.38231	0.15015
('Tozasertib 6972', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Tozasertib', 'cell_clName: BT-20', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: B16')	1657.0	1734.0	5624.0	0.30831	0.025848
('Tozasertib 6973', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Tozasertib', 'cell_clName: BT-20', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: B16')	1657.0	1661.0	5610.0	0.29604	0.0011177
('Tozasertib 6974', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Tozasertib', 'cell_clName: BT-20', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: B16')	1657.0	1732.0	5529.0	0.31323	0.025536
('Tozasertib 6975', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Tozasertib', 'cell_clName: BT-20', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: B15')	1657.0	1702.0	5624.0	0.30262	0.015063
('Tozasertib 6976', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Tozasertib', 'cell_clName: BT-20', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: B15')	1657.0	1785.0	5610.0	0.31814	0.042945
('Tozasertib 6977', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Tozasertib', 'cell_clName: BT-20', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: B15')	1657.0	1709.0	5529.0	0.30907	0.017677
('Tozasertib 6978', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Tozasertib', 'cell_clName: BT-20', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: B14')	1657.0	1638.0	5624.0	0.29124	-0.0067738
('Tozasertib 6979', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Tozasertib', 'cell_clName: BT-20', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: B14')	1657.0	1527.0	5610.0	0.27215	-0.045629
('Tozasertib 6980', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Tozasertib', 'cell_clName: BT-20', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: B14')	1657.0	1716.0	5529.0	0.31034	0.020074
('Tozasertib 6981', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Tozasertib', 'cell_clName: BT-20', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: B13')	1657.0	1696.0	5624.0	0.30155	0.013031
('Tozasertib 6982', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Tozasertib', 'cell_clName: BT-20', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: B13')	1657.0	1625.0	5610.0	0.28962	-0.011276
('Tozasertib 6983', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Tozasertib', 'cell_clName: BT-20', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: B13')	1657.0	1660.0	5529.0	0.30021	0.00078436
('Imatinib 6984', 'smallmolecule_smSalt: 103.0', 'smallmolecule_smName: Imatinib', 'cell_clName: BT-20', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: N18')	1657.0	5508.0	5244.0	1.0502	1.0598
('Imatinib 6985', 'smallmolecule_smSalt: 103.0', 'smallmolecule_smName: Imatinib', 'cell_clName: BT-20', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: N18')	1657.0	5810.0	5360.0	1.0839	1.0975
('Imatinib 6986', 'smallmolecule_smSalt: 103.0', 'smallmolecule_smName: Imatinib', 'cell_clName: BT-20', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: N18')	1657.0	5135.0	5546.0	0.92588	0.91352
('Imatinib 6987', 'smallmolecule_smSalt: 103.0', 'smallmolecule_smName: Imatinib', 'cell_clName: BT-20', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: N17')	1657.0	5555.0	5244.0	1.0591	1.0704
('Imatinib 6988', 'smallmolecule_smSalt: 103.0', 'smallmolecule_smName: Imatinib', 'cell_clName: BT-20', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: N17')	1657.0	5992.0	5360.0	1.1179	1.136
('Imatinib 6989', 'smallmolecule_smSalt: 103.0', 'smallmolecule_smName: Imatinib', 'cell_clName: BT-20', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: N17')	1657.0	5729.0	5546.0	1.033	1.0376
('Imatinib 6990', 'smallmolecule_smSalt: 103.0', 'smallmolecule_smName: Imatinib', 'cell_clName: BT-20', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: N16')	1657.0	5263.0	5244.0	1.0035	1.0042
('Imatinib 6991', 'smallmolecule_smSalt: 103.0', 'smallmolecule_smName: Imatinib', 'cell_clName: BT-20', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: N16')	1657.0	5572.0	5360.0	1.0395	1.0463
('Imatinib 6992', 'smallmolecule_smSalt: 103.0', 'smallmolecule_smName: Imatinib', 'cell_clName: BT-20', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: N16')	1657.0	5540.0	5546.0	0.99891	0.99874
('Imatinib 6993', 'smallmolecule_smSalt: 103.0', 'smallmolecule_smName: Imatinib', 'cell_clName: BT-20', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: N15')	1657.0	5684.0	5244.0	1.0837	1.0992
('Imatinib 6994', 'smallmolecule_smSalt: 103.0', 'smallmolecule_smName: Imatinib', 'cell_clName: BT-20', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: N15')	1657.0	5638.0	5360.0	1.0518	1.0606
('Imatinib 6995', 'smallmolecule_smSalt: 103.0', 'smallmolecule_smName: Imatinib', 'cell_clName: BT-20', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: N15')	1657.0	5571.0	5546.0	1.0045	1.0052
('Imatinib 6996', 'smallmolecule_smSalt: 103.0', 'smallmolecule_smName: Imatinib', 'cell_clName: BT-20', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: N14')	1657.0	5377.0	5244.0	1.0252	1.0302
('Imatinib 6997', 'smallmolecule_smSalt: 103.0', 'smallmolecule_smName: Imatinib', 'cell_clName: BT-20', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: N14')	1657.0	5730.0	5360.0	1.069	1.0804
('Imatinib 6998', 'smallmolecule_smSalt: 103.0', 'smallmolecule_smName: Imatinib', 'cell_clName: BT-20', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: N14')	1657.0	5412.0	5546.0	0.97583	0.9721
('Imatinib 6999', 'smallmolecule_smSalt: 103.0', 'smallmolecule_smName: Imatinib', 'cell_clName: BT-20', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: N13')	1657.0	5152.0	5244.0	0.98231	0.97863
('Imatinib 7000', 'smallmolecule_smSalt: 103.0', 'smallmolecule_smName: Imatinib', 'cell_clName: BT-20', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: N13')	1657.0	5448.0	5360.0	1.0164	1.0193
('Imatinib 7001', 'smallmolecule_smSalt: 103.0', 'smallmolecule_smName: Imatinib', 'cell_clName: BT-20', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: N13')	1657.0	5206.0	5546.0	0.93868	0.92866
('NVP-TAE684 7002', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: NVP-TAE684', 'cell_clName: BT-20', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: K18')	1657.0	5559.0	5244.0	1.0599	1.0713
('NVP-TAE684 7003', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: NVP-TAE684', 'cell_clName: BT-20', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: K18')	1657.0	5311.0	5360.0	0.99082	0.98913
('NVP-TAE684 7004', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: NVP-TAE684', 'cell_clName: BT-20', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: K18')	1657.0	5619.0	5546.0	1.0131	1.0151
('NVP-TAE684 7005', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: NVP-TAE684', 'cell_clName: BT-20', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: K17')	1657.0	3833.0	5244.0	0.73082	0.65604
('NVP-TAE684 7006', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: NVP-TAE684', 'cell_clName: BT-20', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: K17')	1657.0	3721.0	5360.0	0.69419	0.61213
('NVP-TAE684 7007', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: NVP-TAE684', 'cell_clName: BT-20', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: K17')	1657.0	3623.0	5546.0	0.65326	0.56636
('NVP-TAE684 7008', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: NVP-TAE684', 'cell_clName: BT-20', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: K16')	1657.0	5275.0	5244.0	1.0058	1.0069
('NVP-TAE684 7009', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: NVP-TAE684', 'cell_clName: BT-20', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: K16')	1657.0	4658.0	5360.0	0.869	0.84082
('NVP-TAE684 7010', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: NVP-TAE684', 'cell_clName: BT-20', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: K16')	1657.0	4937.0	5546.0	0.89018	0.87082
