	('totalCellCountBeforeTreatment 0',)	('totalCellCountAfterTreatment 1',)	('totalControlCellCount 2',)	('relativeCellCount 3',)	('normalizedGrowthRateInhibitionValue 4',)
('ZSTK474 6981', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: ZSTK474', 'cell_clName: BT-20', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: M15')	1334.0	2539.0	3921.0	0.64748	0.51224
('ZSTK474 6982', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: ZSTK474', 'cell_clName: BT-20', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: M14')	1334.0	2379.0	3955.0	0.6014	0.44591
('ZSTK474 6983', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: ZSTK474', 'cell_clName: BT-20', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: M14')	1334.0	1627.0	3899.0	0.41727	0.13661
('ZSTK474 6984', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: ZSTK474', 'cell_clName: BT-20', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: M14')	1334.0	1638.0	3921.0	0.41771	0.14077
('ZSTK474 6985', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: ZSTK474', 'cell_clName: BT-20', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: M13')	1334.0	1252.0	3955.0	0.3165	-0.039975
('ZSTK474 6986', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: ZSTK474', 'cell_clName: BT-20', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: M13')	1334.0	1150.0	3899.0	0.29494	-0.091799
('ZSTK474 6987', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: ZSTK474', 'cell_clName: BT-20', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: M13')	1334.0	1225.0	3921.0	0.31239	-0.053656
('BX-912 6988', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: BX-912', 'cell_clName: BT-20', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: L24')	1334.0	3650.0	3930.0	0.92857	0.90711
('BX-912 6989', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: BX-912', 'cell_clName: BT-20', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: L24')	1334.0	3603.0	4051.0	0.88939	0.85887
('BX-912 6990', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: BX-912', 'cell_clName: BT-20', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: L24')	1334.0	3965.0	4117.0	0.96293	0.95405
('BX-912 6991', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: BX-912', 'cell_clName: BT-20', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: L23')	1334.0	3881.0	3930.0	0.98733	0.98371
('BX-912 6992', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: BX-912', 'cell_clName: BT-20', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: L23')	1334.0	3971.0	4051.0	0.98023	0.97523
('BX-912 6993', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: BX-912', 'cell_clName: BT-20', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: L23')	1334.0	3943.0	4117.0	0.95759	0.94738
('BX-912 6994', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: BX-912', 'cell_clName: BT-20', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: L22')	1334.0	3177.0	3930.0	0.80824	0.7446
('BX-912 6995', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: BX-912', 'cell_clName: BT-20', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: L22')	1334.0	3931.0	4051.0	0.97036	0.96278
('BX-912 6996', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: BX-912', 'cell_clName: BT-20', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: L22')	1334.0	4151.0	4117.0	1.0081	1.01
('BX-912 6997', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: BX-912', 'cell_clName: BT-20', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: L21')	1334.0	3881.0	3930.0	0.98733	0.98371
('BX-912 6998', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: BX-912', 'cell_clName: BT-20', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: L21')	1334.0	3766.0	4051.0	0.92963	0.91094
('BX-912 6999', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: BX-912', 'cell_clName: BT-20', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: L21')	1334.0	4205.0	4117.0	1.0212	1.026
('BX-912 7000', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: BX-912', 'cell_clName: BT-20', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: L20')	1334.0	3649.0	3930.0	0.92831	0.90677
('BX-912 7001', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: BX-912', 'cell_clName: BT-20', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: L20')	1334.0	3386.0	4051.0	0.83583	0.78817
('BX-912 7002', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: BX-912', 'cell_clName: BT-20', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: L20')	1334.0	3700.0	4117.0	0.89857	0.87263
('BX-912 7003', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: BX-912', 'cell_clName: BT-20', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: L19')	1334.0	1962.0	3930.0	0.49914	0.28048
('BX-912 7004', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: BX-912', 'cell_clName: BT-20', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: L19')	1334.0	1917.0	4051.0	0.47321	0.25362
('BX-912 7005', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: BX-912', 'cell_clName: BT-20', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: L19')	1334.0	1780.0	4117.0	0.43229	0.19381
('Selumetinib 7006', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Selumetinib', 'cell_clName: BT-20', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: M12')	1334.0	4726.0	3955.0	1.1947	1.2404
('Selumetinib 7007', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Selumetinib', 'cell_clName: BT-20', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: M12')	1334.0	4350.0	3899.0	1.1156	1.1466
('Selumetinib 7008', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Selumetinib', 'cell_clName: BT-20', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: M12')	1334.0	4157.0	3921.0	1.0601	1.0765
('Selumetinib 7009', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Selumetinib', 'cell_clName: BT-20', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: M11')	1334.0	4514.0	3955.0	1.1411	1.1757
('Selumetinib 7010', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Selumetinib', 'cell_clName: BT-20', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: M11')	1334.0	3979.0	3899.0	1.0205	1.0264
('Selumetinib 7011', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Selumetinib', 'cell_clName: BT-20', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: M11')	1334.0	4339.0	3921.0	1.1065	1.1345
('Selumetinib 7012', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Selumetinib', 'cell_clName: BT-20', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: M10')	1334.0	4097.0	3955.0	1.0357	1.0453
('Selumetinib 7013', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Selumetinib', 'cell_clName: BT-20', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: M10')	1334.0	3459.0	3899.0	0.88712	0.85096
('Selumetinib 7014', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Selumetinib', 'cell_clName: BT-20', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: M10')	1334.0	3990.0	3921.0	1.0175	1.0224
('Selumetinib 7015', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Selumetinib', 'cell_clName: BT-20', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: M09')	1334.0	4190.0	3955.0	1.0592	1.0748
('Selumetinib 7016', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Selumetinib', 'cell_clName: BT-20', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: M09')	1334.0	3873.0	3899.0	0.9933	0.99132
('Selumetinib 7017', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Selumetinib', 'cell_clName: BT-20', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: M09')	1334.0	3577.0	3921.0	0.91218	0.8852
('Selumetinib 7018', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Selumetinib', 'cell_clName: BT-20', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: M08')	1334.0	4051.0	3955.0	1.0241	1.0306
('Selumetinib 7019', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Selumetinib', 'cell_clName: BT-20', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: M08')	1334.0	3668.0	3899.0	0.94072	0.92252
('Selumetinib 7020', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Selumetinib', 'cell_clName: BT-20', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: M08')	1334.0	3562.0	3921.0	0.90836	0.88011
('Selumetinib 7021', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Selumetinib', 'cell_clName: BT-20', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: M07')	1334.0	4219.0	3955.0	1.0665	1.0839
('Selumetinib 7022', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Selumetinib', 'cell_clName: BT-20', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: M07')	1334.0	4106.0	3899.0	1.0531	1.068
('Selumetinib 7023', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Selumetinib', 'cell_clName: BT-20', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: M07')	1334.0	3757.0	3921.0	0.95809	0.94568
('MK2206 7024', 'smallmolecule_smSalt: 102.0', 'smallmolecule_smName: MK2206', 'cell_clName: BT-20', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: F06')	1334.0	4191.0	3955.0	1.0595	1.0751
('MK2206 7025', 'smallmolecule_smSalt: 102.0', 'smallmolecule_smName: MK2206', 'cell_clName: BT-20', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: F06')	1334.0	3775.0	3899.0	0.96816	0.95859
('MK2206 7026', 'smallmolecule_smSalt: 102.0', 'smallmolecule_smName: MK2206', 'cell_clName: BT-20', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: F06')	1334.0	4259.0	3921.0	1.0861	1.1091
('MK2206 7027', 'smallmolecule_smSalt: 102.0', 'smallmolecule_smName: MK2206', 'cell_clName: BT-20', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: F05')	1334.0	4147.0	3955.0	1.0483	1.0611
('MK2206 7028', 'smallmolecule_smSalt: 102.0', 'smallmolecule_smName: MK2206', 'cell_clName: BT-20', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: F05')	1334.0	3532.0	3899.0	0.90584	0.87612
('MK2206 7029', 'smallmolecule_smSalt: 102.0', 'smallmolecule_smName: MK2206', 'cell_clName: BT-20', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: F05')	1334.0	4179.0	3921.0	1.0657	1.0835
('MK2206 7030', 'smallmolecule_smSalt: 102.0', 'smallmolecule_smName: MK2206', 'cell_clName: BT-20', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: F04')	1334.0	3546.0	3955.0	0.89641	0.86522
('MK2206 7031', 'smallmolecule_smSalt: 102.0', 'smallmolecule_smName: MK2206', 'cell_clName: BT-20', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: F04')	1334.0	3140.0	3899.0	0.80531	0.73872
('MK2206 7032', 'smallmolecule_smSalt: 102.0', 'smallmolecule_smName: MK2206', 'cell_clName: BT-20', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: F04')	1334.0	3389.0	3921.0	0.86424	0.82086
('MK2206 7033', 'smallmolecule_smSalt: 102.0', 'smallmolecule_smName: MK2206', 'cell_clName: BT-20', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: F03')	1334.0	3307.0	3955.0	0.83599	0.78401
('MK2206 7034', 'smallmolecule_smSalt: 102.0', 'smallmolecule_smName: MK2206', 'cell_clName: BT-20', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: F03')	1334.0	3048.0	3899.0	0.78171	0.70561
('MK2206 7035', 'smallmolecule_smSalt: 102.0', 'smallmolecule_smName: MK2206', 'cell_clName: BT-20', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: F03')	1334.0	3343.0	3921.0	0.85251	0.80493
('MK2206 7036', 'smallmolecule_smSalt: 102.0', 'smallmolecule_smName: MK2206', 'cell_clName: BT-20', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: F02')	1334.0	3365.0	3955.0	0.85065	0.80391
('MK2206 7037', 'smallmolecule_smSalt: 102.0', 'smallmolecule_smName: MK2206', 'cell_clName: BT-20', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: F02')	1334.0	2675.0	3899.0	0.68605	0.56756
('MK2206 7038', 'smallmolecule_smSalt: 102.0', 'smallmolecule_smName: MK2206', 'cell_clName: BT-20', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: F02')	1334.0	2899.0	3921.0	0.73928	0.64686
('MK2206 7039', 'smallmolecule_smSalt: 102.0', 'smallmolecule_smName: MK2206', 'cell_clName: BT-20', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: F01')	1334.0	2335.0	3955.0	0.59027	0.42879
('MK2206 7040', 'smallmolecule_smSalt: 102.0', 'smallmolecule_smName: MK2206', 'cell_clName: BT-20', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: F01')	1334.0	2035.0	3899.0	0.52191	0.31353
('MK2206 7041', 'smallmolecule_smSalt: 102.0', 'smallmolecule_smName: MK2206', 'cell_clName: BT-20', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: F01')	1334.0	2234.0	3921.0	0.5697	0.39276
('AZD-6482 7042', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: AZD-6482', 'cell_clName: BT-20', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: I06')	1334.0	4447.0	3930.0	1.1313	1.1648
('AZD-6482 7043', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: AZD-6482', 'cell_clName: BT-20', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: I06')	1334.0	3923.0	4051.0	0.96839	0.96029
('AZD-6482 7044', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: AZD-6482', 'cell_clName: BT-20', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: I06')	1334.0	4014.0	4117.0	0.97483	0.96888
('AZD-6482 7045', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: AZD-6482', 'cell_clName: BT-20', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: I05')	1334.0	3983.0	3930.0	1.0133	1.017
('AZD-6482 7046', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: AZD-6482', 'cell_clName: BT-20', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: I05')	1334.0	3992.0	4051.0	0.98542	0.98174
('AZD-6482 7047', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: AZD-6482', 'cell_clName: BT-20', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: I05')	1334.0	3932.0	4117.0	0.95492	0.94403
('AZD-6482 7048', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: AZD-6482', 'cell_clName: BT-20', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: I04')	1334.0	3492.0	3930.0	0.88837	0.85371
('AZD-6482 7049', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: AZD-6482', 'cell_clName: BT-20', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: I04')	1334.0	3497.0	4051.0	0.86323	0.82454
('AZD-6482 7050', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: AZD-6482', 'cell_clName: BT-20', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: I04')	1334.0	3472.0	4117.0	0.8432	0.80077
('AZD-6482 7051', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: AZD-6482', 'cell_clName: BT-20', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: I03')	1334.0	2995.0	3930.0	0.76193	0.67979
('AZD-6482 7052', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: AZD-6482', 'cell_clName: BT-20', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: I03')	1334.0	2714.0	4051.0	0.66995	0.5575
('AZD-6482 7053', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: AZD-6482', 'cell_clName: BT-20', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: I03')	1334.0	2673.0	4117.0	0.64916	0.53312
('AZD-6482 7054', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: AZD-6482', 'cell_clName: BT-20', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: I02')	1334.0	2126.0	3930.0	0.54086	0.34817
('AZD-6482 7055', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: AZD-6482', 'cell_clName: BT-20', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: I02')	1334.0	2047.0	4051.0	0.5053	0.30604
('AZD-6482 7056', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: AZD-6482', 'cell_clName: BT-20', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: I02')	1334.0	2074.0	4117.0	0.50369	0.31154
('AZD-6482 7057', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: AZD-6482', 'cell_clName: BT-20', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: I01')	1334.0	1190.0	3930.0	0.30274	-0.070983
('AZD-6482 7058', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: AZD-6482', 'cell_clName: BT-20', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: I01')	1334.0	1145.0	4051.0	0.28264	-0.091258
('AZD-6482 7059', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: AZD-6482', 'cell_clName: BT-20', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: I01')	1334.0	1219.0	4117.0	0.29604	-0.054252
('NU7441 7060', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: NU7441', 'cell_clName: BT-20', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: C12')	1334.0	3926.0	3930.0	0.99878	0.99844
('NU7441 7061', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: NU7441', 'cell_clName: BT-20', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: C12')	1334.0	4317.0	4051.0	1.0656	1.081
('NU7441 7062', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: NU7441', 'cell_clName: BT-20', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: C12')	1334.0	4474.0	4117.0	1.0865	1.1048
('NU7441 7063', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: NU7441', 'cell_clName: BT-20', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: C11')	1334.0	3908.0	3930.0	0.9942	0.99255
('NU7441 7064', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: NU7441', 'cell_clName: BT-20', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: C11')	1334.0	4157.0	4051.0	1.0261	1.0325
('NU7441 7065', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: NU7441', 'cell_clName: BT-20', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: C11')	1334.0	4235.0	4117.0	1.0285	1.0349
('NU7441 7066', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: NU7441', 'cell_clName: BT-20', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: C10')	1334.0	3987.0	3930.0	1.0143	1.0183
('NU7441 7067', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: NU7441', 'cell_clName: BT-20', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: C10')	1334.0	3854.0	4051.0	0.95135	0.93869
('NU7441 7068', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: NU7441', 'cell_clName: BT-20', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: C10')	1334.0	3891.0	4117.0	0.94496	0.93153
('NU7441 7069', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: NU7441', 'cell_clName: BT-20', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: C09')	1334.0	3514.0	3930.0	0.89397	0.8612
('NU7441 7070', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: NU7441', 'cell_clName: BT-20', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: C09')	1334.0	3714.0	4051.0	0.91679	0.89442
('NU7441 7071', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: NU7441', 'cell_clName: BT-20', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: C09')	1334.0	3987.0	4117.0	0.96827	0.96072
('NU7441 7072', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: NU7441', 'cell_clName: BT-20', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: C08')	1334.0	3578.0	3930.0	0.91025	0.88288
('NU7441 7073', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: NU7441', 'cell_clName: BT-20', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: C08')	1334.0	3393.0	4051.0	0.83756	0.79047
('NU7441 7074', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: NU7441', 'cell_clName: BT-20', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: C08')	1334.0	3692.0	4117.0	0.89663	0.87014
('NU7441 7075', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: NU7441', 'cell_clName: BT-20', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: C07')	1334.0	2238.0	3930.0	0.56935	0.39333
('NU7441 7076', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: NU7441', 'cell_clName: BT-20', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: C07')	1334.0	2134.0	4051.0	0.52677	0.34042
('NU7441 7077', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: NU7441', 'cell_clName: BT-20', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: C07')	1334.0	2754.0	4117.0	0.66883	0.56154
